2018-05-08 15:46:53.602 	0.0
2018-05-08 15:46:54.185 	0.0
2018-05-08 15:46:54.812 	0.0
2018-05-08 15:46:55.397 	0.0
2018-05-08 15:46:55.984 	0.0
2018-05-08 15:46:56.613 	0.0
2018-05-08 15:46:57.198 	0.0
2018-05-08 15:46:57.782 	0.0
2018-05-08 15:46:58.412 	0.0
2018-05-08 15:46:58.997 	0.0
2018-05-08 15:46:59.585 	0.0
2018-05-08 15:47:00.216 	0.0
2018-05-08 15:47:00.800 	0.0
2018-05-08 15:47:01.384 	0.0
2018-05-08 15:47:02.013 	0.0
2018-05-08 15:47:02.597 	0.0
2018-05-08 15:47:03.182 	0.0
2018-05-08 15:47:03.815 	0.0
2018-05-08 15:47:04.397 	0.0
2018-05-08 15:47:04.983 	0.0
2018-05-08 15:47:05.611 	0.0
2018-05-08 15:47:06.199 	0.0
2018-05-08 15:47:06.783 	0.0
2018-05-08 15:47:07.412 	0.0
2018-05-08 15:47:07.997 	0.0
2018-05-08 15:47:08.582 	0.0
2018-05-08 15:47:09.215 	0.0
2018-05-08 15:47:09.796 	0.0
2018-05-08 15:47:10.380 	0.0
2018-05-08 15:47:11.012 	0.0
2018-05-08 15:47:11.597 	0.0
2018-05-08 15:47:12.184 	0.0
2018-05-08 15:47:12.814 	0.0
2018-05-08 15:47:13.398 	0.0
2018-05-08 15:47:13.984 	0.0
2018-05-08 15:47:14.612 	0.0
2018-05-08 15:47:15.199 	0.0
2018-05-08 15:47:15.782 	0.0
2018-05-08 15:47:16.412 	0.0
2018-05-08 15:47:16.997 	0.0
2018-05-08 15:47:17.584 	0.0
2018-05-08 15:47:18.214 	0.0
2018-05-08 15:47:18.798 	0.0
2018-05-08 15:47:19.386 	0.0
2018-05-08 15:47:20.012 	0.0
2018-05-08 15:47:20.596 	0.0
2018-05-08 15:47:21.182 	0.0
2018-05-08 15:47:21.812 	0.0
2018-05-08 15:47:22.397 	0.0
2018-05-08 15:47:22.985 	0.0
2018-05-08 15:47:23.617 	0.0
2018-05-08 15:47:24.198 	0.0
2018-05-08 15:47:24.783 	0.0
2018-05-08 15:47:25.416 	0.0
2018-05-08 15:47:25.998 	0.0
2018-05-08 15:47:26.584 	0.0
2018-05-08 15:47:27.212 	0.0
2018-05-08 15:47:27.798 	0.0
2018-05-08 15:47:28.385 	0.0
2018-05-08 15:47:29.020 	0.0
2018-05-08 15:47:29.597 	0.0
2018-05-08 15:47:30.191 	0.0
2018-05-08 15:47:30.823 	0.0
2018-05-08 15:47:31.399 	0.0
2018-05-08 15:47:31.982 	0.0
2018-05-08 15:47:32.612 	0.0
2018-05-08 15:47:33.197 	0.0
2018-05-08 15:47:33.782 	0.0
2018-05-08 15:47:34.414 	0.0
2018-05-08 15:47:34.997 	0.0
2018-05-08 15:47:35.586 	0.0
2018-05-08 15:47:36.212 	0.0
2018-05-08 15:47:36.799 	0.0
2018-05-08 15:47:37.383 	0.0
2018-05-08 15:47:38.021 	0.0
2018-05-08 15:47:38.603 	0.0
2018-05-08 15:47:39.182 	0.0
2018-05-08 15:47:39.820 	0.0
2018-05-08 15:47:40.411 	0.0
2018-05-08 15:47:40.984 	0.0
2018-05-08 15:47:41.616 	0.0
2018-05-08 15:47:42.206 	0.0
2018-05-08 15:47:42.785 	0.0
