Milliseconds,X,Y,Z,cos,headingAccuracy
17303,-0.180032,-0.499442,-0.378571,0.758174,246.0
17405,-0.179993,-0.499208,-0.378689,0.758279,246.0
17503,-0.180151,-0.499143,-0.378751,0.758253,246.0
17602,-0.179962,-0.499128,-0.378872,0.758248,246.0
17703,-0.179801,-0.49909,-0.378883,0.758305,246.0
17803,-0.179938,-0.499087,-0.37878,0.758326,246.0
17902,-0.1799,-0.499063,-0.378825,0.758329,246.0
18002,-0.179841,-0.499324,-0.378641,0.758262,246.0
18103,-0.179577,-0.49941,-0.378647,0.758265,246.0
18202,-0.179671,-0.499634,-0.378574,0.758132,246.0
18303,-0.179711,-0.49959,-0.378593,0.758142,246.0
18402,-0.17971,-0.499673,-0.378547,0.758111,246.0
18502,-0.179658,-0.499766,-0.378451,0.758109,246.0
18603,-0.179733,-0.499895,-0.378506,0.757979,246.0
18702,-0.17974,-0.499824,-0.378428,0.758063,246.0
18803,-0.179626,-0.50004,-0.378245,0.758039,246.0
18902,-0.179701,-0.500193,-0.378263,0.757911,246.0
19002,-0.179293,-0.500283,-0.378167,0.757996,246.0
19106,-0.179494,-0.500186,-0.378196,0.757998,246.0
19202,-0.179747,-0.500187,-0.378109,0.757982,246.0
19303,-0.179485,-0.500172,-0.378099,0.758059,246.0
19402,-0.179615,-0.500076,-0.378349,0.757966,246.0
19502,-0.179635,-0.499938,-0.378165,0.758145,246.0
19603,-0.179866,-0.499727,-0.378383,0.75812,246.0
19702,-0.180012,-0.499719,-0.378433,0.758065,246.0
19803,-0.179769,-0.499711,-0.378397,0.758147,246.0
19902,-0.180003,-0.499685,-0.378508,0.758053,246.0
20002,-0.180011,-0.499662,-0.378561,0.758039,246.0
20102,-0.17975,-0.499718,-0.378484,0.758103,246.0
20203,-0.179839,-0.499775,-0.37844,0.758066,246.0
20303,-0.179785,-0.499769,-0.378513,0.758047,246.0
20402,-0.179643,-0.499899,-0.37836,0.758071,246.0
20502,-0.17969,-0.499941,-0.378262,0.758081,246.0
20602,-0.179716,-0.499937,-0.378387,0.758015,246.0
20703,-0.179534,-0.499779,-0.378503,0.758105,246.0
20802,-0.179569,-0.499733,-0.378689,0.758034,246.0
20902,-0.179757,-0.499869,-0.378504,0.757991,246.0
21002,-0.179651,-0.499882,-0.378435,0.758043,246.0
21102,-0.179684,-0.499874,-0.378502,0.758007,246.0
21202,-0.179766,-0.499868,-0.378362,0.758062,246.0
21303,-0.179879,-0.49965,-0.378515,0.758102,246.0
21402,-0.179799,-0.499714,-0.378634,0.758019,246.0
21502,-0.17949,-0.499645,-0.378634,0.758138,246.0
21602,-0.17959,-0.499546,-0.378694,0.75815,246.0
21703,-0.179601,-0.499558,-0.378732,0.75812,246.0
21804,-0.179698,-0.499363,-0.378752,0.758215,246.0
21902,-0.179693,-0.499589,-0.378617,0.758135,246.0
22002,-0.179886,-0.499532,-0.378615,0.758128,246.0
22102,-0.179892,-0.499671,-0.378588,0.758049,246.0
22203,-0.179683,-0.499645,-0.378473,0.758173,246.0
22302,-0.179587,-0.499683,-0.378429,0.758192,246.0
22402,-0.179477,-0.499518,-0.378587,0.758248,246.0
22502,-0.179442,-0.499501,-0.378596,0.758263,246.0
22602,-0.179509,-0.499419,-0.3788,0.758199,246.0
22703,-0.179323,-0.499643,-0.378756,0.758117,246.0
22804,-0.179156,-0.499802,-0.378611,0.758125,246.0
22903,-0.179211,-0.499914,-0.378442,0.758122,246.0
23002,-0.179339,-0.499992,-0.378455,0.758035,246.0
23102,-0.179387,-0.499961,-0.378314,0.758114,246.0
23203,-0.179434,-0.499944,-0.378277,0.758132,246.0
23302,-0.179437,-0.499772,-0.378591,0.758088,246.0
23402,-0.17934,-0.499823,-0.378506,0.75812,246.0
23503,-0.179425,-0.499835,-0.378361,0.758164,246.0
23602,-0.179454,-0.499811,-0.37835,0.758179,246.0
23702,-0.179451,-0.499884,-0.378294,0.758159,246.0
23802,-0.179258,-0.49985,-0.378676,0.758036,246.0
23903,-0.179265,-0.500055,-0.378487,0.757993,246.0
24002,-0.179256,-0.499932,-0.378574,0.758034,246.0
24103,-0.179097,-0.500063,-0.37856,0.757992,246.0
24202,-0.179168,-0.500003,-0.378399,0.758095,246.0
24302,-0.178825,-0.500098,-0.37846,0.758083,246.0
24403,-0.178922,-0.499984,-0.378395,0.758168,246.0
24502,-0.178901,-0.50017,-0.378322,0.758087,246.0
24602,-0.179153,-0.499978,-0.37834,0.758144,246.0
24702,-0.179227,-0.499937,-0.378393,0.758128,246.0
24803,-0.179156,-0.499975,-0.378479,0.758077,246.0
24902,-0.179181,-0.499976,-0.378408,0.758105,246.0
25003,-0.178956,-0.500139,-0.378386,0.758062,246.0
25102,-0.17886,-0.500115,-0.378323,0.758132,246.0
25202,-0.178799,-0.500113,-0.378457,0.758081,246.0
25302,-0.178937,-0.500257,-0.378376,0.757994,246.0
25403,-0.179052,-0.500246,-0.37816,0.758081,246.0
25502,-0.179269,-0.499939,-0.378361,0.758133,246.0
25602,-0.179459,-0.499826,-0.37846,0.758113,246.0
25702,-0.179409,-0.499888,-0.378456,0.758086,246.0
25803,-0.179327,-0.499937,-0.378315,0.758143,246.0
25902,-0.179381,-0.499903,-0.37835,0.758135,246.0
26002,-0.179199,-0.499945,-0.37827,0.75819,246.0
26102,-0.179285,-0.499621,-0.378586,0.758226,246.0
26202,-0.179328,-0.499875,-0.378538,0.758073,246.0
26303,-0.179409,-0.499753,-0.378517,0.758144,246.0
26402,-0.179291,-0.499855,-0.378641,0.758043,246.0
26502,-0.179102,-0.499994,-0.378552,0.75804,246.0
26602,-0.179065,-0.50009,-0.378585,0.757969,246.0
26703,-0.178952,-0.50016,-0.378493,0.757995,246.0
26802,-0.178955,-0.500311,-0.378361,0.757961,246.0
26902,-0.178767,-0.500128,-0.378532,0.758041,246.0
27002,-0.178909,-0.500286,-0.37846,0.757939,246.0
27103,-0.178801,-0.500347,-0.378323,0.757992,246.0
27202,-0.17871,-0.500373,-0.378346,0.757985,246.0
27302,-0.178464,-0.500535,-0.378352,0.757933,246.0
27402,-0.178469,-0.500404,-0.378221,0.758084,246.0
27503,-0.178683,-0.500369,-0.378239,0.758048,246.0
27603,-0.178638,-0.500361,-0.378059,0.758154,246.0
27702,-0.178931,-0.500099,-0.378209,0.758183,246.0
27803,-0.17906,-0.500068,-0.378269,0.758143,246.0
27902,-0.17908,-0.499958,-0.378378,0.758156,246.0
28003,-0.178859,-0.499829,-0.378428,0.758269,246.0
28102,-0.179015,-0.499859,-0.378372,0.758239,246.0
28202,-0.17911,-0.499605,-0.378477,0.758333,246.0
28302,-0.179638,-0.499367,-0.378652,0.758277,246.0
28402,-0.17959,-0.499186,-0.378688,0.758389,246.0
28503,-0.179583,-0.499148,-0.378917,0.758302,246.0
28602,-0.179279,-0.499226,-0.379057,0.758252,246.0
28702,-0.179301,-0.499336,-0.378966,0.75822,246.0
28802,-0.179176,-0.499567,-0.378881,0.75814,246.0
28907,-0.179212,-0.499689,-0.378965,0.758009,246.0
29002,-0.179078,-0.499684,-0.378895,0.758079,246.0
29102,-0.179261,-0.49979,-0.378835,0.757996,246.0
29202,-0.179227,-0.499851,-0.378625,0.758069,246.0
29303,-0.179169,-0.499904,-0.378637,0.758041,246.0
29402,-0.178983,-0.500028,-0.378653,0.757996,246.0
29502,-0.17891,-0.500096,-0.378441,0.758073,246.0
29603,-0.179052,-0.499981,-0.378594,0.758039,246.0
29702,-0.179273,-0.50003,-0.378451,0.758027,246.0
29802,-0.178966,-0.499836,-0.378542,0.758182,246.0
29902,-0.179036,-0.499722,-0.378608,0.758208,246.0
30003,-0.179086,-0.499533,-0.378902,0.758173,246.0
30102,-0.179073,-0.499583,-0.378745,0.758222,246.0
30202,-0.179125,-0.499515,-0.378982,0.758136,246.0
30302,-0.179327,-0.499244,-0.37903,0.758243,246.0
30404,-0.179564,-0.499199,-0.379068,0.758198,246.0
30502,-0.179559,-0.499385,-0.378931,0.758144,246.0
30602,-0.17931,-0.499138,-0.379045,0.758309,246.0
30703,-0.179499,-0.499125,-0.378965,0.758313,246.0
30802,-0.179486,-0.499196,-0.378888,0.758308,246.0
30903,-0.179549,-0.499477,-0.37884,0.758132,246.0
31002,-0.179791,-0.499561,-0.378611,0.758133,246.0
31102,-0.180026,-0.499794,-0.378491,0.757984,246.0
31202,-0.180099,-0.499875,-0.378265,0.758026,246.0
31303,-0.180137,-0.499901,-0.378318,0.757973,246.0
31402,-0.1801,-0.500178,-0.378265,0.757826,246.0
31502,-0.179796,-0.500162,-0.378249,0.757916,246.0
31602,-0.179818,-0.500195,-0.378233,0.757897,246.0
31702,-0.17987,-0.500407,-0.377903,0.757909,246.0
31802,-0.179782,-0.500476,-0.377963,0.757855,246.0
31902,-0.179666,-0.500443,-0.378066,0.757853,246.0
32002,-0.179727,-0.500462,-0.378106,0.757806,246.0
32103,-0.179539,-0.500437,-0.378192,0.757824,246.0
32202,-0.179666,-0.500392,-0.378026,0.757907,246.0
32302,-0.179469,-0.500467,-0.37805,0.757892,246.0
32403,-0.179282,-0.500225,-0.378171,0.758035,246.0
32502,-0.179094,-0.500169,-0.378542,0.757932,246.0
32602,-0.178845,-0.500317,-0.378447,0.75794,246.0
32702,-0.178791,-0.500213,-0.378574,0.757959,246.0
32803,-0.178697,-0.500235,-0.378504,0.758001,246.0
32902,-0.178631,-0.500095,-0.378484,0.758119,246.0
33002,-0.178735,-0.500147,-0.378516,0.758044,246.0
33102,-0.178537,-0.500303,-0.37862,0.757936,246.0
33203,-0.178496,-0.500389,-0.378523,0.757937,246.0
33302,-0.178374,-0.500204,-0.378617,0.758041,246.0
33403,-0.178195,-0.500315,-0.378456,0.758091,246.0
33502,-0.178283,-0.500295,-0.378386,0.758117,246.0
33602,-0.178174,-0.50023,-0.3785,0.75813,246.0
33702,-0.177977,-0.500233,-0.378467,0.75819,246.0
33803,-0.17818,-0.500082,-0.378557,0.758197,246.0
33902,-0.178319,-0.500187,-0.378482,0.758133,246.0
34002,-0.178332,-0.50005,-0.378558,0.758182,246.0
34102,-0.178629,-0.500013,-0.37876,0.758035,246.0
34203,-0.178573,-0.500151,-0.378631,0.758022,246.0
34302,-0.178608,-0.500185,-0.378518,0.758048,246.0
34403,-0.178666,-0.500224,-0.378498,0.758018,246.0
34502,-0.178799,-0.500151,-0.378525,0.758022,246.0
34602,-0.178873,-0.500138,-0.378508,0.758021,246.0
34702,-0.178967,-0.500079,-0.378513,0.758035,246.0
34803,-0.179029,-0.500136,-0.378395,0.758042,246.0
34902,-0.179165,-0.50024,-0.378148,0.758065,246.0
35002,-0.179116,-0.500208,-0.378158,0.758093,246.0
35102,-0.179247,-0.500121,-0.378139,0.758129,246.0
35203,-0.179171,-0.500256,-0.378386,0.757934,246.0
35302,-0.178967,-0.500247,-0.378281,0.758041,246.0
35402,-0.179168,-0.500347,-0.378297,0.757919,246.0
35502,-0.179128,-0.500479,-0.378236,0.757872,246.0
35603,-0.179133,-0.500191,-0.378278,0.75804,246.0
35703,-0.179031,-0.500159,-0.378352,0.758048,246.0
35802,-0.178947,-0.500044,-0.378531,0.758054,246.0
35903,-0.178873,-0.500158,-0.378471,0.758026,246.0
36003,-0.179104,-0.500092,-0.378404,0.758049,246.0
36103,-0.17892,-0.500099,-0.378424,0.758078,246.0
36202,-0.178966,-0.500075,-0.378373,0.758108,246.0
36303,-0.179133,-0.499921,-0.378347,0.758184,246.0
36402,-0.179237,-0.499781,-0.378488,0.758181,246.0
36502,-0.178933,-0.499626,-0.378635,0.758281,246.0
36603,-0.179052,-0.499715,-0.378449,0.758288,246.0
36702,-0.179072,-0.499837,-0.378323,0.758265,246.0
36805,-0.179074,-0.499901,-0.37842,0.758174,246.0
36902,-0.179096,-0.499963,-0.378452,0.758112,246.0
37002,-0.178913,-0.500169,-0.378511,0.75799,246.0
37103,-0.17869,-0.500065,-0.378433,0.75815,246.0
37202,-0.178779,-0.499811,-0.378386,0.75832,246.0
37302,-0.178815,-0.499712,-0.378605,0.758268,246.0
37403,-0.1788,-0.499692,-0.378468,0.758353,246.0
37502,-0.17912,-0.49989,-0.378466,0.758148,246.0
37603,-0.179041,-0.499828,-0.378423,0.758228,246.0
37702,-0.179162,-0.49956,-0.378514,0.758331,246.0
37802,-0.179204,-0.499577,-0.378646,0.758245,246.0
37902,-0.179056,-0.499572,-0.378587,0.758311,246.0
38003,-0.179271,-0.499484,-0.378702,0.758262,246.0
38102,-0.179379,-0.499528,-0.378652,0.758232,246.0
38202,-0.179326,-0.499674,-0.378519,0.758215,246.0
38303,-0.179452,-0.49953,-0.378609,0.758235,246.0
38402,-0.179486,-0.499689,-0.378469,0.758192,246.0
38502,-0.179373,-0.499808,-0.378582,0.758084,246.0
38603,-0.179255,-0.499835,-0.3785,0.758135,246.0
38702,-0.179259,-0.499923,-0.378527,0.758062,246.0
38802,-0.179172,-0.500148,-0.378339,0.758029,246.0
38902,-0.17921,-0.500238,-0.378172,0.758043,246.0
39003,-0.179451,-0.500176,-0.378206,0.758011,246.0
39102,-0.179394,-0.500194,-0.378211,0.75801,246.0
39202,-0.179281,-0.500106,-0.378245,0.758078,246.0
39303,-0.179405,-0.500186,-0.378242,0.757997,246.0
39402,-0.179384,-0.500271,-0.378149,0.757992,246.0
39502,-0.178991,-0.500275,-0.378106,0.758104,246.0
39603,-0.179054,-0.500303,-0.378184,0.758032,246.0
39702,-0.1791,-0.500177,-0.378364,0.758014,246.0
39802,-0.178865,-0.500063,-0.378579,0.758037,246.0
39903,-0.178791,-0.500067,-0.378548,0.758067,246.0
40002,-0.178714,-0.499922,-0.378612,0.758149,246.0
40102,-0.178763,-0.499778,-0.378941,0.758068,246.0
40203,-0.178635,-0.499772,-0.378978,0.758084,246.0
40302,-0.17881,-0.499862,-0.378777,0.758084,246.0
40402,-0.178735,-0.499707,-0.378958,0.758113,246.0
40502,-0.178619,-0.499698,-0.37906,0.758096,246.0
40603,-0.1785,-0.499958,-0.378914,0.758025,246.0
40702,-0.178569,-0.500058,-0.378545,0.758128,246.0
40802,-0.178683,-0.500088,-0.378437,0.758135,246.0
40902,-0.17877,-0.500215,-0.378339,0.758079,246.0
41002,-0.178907,-0.500362,-0.378225,0.758007,246.0
41103,-0.178925,-0.500246,-0.378137,0.758123,246.0
41202,-0.179205,-0.500337,-0.378085,0.758022,246.0
41303,-0.179033,-0.500515,-0.377909,0.758033,246.0
41402,-0.178889,-0.500586,-0.378056,0.757947,246.0
41503,-0.178921,-0.500473,-0.377958,0.758063,246.0
41602,-0.178819,-0.50056,-0.378015,0.758001,246.0
41703,-0.178803,-0.500716,-0.378077,0.757871,246.0
41802,-0.178844,-0.500468,-0.378148,0.75799,246.0
41902,-0.178886,-0.500472,-0.378059,0.758022,246.0
42004,-0.178824,-0.500427,-0.378218,0.757987,246.0
42102,-0.178805,-0.500348,-0.378231,0.758037,246.0
42202,-0.178968,-0.500408,-0.378153,0.757998,246.0
42302,-0.178953,-0.500381,-0.378183,0.758004,246.0
42403,-0.179153,-0.500337,-0.378175,0.75799,246.0
42502,-0.179259,-0.500331,-0.378143,0.757985,246.0
42602,-0.179116,-0.500174,-0.378196,0.758096,246.0
42702,-0.179309,-0.500207,-0.378207,0.758023,246.0
42803,-0.179367,-0.500375,-0.378008,0.757998,246.0
42902,-0.179524,-0.500313,-0.378177,0.757917,246.0
43003,-0.179463,-0.500177,-0.378176,0.758022,246.0
43102,-0.179448,-0.500033,-0.378368,0.758025,246.0
43202,-0.179238,-0.500006,-0.378438,0.758057,246.0
43302,-0.179282,-0.499868,-0.378538,0.758088,246.0
43403,-0.179318,-0.499981,-0.378561,0.757993,246.0
43502,-0.179483,-0.499804,-0.378534,0.758085,246.0
43602,-0.179659,-0.499856,-0.37844,0.758056,246.0
43703,-0.179605,-0.499847,-0.378547,0.758021,246.0
43802,-0.17966,-0.499925,-0.378532,0.757964,246.0
43902,-0.179493,-0.499919,-0.37834,0.758103,246.0
44003,-0.179478,-0.500005,-0.378328,0.758056,246.0
44102,-0.179676,-0.499897,-0.378423,0.758033,246.0
44202,-0.179803,-0.499798,-0.378471,0.758044,246.0
44303,-0.179997,-0.499617,-0.37848,0.758113,246.0
44402,-0.179925,-0.499759,-0.378534,0.75801,246.0
44502,-0.18002,-0.499517,-0.378445,0.758191,246.0
44603,-0.179897,-0.499406,-0.378655,0.758188,246.0
44702,-0.180002,-0.499457,-0.378892,0.758011,246.0
44802,-0.179817,-0.49941,-0.378826,0.758119,246.0
44903,-0.179925,-0.499488,-0.378754,0.758078,246.0
45002,-0.179804,-0.499478,-0.378717,0.758132,246.0
45102,-0.179705,-0.499564,-0.378555,0.75818,246.0
45202,-0.179471,-0.499684,-0.378535,0.758166,246.0
45303,-0.179307,-0.499808,-0.378576,0.758103,246.0
45402,-0.179102,-0.499863,-0.378501,0.758152,246.0
45502,-0.179085,-0.50007,-0.378256,0.758142,246.0
45602,-0.179087,-0.500159,-0.378327,0.758047,246.0
45703,-0.179091,-0.500053,-0.378309,0.758126,246.0
45802,-0.178933,-0.500033,-0.378463,0.758099,246.0
45902,-0.179062,-0.500118,-0.378362,0.758063,246.0
46002,-0.179216,-0.500241,-0.378194,0.758029,246.0
46103,-0.17921,-0.500188,-0.378221,0.758053,246.0
46202,-0.179277,-0.500147,-0.378257,0.758045,246.0
46303,-0.179256,-0.499951,-0.378449,0.758084,246.0
46402,-0.179316,-0.500002,-0.378391,0.758065,246.0
