Milliseconds,Illuminance
22300,624.0
22400,618.0
22500,618.0
22601,596.0
22700,596.0
22801,578.0
22900,565.0
23001,565.0
23100,571.0
23200,571.0
23300,583.0
23400,583.0
23500,587.0
23601,587.0
23700,591.0
23801,591.0
23900,591.0
24000,589.0
24100,589.0
24200,587.0
24300,587.0
24401,583.0
24500,583.0
24600,582.0
24700,578.0
24801,578.0
24900,574.0
25002,574.0
25100,575.0
25200,575.0
25300,575.0
25400,575.0
25501,575.0
25600,574.0
25701,574.0
25800,575.0
25900,575.0
26000,573.0
26100,573.0
26201,575.0
26300,575.0
26400,574.0
26500,579.0
26600,579.0
26704,584.0
26800,584.0
26900,583.0
27001,583.0
27101,578.0
27202,578.0
27300,583.0
27401,583.0
27500,583.0
27600,579.0
27700,579.0
27801,581.0
27900,581.0
28000,581.0
28101,581.0
28200,581.0
28300,581.0
28400,581.0
28500,579.0
28601,579.0
28700,579.0
28802,579.0
28900,579.0
29001,579.0
29100,581.0
29200,579.0
29301,579.0
29400,578.0
29500,578.0
29600,581.0
29700,581.0
29802,578.0
29900,578.0
30001,581.0
30100,581.0
30200,581.0
30300,581.0
30401,581.0
30500,581.0
30600,581.0
30702,583.0
30800,583.0
30900,586.0
31001,586.0
31100,586.0
31201,582.0
31300,582.0
31400,578.0
31501,578.0
31600,578.0
31701,578.0
31800,581.0
31900,578.0
32000,578.0
32101,579.0
32200,579.0
32301,577.0
32400,577.0
32500,577.0
32601,577.0
32700,578.0
32800,577.0
32901,577.0
33000,580.0
33100,580.0
33200,569.0
33300,569.0
33401,568.0
33500,568.0
33601,564.0
33700,560.0
33801,560.0
33900,560.0
34000,560.0
34100,564.0
34200,564.0
34301,565.0
34400,565.0
34500,562.0
34600,560.0
34700,560.0
34801,560.0
34900,560.0
35000,563.0
35100,563.0
35200,563.0
35300,563.0
35401,563.0
35500,563.0
35600,563.0
35700,565.0
35800,565.0
35901,564.0
36000,564.0
36100,563.0
36201,563.0
36300,563.0
36400,562.0
36501,562.0
36600,565.0
36700,565.0
36800,564.0
36901,564.0
37001,564.0
37100,564.0
37200,562.0
37300,562.0
37401,562.0
37500,565.0
37600,565.0
37701,563.0
37802,563.0
37900,562.0
38001,562.0
38100,562.0
38200,562.0
38300,562.0
38403,563.0
38501,563.0
38600,563.0
38700,563.0
38804,563.0
38900,563.0
39000,560.0
39101,560.0
39200,560.0
39300,563.0
39400,563.0
39501,562.0
39601,562.0
39700,560.0
39800,560.0
39900,560.0
40001,560.0
40100,560.0
40200,560.0
40300,560.0
40400,560.0
40501,560.0
40600,561.0
40700,561.0
40800,561.0
40901,553.0
41000,553.0
41100,546.0
41200,546.0
41301,553.0
41400,553.0
41500,559.0
41601,559.0
41700,563.0
41801,563.0
41900,563.0
42000,560.0
42100,560.0
42200,565.0
42301,565.0
42400,569.0
42501,569.0
42600,568.0
42700,568.0
42800,569.0
42900,569.0
43001,569.0
43100,570.0
43201,570.0
43300,570.0
43401,570.0
43500,568.0
43601,568.0
43700,572.0
43800,570.0
43902,570.0
44001,564.0
44100,564.0
44201,563.0
44300,563.0
44400,559.0
44500,559.0
44601,559.0
44700,565.0
44801,565.0
44900,565.0
45000,565.0
45101,567.0
45200,567.0
45301,567.0
45400,567.0
45500,567.0
45600,565.0
45701,565.0
45800,565.0
45900,565.0
46001,565.0
46100,565.0
46200,568.0
46300,568.0
46400,565.0
46501,565.0
46600,565.0
46700,565.0
46801,565.0
46900,565.0
47000,565.0
47100,565.0
47200,565.0
47301,567.0
47400,565.0
47500,565.0
47600,567.0
47700,567.0
47800,574.0
47901,574.0
48000,582.0
48100,582.0
48200,596.0
48301,600.0
48400,600.0
48500,598.0
48600,598.0
48700,598.0
48801,598.0
48900,596.0
49001,596.0
49100,592.0
49200,592.0
49300,592.0
49401,594.0
49500,594.0
49601,596.0
49700,596.0
49801,599.0
49900,599.0
50000,598.0
50102,594.0
50200,594.0
50302,585.0
50400,585.0
50502,596.0
50600,596.0
50700,603.0
50804,603.0
50900,599.0
51000,599.0
51100,599.0
51200,601.0
51300,601.0
51401,602.0
51500,602.0
51600,602.0
51700,602.0
51801,602.0
51902,601.0
52000,601.0
52101,601.0
52200,601.0
52300,600.0
52400,600.0
52501,597.0
52600,597.0
52700,591.0
52801,591.0
52900,591.0
53000,596.0
53100,596.0
53201,596.0
53300,596.0
53401,597.0
53500,597.0
53600,592.0
53701,588.0
53801,588.0
53900,588.0
54001,588.0
54100,586.0
54201,586.0
54300,587.0
54400,587.0
54500,587.0
54601,588.0
54700,588.0
54800,596.0
54900,596.0
55002,601.0
55100,601.0
55202,602.0
55301,602.0
55400,602.0
55501,601.0
55600,601.0
55701,600.0
55801,600.0
55900,598.0
56001,598.0
56100,594.0
56200,594.0
56300,578.0
56401,558.0
56500,558.0
56600,548.0
56700,548.0
56801,559.0
56900,559.0
57001,557.0
57100,557.0
57200,562.0
57301,562.0
57400,562.0
57500,562.0
57600,562.0
57701,562.0
57801,562.0
57901,565.0
58000,565.0
58100,567.0
58201,568.0
58300,568.0
58400,567.0
58500,567.0
58600,569.0
58701,569.0
58800,567.0
58900,567.0
59000,568.0
59100,571.0
59201,571.0
59300,571.0
59400,571.0
59500,572.0
59602,572.0
59700,560.0
59800,560.0
59900,554.0
60001,560.0
60100,560.0
60200,562.0
60300,562.0
60400,564.0
60500,564.0
60601,560.0
60700,560.0
60800,560.0
60900,560.0
61001,560.0
61100,560.0
61200,560.0
61300,560.0
61400,560.0
61501,562.0
61600,562.0
61701,560.0
61801,561.0
61900,561.0
62000,561.0
62100,561.0
62200,562.0
62300,562.0
62401,562.0
62500,562.0
62600,564.0
62704,564.0
62800,564.0
62900,562.0
63000,562.0
63101,564.0
63200,564.0
63300,562.0
63401,562.0
63500,562.0
63604,562.0
63700,562.0
63801,564.0
63900,564.0
64000,561.0
64100,561.0
64200,566.0
64301,566.0
64400,564.0
64500,564.0
64600,563.0
64701,563.0
64801,563.0
64900,563.0
65000,563.0
65100,561.0
65201,561.0
65300,568.0
65401,570.0
65500,570.0
65600,571.0
65700,571.0
65800,570.0
65900,570.0
66001,569.0
66100,569.0
66200,566.0
66301,564.0
66401,564.0
66500,565.0
66600,565.0
66700,564.0
66801,564.0
66900,565.0
67000,565.0
67101,565.0
67200,565.0
67302,565.0
67400,563.0
67500,563.0
67600,564.0
67701,564.0
67800,566.0
67901,566.0
68000,565.0
68100,565.0
68200,563.0
68300,565.0
68401,565.0
68500,565.0
68600,565.0
68701,571.0
68800,571.0
68901,571.0
69001,571.0
69100,571.0
69201,571.0
69300,571.0
69400,571.0
69500,571.0
69600,568.0
69700,568.0
69801,569.0
69900,569.0
70000,569.0
70100,571.0
70201,571.0
70300,575.0
70400,575.0
70500,587.0
70601,587.0
70700,616.0
70800,616.0
70900,616.0
71001,603.0
71100,603.0
71200,606.0
71301,606.0
71400,601.0
71501,601.0
71600,600.0
71700,600.0
71800,603.0
71900,613.0
72000,613.0
72101,616.0
72200,616.0
72300,636.0
72400,636.0
72500,637.0
72601,637.0
72700,634.0
72801,628.0
72900,628.0
73000,626.0
73100,626.0
73200,626.0
73301,626.0
73400,619.0
73501,619.0
73601,616.0
73700,616.0
73801,616.0
73900,611.0
74001,611.0
74100,611.0
74201,611.0
74300,605.0
74400,605.0
74501,615.0
74601,618.0
74701,618.0
74801,615.0
74901,615.0
75004,622.0
75100,622.0
75201,632.0
75301,632.0
75401,633.0
75500,635.0
75600,635.0
75702,627.0
75800,627.0
75900,623.0
76000,623.0
76100,623.0
76200,623.0
76300,623.0
76401,623.0
76500,623.0
76600,626.0
76700,626.0
76800,627.0
76900,627.0
77000,640.0
77101,640.0
77200,654.0
77300,660.0
77400,660.0
77500,638.0
77601,638.0
77700,558.0
77801,558.0
77900,492.0
78000,492.0
78100,494.0
78201,498.0
78300,498.0
78400,477.0
78500,477.0
78601,478.0
78701,478.0
78800,494.0
78900,494.0
79000,490.0
79100,497.0
79200,497.0
79301,488.0
79400,488.0
79500,499.0
79602,499.0
79701,507.0
79801,507.0
79900,529.0
80001,552.0
80100,552.0
80201,573.0
80302,573.0
80400,577.0
80500,577.0
80601,568.0
80700,568.0
80800,560.0
80900,560.0
81000,560.0
81101,570.0
81200,570.0
81300,576.0
81401,576.0
81500,569.0
81600,569.0
81700,574.0
81800,578.0
81901,578.0
82000,576.0
82100,576.0
82200,578.0
82300,578.0
82401,578.0
82500,578.0
82600,576.0
82700,576.0
82800,576.0
82901,581.0
83000,581.0
83100,582.0
83200,582.0
83301,584.0
83400,584.0
83500,584.0
83600,581.0
83700,581.0
83801,581.0
83900,581.0
84000,579.0
84100,579.0
84201,577.0
84300,577.0
84400,580.0
84500,577.0
84601,577.0
84700,580.0
84800,580.0
84900,581.0
85000,581.0
85100,586.0
85201,586.0
85300,579.0
85401,580.0
85500,580.0
85600,583.0
85701,583.0
85801,589.0
85900,589.0
86001,586.0
86100,586.0
86201,586.0
86300,586.0
86400,586.0
86501,583.0
86600,583.0
86701,585.0
86800,585.0
86900,587.0
87001,587.0
87100,587.0
87200,587.0
87300,587.0
87400,581.0
87501,581.0
87600,579.0
87700,579.0
87800,583.0
87900,583.0
88000,579.0
88101,576.0
88200,576.0
88300,573.0
88400,573.0
88501,554.0
88600,554.0
88701,566.0
88802,566.0
88900,585.0
89000,581.0
89100,581.0
89201,581.0
89300,581.0
89400,586.0
89500,586.0
89601,587.0
89700,587.0
89800,570.0
89900,581.0
90001,581.0
90100,614.0
90200,614.0
90300,620.0
90400,620.0
90501,628.0
90600,628.0
90700,622.0
90800,615.0
90900,615.0
91000,601.0
91100,601.0
91201,575.0
91301,575.0
91401,555.0
91500,555.0
91602,542.0
91700,520.0
91800,520.0
91901,549.0
92000,549.0
92100,557.0
92200,557.0
92301,559.0
92400,559.0
92500,562.0
92600,562.0
92700,564.0
92801,566.0
92901,566.0
93000,570.0
93100,570.0
93200,570.0
93301,570.0
93400,566.0
93500,576.0
93600,576.0
93700,566.0
93801,566.0
93900,567.0
94000,567.0
94100,572.0
94203,572.0
94300,574.0
94400,576.0
94501,576.0
94600,573.0
94700,573.0
94800,570.0
94900,570.0
95001,570.0
95100,570.0
95200,574.0
95300,574.0
95400,580.0
95500,582.0
95601,582.0
95701,584.0
95800,584.0
95900,584.0
96000,584.0
96100,580.0
96200,580.0
96301,580.0
96400,580.0
96500,580.0
96600,580.0
96700,580.0
96800,583.0
96900,583.0
97000,578.0
97100,578.0
97201,571.0
97300,566.0
97400,566.0
97500,562.0
97601,562.0
97700,560.0
97800,560.0
97904,558.0
98000,558.0
98100,563.0
98201,562.0
98300,562.0
98402,565.0
98500,565.0
98601,565.0
98700,565.0
98800,564.0
98900,564.0
99001,566.0
99100,566.0
99200,566.0
99300,568.0
99401,568.0
99501,564.0
99600,564.0
99700,566.0
99800,566.0
99902,568.0
100000,568.0
100100,568.0
100200,568.0
100300,568.0
100401,568.0
100500,568.0
100601,568.0
100700,568.0
100800,568.0
100901,568.0
101000,568.0
101100,570.0
101200,570.0
101300,570.0
101401,570.0
101500,568.0
101600,568.0
101700,568.0
101801,567.0
101900,567.0
102000,567.0
102100,567.0
102200,568.0
102300,568.0
102401,570.0
102500,570.0
102600,571.0
102700,572.0
102801,572.0
102900,569.0
103000,569.0
103101,567.0
103200,567.0
103300,567.0
103400,567.0
103500,565.0
103600,565.0
103701,565.0
103800,565.0
103901,565.0
104000,565.0
104101,565.0
104200,563.0
104300,563.0
104401,563.0
104501,562.0
104600,562.0
104700,564.0
104801,564.0
104900,562.0
105000,562.0
105100,556.0
105201,556.0
105300,559.0
105400,561.0
105500,561.0
105600,565.0
105700,565.0
105801,566.0
105900,566.0
106000,566.0
106100,566.0
106201,560.0
106300,550.0
106401,550.0
106500,548.0
106600,548.0
106700,544.0
106801,544.0
106900,544.0
107000,544.0
107100,536.0
107200,536.0
107301,536.0
107400,543.0
107501,543.0
107600,539.0
107700,539.0
107801,542.0
107900,542.0
108000,555.0
108101,565.0
108200,565.0
108300,567.0
108400,567.0
108500,563.0
108601,563.0
108700,557.0
108800,557.0
108900,551.0
109001,551.0
109100,551.0
109200,553.0
109300,553.0
109401,554.0
109500,554.0
109600,554.0
109701,554.0
109800,552.0
109901,554.0
110000,554.0
110100,557.0
110200,557.0
110301,557.0
110400,557.0
110501,557.0
110600,557.0
110700,557.0
110801,558.0
110900,558.0
111000,557.0
111100,557.0
111201,557.0
111300,557.0
111401,558.0
111500,558.0
111600,559.0
111700,556.0
111801,556.0
111900,556.0
112000,556.0
112100,557.0
112201,557.0
112300,556.0
112400,556.0
112500,557.0
112601,558.0
112700,558.0
112801,553.0
112903,553.0
113000,549.0
113100,549.0
113201,529.0
113300,529.0
113400,523.0
113500,525.0
113601,525.0
113700,525.0
113800,525.0
113900,525.0
114000,525.0
114101,525.0
114200,525.0
114300,534.0
114400,534.0
114500,553.0
114602,551.0
114700,551.0
114800,548.0
114900,548.0
115001,544.0
115100,544.0
115201,551.0
115301,551.0
115401,547.0
115501,553.0
115601,553.0
115700,551.0
115800,551.0
115900,549.0
116001,549.0
116100,549.0
116200,549.0
116301,549.0
116400,551.0
116500,551.0
116601,550.0
116700,550.0
116801,551.0
116901,551.0
117000,551.0
117100,551.0
117201,551.0
117300,551.0
117402,551.0
117501,552.0
117600,552.0
117700,552.0
117800,552.0
117901,555.0
118000,556.0
118100,556.0
118201,560.0
118300,560.0
118400,560.0
118500,560.0
118601,567.0
118700,567.0
118800,575.0
118900,575.0
119001,583.0
119100,582.0
119200,582.0
119300,559.0
119401,559.0
119500,567.0
119600,567.0
119700,565.0
119800,565.0
119901,572.0
120000,574.0
120101,574.0
120200,575.0
120300,575.0
120400,573.0
120500,573.0
120601,571.0
120700,573.0
120800,573.0
120900,574.0
121001,574.0
121100,571.0
121200,571.0
121300,567.0
121400,567.0
121501,576.0
121600,576.0
121701,588.0
121800,585.0
121900,585.0
122000,573.0
122100,573.0
122200,561.0
122301,561.0
122400,553.0
122500,553.0
122601,568.0
122700,587.0
122800,587.0
122901,576.0
123000,576.0
123100,574.0
123200,574.0
123301,576.0
123400,576.0
123500,581.0
123600,583.0
123701,583.0
123800,583.0
123900,583.0
124000,583.0
124101,583.0
124200,583.0
124301,583.0
124403,581.0
124500,578.0
124601,578.0
124700,580.0
124800,580.0
124901,581.0
125000,581.0
125100,580.0
125200,580.0
125301,581.0
125403,583.0
125501,583.0
125600,580.0
125700,580.0
125800,581.0
125901,581.0
126000,580.0
126100,580.0
126200,580.0
126301,583.0
126400,583.0
126504,572.0
126600,572.0
126701,570.0
126800,570.0
126900,570.0
127000,570.0
127100,566.0
127201,565.0
127300,565.0
127401,566.0
127500,566.0
127600,561.0
127701,561.0
127800,542.0
127900,542.0
128000,541.0
128104,577.0
128201,577.0
128301,589.0
128400,589.0
128503,598.0
128600,598.0
128701,598.0
128801,598.0
128900,590.0
129000,591.0
129100,591.0
129200,584.0
129301,584.0
129400,584.0
129500,584.0
129600,604.0
129701,604.0
129800,606.0
129901,607.0
130001,607.0
130100,607.0
130200,607.0
130301,608.0
130401,608.0
130500,609.0
130601,609.0
130700,612.0
130800,612.0
130901,612.0
131000,613.0
131104,613.0
131201,610.0
131305,610.0
131401,609.0
131500,609.0
131600,599.0
131701,580.0
131800,580.0
131901,573.0
132000,573.0
132100,553.0
132202,553.0
132300,520.0
132400,520.0
132500,499.0
132601,473.0
132700,473.0
132800,458.0
132900,458.0
133000,441.0
133101,441.0
133200,420.0
133300,420.0
133401,456.0
133500,477.0
133600,477.0
133700,491.0
133800,491.0
133901,537.0
134000,537.0
134100,565.0
134200,565.0
134302,539.0
134400,505.0
134501,505.0
134600,548.0
134700,548.0
134800,573.0
134901,573.0
135000,586.0
135100,586.0
135200,588.0
135301,596.0
135401,596.0
135500,605.0
135600,605.0
135701,605.0
135800,605.0
135901,599.0
136001,599.0
136103,593.0
136200,594.0
136301,594.0
136400,598.0
136500,598.0
136601,604.0
136700,604.0
136800,608.0
136900,608.0
137001,606.0
137101,608.0
137200,608.0
137300,606.0
137401,606.0
137500,601.0
137600,601.0
137700,595.0
137800,595.0
137901,591.0
138000,594.0
138100,594.0
138200,595.0
138301,595.0
138400,598.0
138500,598.0
138601,597.0
138700,597.0
138800,591.0
138901,587.0
139000,587.0
139100,588.0
139200,588.0
139300,569.0
139401,569.0
139500,537.0
139601,537.0
139700,515.0
139800,485.0
139900,485.0
140001,471.0
140100,471.0
140200,457.0
140300,457.0
140401,432.0
140501,432.0
140601,421.0
140700,419.0
140800,419.0
140901,445.0
141002,445.0
141100,450.0
141200,450.0
141300,458.0
141401,458.0
141500,409.0
141602,422.0
141700,422.0
141800,422.0
141901,422.0
142000,409.0
142100,409.0
142200,375.0
142300,375.0
142401,399.0
142500,433.0
142600,433.0
142700,466.0
142800,466.0
142900,470.0
143000,470.0
143100,461.0
143201,461.0
143300,449.0
143400,461.0
143501,461.0
143600,455.0
143700,455.0
143800,447.0
143902,447.0
144000,474.0
144100,474.0
144201,500.0
144300,526.0
144400,526.0
144500,503.0
144601,503.0
144700,524.0
144800,524.0
144900,550.0
145000,550.0
145101,544.0
145200,533.0
145300,533.0
145400,526.0
145500,526.0
145601,522.0
145700,522.0
145800,523.0
145900,523.0
146000,527.0
146101,532.0
146200,532.0
146302,536.0
146400,536.0
146500,542.0
146601,542.0
146700,543.0
146801,543.0
146900,543.0
147000,543.0
147100,547.0
147200,549.0
147301,549.0
147400,555.0
147500,555.0
147600,539.0
147701,539.0
147800,489.0
147900,489.0
148001,511.0
148100,524.0
148200,524.0
148301,543.0
148400,543.0
148500,567.0
148601,567.0
148701,613.0
148800,613.0
148900,611.0
149000,609.0
149101,609.0
149200,604.0
149300,604.0
149400,603.0
149501,603.0
149600,600.0
149700,600.0
149800,597.0
149901,582.0
150000,582.0
150100,564.0
150200,564.0
150300,527.0
150401,527.0
150500,499.0
150600,499.0
150700,405.0
150801,340.0
150900,340.0
151000,297.0
151100,297.0
151200,472.0
151301,472.0
151400,491.0
151500,466.0
151601,466.0
151700,458.0
151801,458.0
151900,448.0
152000,448.0
152100,447.0
152200,447.0
152301,449.0
152400,449.0
152500,444.0
152601,433.0
152700,433.0
152801,430.0
152900,430.0
153000,421.0
153101,421.0
153201,418.0
153301,418.0
153400,425.0
153500,420.0
153600,420.0
153700,417.0
153800,417.0
153900,415.0
154001,415.0
154100,416.0
154200,416.0
154300,422.0
154400,422.0
154501,422.0
154600,421.0
154700,421.0
154800,424.0
154900,424.0
155000,427.0
155101,427.0
155200,427.0
155300,427.0
155401,427.0
155500,427.0
155600,427.0
155700,427.0
155800,427.0
