Milliseconds,Latitude,Longitude,Altitude
9500,54.9298192,23.9613059,96.45629684953096
9600,54.9298195,23.9613091,96.45633894353055
9700,54.9298195,23.9613091,96.45633894353055
9801,54.9298195,23.9613091,96.45633894353055
9900,54.9298195,23.9613091,96.45633894353055
10000,54.9298195,23.9613091,96.45633894353055
10100,54.9298195,23.9613091,96.45633894353055
10200,54.9298195,23.9613091,96.45633894353055
10300,54.9298195,23.9613091,96.45633894353055
10400,54.9298195,23.9613091,96.45633894353055
10500,54.9298195,23.9613091,96.45633894353055
10600,54.9298198,23.961312,96.45636656535967
10700,54.9298198,23.961312,96.45636656535967
10800,54.9298198,23.961312,96.45636656535967
10900,54.9298198,23.961312,96.45636656535967
11000,54.9298198,23.961312,96.45636656535967
11100,54.9298198,23.961312,96.45636656535967
11201,54.9298198,23.961312,96.45636656535967
11300,54.9298198,23.961312,96.45636656535967
11400,54.9298198,23.961312,96.45636656535967
11500,54.9298198,23.961312,96.45636656535967
11601,54.9298203,23.9613153,96.45638385076857
11700,54.9298203,23.9613153,96.45638385076857
11800,54.9298203,23.9613153,96.45638385076857
11900,54.9298203,23.9613153,96.45638385076857
12000,54.9298203,23.9613153,96.45638385076857
12101,54.9298203,23.9613153,96.45638385076857
12200,54.9298203,23.9613153,96.45638385076857
12301,54.9298203,23.9613153,96.45638385076857
12400,54.9298203,23.9613153,96.45638385076857
12500,54.9298203,23.9613153,96.45638385076857
12601,54.9298209,23.9613185,96.45638322429643
12700,54.9298209,23.9613185,96.45638322429643
12800,54.9298209,23.9613185,96.45638322429643
12900,54.9298209,23.9613185,96.45638322429643
13001,54.9298209,23.9613185,96.45638322429643
13101,54.9298209,23.9613185,96.45638322429643
13200,54.9298209,23.9613185,96.45638322429643
13300,54.9298209,23.9613185,96.45638322429643
13400,54.9298209,23.9613185,96.45638322429643
13501,54.9298209,23.9613185,96.45638322429643
13600,54.9298215,23.9613214,96.45638524329318
13701,54.9298215,23.9613214,96.45638524329318
13800,54.9298215,23.9613214,96.45638524329318
13900,54.9298215,23.9613214,96.45638524329318
14000,54.9298215,23.9613214,96.45638524329318
14101,54.9298215,23.9613214,96.45638524329318
14200,54.9298215,23.9613214,96.45638524329318
14300,54.9298215,23.9613214,96.45638524329318
14400,54.9298215,23.9613214,96.45638524329318
14501,54.9298215,23.9613214,96.45638524329318
14600,54.9298219,23.9613238,96.4563879224337
14700,54.9298219,23.9613238,96.4563879224337
14801,54.9298219,23.9613238,96.4563879224337
14900,54.9298219,23.9613238,96.4563879224337
15001,54.9298222,23.9613251,96.4563879224337
15100,54.9298222,23.9613251,96.4563879224337
15200,54.9298222,23.9613251,96.4563879224337
15300,54.9298222,23.9613251,96.4563879224337
15401,54.9298222,23.9613251,96.4563879224337
15501,54.9298222,23.9613251,96.4563879224337
15600,54.9298226,23.9613274,96.4563934676739
15700,54.9298226,23.9613274,96.4563934676739
15800,54.9298226,23.9613274,96.4563934676739
15900,54.9298226,23.9613274,96.4563934676739
16003,54.9298226,23.9613274,96.4563934676739
16100,54.9298226,23.9613274,96.4563934676739
16201,54.9298226,23.9613274,96.4563934676739
16300,54.9298226,23.9613274,96.4563934676739
16402,54.9298226,23.9613274,96.4563934676739
16500,54.9298226,23.9613274,96.4563934676739
16601,54.9298229,23.9613294,96.4563998772445
16700,54.9298229,23.9613294,96.4563998772445
16800,54.9298229,23.9613294,96.4563998772445
16901,54.9298229,23.9613294,96.4563998772445
17000,54.9298229,23.9613294,96.4563998772445
17100,54.9298229,23.9613294,96.4563998772445
17200,54.9298229,23.9613294,96.4563998772445
17300,54.9298229,23.9613294,96.4563998772445
17401,54.9298229,23.9613294,96.4563998772445
17501,54.9298229,23.9613294,96.4563998772445
17600,54.9298232,23.961331,96.45639909921996
17701,54.9298232,23.961331,96.45639909921996
17801,54.9298232,23.961331,96.45639909921996
17900,54.9298232,23.961331,96.45639909921996
18000,54.9298232,23.961331,96.45639909921996
18101,54.9298232,23.961331,96.45639909921996
18200,54.9298232,23.961331,96.45639909921996
18300,54.9298232,23.961331,96.45639909921996
18401,54.9298232,23.961331,96.45639909921996
18500,54.9298232,23.961331,96.45639909921996
18600,54.9298237,23.9613323,96.45639679572137
18700,54.9298237,23.9613323,96.45639679572137
18801,54.9298237,23.9613323,96.45639679572137
18900,54.9298237,23.9613323,96.45639679572137
19002,54.9298237,23.9613323,96.45639679572137
19101,54.9298237,23.9613323,96.45639679572137
19201,54.9298237,23.9613323,96.45639679572137
19300,54.9298237,23.9613323,96.45639679572137
19400,54.9298237,23.9613323,96.45639679572137
19500,54.9298237,23.9613323,96.45639679572137
19601,54.9298241,23.9613335,96.45638674349523
19700,54.9298241,23.9613335,96.45638674349523
19801,54.9298241,23.9613335,96.45638674349523
19900,54.9298241,23.9613335,96.45638674349523
20000,54.9298241,23.9613335,96.45638674349523
20100,54.9298241,23.9613335,96.45638674349523
20201,54.9298241,23.9613335,96.45638674349523
20300,54.9298241,23.9613335,96.45638674349523
20400,54.9298241,23.9613335,96.45638674349523
20500,54.9298241,23.9613335,96.45638674349523
20601,54.9298244,23.9613345,96.45636533800348
20700,54.9298244,23.9613345,96.45636533800348
20800,54.9298244,23.9613345,96.45636533800348
20900,54.9298244,23.9613345,96.45636533800348
21000,54.9298244,23.9613345,96.45636533800348
21100,54.9298244,23.9613345,96.45636533800348
21200,54.9298244,23.9613345,96.45636533800348
21300,54.9298244,23.9613345,96.45636533800348
21401,54.9298244,23.9613345,96.45636533800348
21500,54.9298244,23.9613345,96.45636533800348
21600,54.9298251,23.9613355,96.45633280429648
21700,54.9298251,23.9613355,96.45633280429648
21800,54.9298251,23.9613355,96.45633280429648
21901,54.9298251,23.9613355,96.45633280429648
22000,54.9298251,23.9613355,96.45633280429648
22100,54.9298251,23.9613355,96.45633280429648
22200,54.9298251,23.9613355,96.45633280429648
22303,54.9298251,23.9613355,96.45633280429648
22400,54.9298251,23.9613355,96.45633280429648
22500,54.9298251,23.9613355,96.45633280429648
22601,54.9298256,23.9613363,96.45630139470104
22700,54.9298256,23.9613363,96.45630139470104
22801,54.9298256,23.9613363,96.45630139470104
22900,54.9298256,23.9613363,96.45630139470104
23000,54.9298256,23.9613363,96.45630139470104
23101,54.9298256,23.9613363,96.45630139470104
23200,54.9298256,23.9613363,96.45630139470104
23300,54.9298256,23.9613363,96.45630139470104
23400,54.9298256,23.9613363,96.45630139470104
23500,54.9298256,23.9613363,96.45630139470104
23601,54.9298261,23.9613369,96.45626256695543
23700,54.9298261,23.9613369,96.45626256695543
23800,54.9298261,23.9613369,96.45626256695543
23900,54.9298261,23.9613369,96.45626256695543
24000,54.9298261,23.9613369,96.45626256695543
24100,54.9298261,23.9613369,96.45626256695543
24201,54.9298261,23.9613369,96.45626256695543
24300,54.9298261,23.9613369,96.45626256695543
24400,54.9298261,23.9613369,96.45626256695543
24500,54.9298261,23.9613369,96.45626256695543
24600,54.9298267,23.9613375,96.45621092526268
24700,54.9298267,23.9613375,96.45621092526268
24801,54.9298267,23.9613375,96.45621092526268
24900,54.9298267,23.9613375,96.45621092526268
25002,54.9298267,23.9613375,96.45621092526268
25101,54.9298267,23.9613375,96.45621092526268
25200,54.9298267,23.9613375,96.45621092526268
25300,54.9298267,23.9613375,96.45621092526268
25400,54.9298267,23.9613375,96.45621092526268
25501,54.9298267,23.9613375,96.45621092526268
25601,54.9298273,23.961338,96.45614466786961
25700,54.9298273,23.961338,96.45614466786961
25801,54.9298273,23.961338,96.45614466786961
25900,54.9298273,23.961338,96.45614466786961
26000,54.9298273,23.961338,96.45614466786961
26101,54.9298273,23.961338,96.45614466786961
26200,54.9298273,23.961338,96.45614466786961
26300,54.9298273,23.961338,96.45614466786961
26400,54.9298273,23.961338,96.45614466786961
26500,54.9298273,23.961338,96.45614466786961
26600,54.9298277,23.9613385,96.45605337823493
26701,54.9298277,23.9613385,96.45605337823493
26800,54.9298277,23.9613385,96.45605337823493
26900,54.9298277,23.9613385,96.45605337823493
27002,54.9298277,23.9613385,96.45605337823493
27101,54.9298277,23.9613385,96.45605337823493
27200,54.9298277,23.9613385,96.45605337823493
27300,54.9298277,23.9613385,96.45605337823493
27401,54.9298277,23.9613385,96.45605337823493
27500,54.9298277,23.9613385,96.45605337823493
27601,54.9298282,23.9613382,96.4559278043331
27701,54.9298282,23.9613382,96.4559278043331
27800,54.9298282,23.9613382,96.4559278043331
27901,54.9298282,23.9613382,96.4559278043331
28000,54.9298282,23.9613382,96.4559278043331
28101,54.9298282,23.9613382,96.4559278043331
28200,54.9298282,23.9613382,96.4559278043331
28300,54.9298282,23.9613382,96.4559278043331
28401,54.9298282,23.9613382,96.4559278043331
28500,54.9298282,23.9613382,96.4559278043331
28600,54.9298287,23.9613378,96.45576379542337
28700,54.9298287,23.9613378,96.45576379542337
28801,54.9298287,23.9613378,96.45576379542337
28901,54.9298287,23.9613378,96.45576379542337
29000,54.9298287,23.9613378,96.45576379542337
29100,54.9298287,23.9613378,96.45576379542337
29201,54.9298287,23.9613378,96.45576379542337
29300,54.9298287,23.9613378,96.45576379542337
29400,54.9298287,23.9613378,96.45576379542337
29500,54.9298287,23.9613378,96.45576379542337
29600,54.9298293,23.9613377,96.45557332298505
29700,54.9298293,23.9613377,96.45557332298505
29801,54.9298293,23.9613377,96.45557332298505
29900,54.9298293,23.9613377,96.45557332298505
30001,54.9298293,23.9613377,96.45557332298505
30100,54.9298293,23.9613377,96.45557332298505
30200,54.9298293,23.9613377,96.45557332298505
30300,54.9298293,23.9613377,96.45557332298505
30400,54.9298293,23.9613377,96.45557332298505
30500,54.9298293,23.9613377,96.45557332298505
30601,54.9298299,23.9613376,96.45537044868937
30700,54.9298299,23.9613376,96.45537044868937
30801,54.9298299,23.9613376,96.45537044868937
30900,54.9298299,23.9613376,96.45537044868937
31001,54.9298299,23.9613376,96.45537044868937
31101,54.9298299,23.9613376,96.45537044868937
31204,54.9298299,23.9613376,96.45537044868937
31300,54.9298299,23.9613376,96.45537044868937
31401,54.9298299,23.9613376,96.45537044868937
31500,54.9298299,23.9613376,96.45537044868937
31601,54.9298303,23.9613376,96.45515709672651
31701,54.9298303,23.9613376,96.45515709672651
31801,54.9298303,23.9613376,96.45515709672651
31900,54.9298303,23.9613376,96.45515709672651
32000,54.9298303,23.9613376,96.45515709672651
32100,54.9298303,23.9613376,96.45515709672651
32200,54.9298303,23.9613376,96.45515709672651
32301,54.9298303,23.9613376,96.45515709672651
32400,54.9298303,23.9613376,96.45515709672651
32500,54.9298303,23.9613376,96.45515709672651
32600,54.9298308,23.9613372,96.454935710223
32701,54.9298308,23.9613372,96.454935710223
32800,54.9298308,23.9613372,96.454935710223
32900,54.9298308,23.9613372,96.454935710223
33000,54.9298308,23.9613372,96.454935710223
33100,54.9298308,23.9613372,96.454935710223
33200,54.9298308,23.9613372,96.454935710223
33300,54.9298308,23.9613372,96.454935710223
33400,54.9298308,23.9613372,96.454935710223
33503,54.9298308,23.9613372,96.454935710223
33601,54.9298312,23.9613371,96.45469967159256
33700,54.9298312,23.9613371,96.45469967159256
33801,54.9298312,23.9613371,96.45469967159256
33900,54.9298312,23.9613371,96.45469967159256
34000,54.9298312,23.9613371,96.45469967159256
34100,54.9298312,23.9613371,96.45469967159256
34201,54.9298312,23.9613371,96.45469967159256
34300,54.9298312,23.9613371,96.45469967159256
34400,54.9298312,23.9613371,96.45469967159256
34501,54.9298312,23.9613371,96.45469967159256
34601,54.9298316,23.9613368,96.45445060112648
34700,54.9298316,23.9613368,96.45445060112648
34801,54.9298316,23.9613368,96.45445060112648
34900,54.9298316,23.9613368,96.45445060112648
35000,54.9298318,23.9613366,96.45445060112648
35100,54.9298318,23.9613366,96.45445060112648
35200,54.9298318,23.9613366,96.45445060112648
35300,54.9298318,23.9613366,96.45445060112648
35400,54.9298318,23.9613366,96.45445060112648
35500,54.9298318,23.9613366,96.45445060112648
35600,54.929832,23.9613363,96.45416727948493
35700,54.929832,23.9613363,96.45416727948493
35801,54.929832,23.9613363,96.45416727948493
35900,54.929832,23.9613363,96.45416727948493
36000,54.929832,23.9613363,96.45416727948493
36101,54.929832,23.9613363,96.45416727948493
36200,54.929832,23.9613363,96.45416727948493
36300,54.929832,23.9613363,96.45416727948493
36400,54.929832,23.9613363,96.45416727948493
36501,54.929832,23.9613363,96.45416727948493
36600,54.9298322,23.961336,96.45386701055794
36700,54.9298322,23.961336,96.45386701055794
36800,54.9298322,23.961336,96.45386701055794
36900,54.9298322,23.961336,96.45386701055794
37000,54.9298322,23.961336,96.45386701055794
37100,54.9298322,23.961336,96.45386701055794
37201,54.9298322,23.961336,96.45386701055794
37300,54.9298322,23.961336,96.45386701055794
37400,54.9298322,23.961336,96.45386701055794
37501,54.9298322,23.961336,96.45386701055794
37600,54.9298322,23.961336,96.45386701055794
37701,54.9298323,23.9613358,96.45355234653927
37800,54.9298323,23.9613358,96.45355234653927
37900,54.9298323,23.9613358,96.45355234653927
38001,54.9298323,23.9613358,96.45355234653927
38100,54.9298323,23.9613358,96.45355234653927
38200,54.9298323,23.9613358,96.45355234653927
38300,54.9298323,23.9613358,96.45355234653927
38401,54.9298323,23.9613358,96.45355234653927
38500,54.9298323,23.9613358,96.45355234653927
38600,54.9298325,23.9613352,96.4532334580641
38701,54.9298325,23.9613352,96.4532334580641
38801,54.9298325,23.9613352,96.4532334580641
38900,54.9298325,23.9613352,96.4532334580641
39000,54.9298325,23.9613352,96.4532334580641
39100,54.9298325,23.9613352,96.4532334580641
39201,54.9298325,23.9613352,96.4532334580641
39300,54.9298325,23.9613352,96.4532334580641
39400,54.9298325,23.9613352,96.4532334580641
39501,54.9298325,23.9613352,96.4532334580641
39601,54.9298326,23.9613344,96.45288791929042
39700,54.9298326,23.9613344,96.45288791929042
39800,54.9298326,23.9613344,96.45288791929042
39900,54.9298326,23.9613344,96.45288791929042
40000,54.9298326,23.9613344,96.45288791929042
40101,54.9298326,23.9613344,96.45288791929042
40200,54.9298326,23.9613344,96.45288791929042
40300,54.9298326,23.9613344,96.45288791929042
40401,54.9298326,23.9613344,96.45288791929042
40500,54.9298326,23.9613344,96.45288791929042
40601,54.9298328,23.9613341,96.4525154853857
40700,54.9298328,23.9613341,96.4525154853857
40801,54.9298328,23.9613341,96.4525154853857
40900,54.9298328,23.9613341,96.4525154853857
41000,54.9298328,23.9613341,96.4525154853857
41100,54.9298328,23.9613341,96.4525154853857
41201,54.9298328,23.9613341,96.4525154853857
41300,54.9298328,23.9613341,96.4525154853857
41400,54.9298328,23.9613341,96.4525154853857
41500,54.9298328,23.9613341,96.4525154853857
41600,54.929833,23.9613339,96.45212042084783
41701,54.929833,23.9613339,96.45212042084783
41800,54.929833,23.9613339,96.45212042084783
41900,54.929833,23.9613339,96.45212042084783
42001,54.929833,23.9613339,96.45212042084783
42100,54.929833,23.9613339,96.45212042084783
42200,54.929833,23.9613339,96.45212042084783
42300,54.929833,23.9613339,96.45212042084783
42400,54.929833,23.9613339,96.45212042084783
42501,54.929833,23.9613339,96.45212042084783
42600,54.9298331,23.9613333,96.45171947519316
42700,54.9298331,23.9613333,96.45171947519316
42800,54.9298331,23.9613333,96.45171947519316
42900,54.9298331,23.9613333,96.45171947519316
43000,54.9298331,23.9613333,96.45171947519316
43102,54.9298331,23.9613333,96.45171947519316
43200,54.9298331,23.9613333,96.45171947519316
43300,54.9298331,23.9613333,96.45171947519316
43400,54.9298331,23.9613333,96.45171947519316
43501,54.9298331,23.9613333,96.45171947519316
43601,54.9298333,23.9613331,96.45129979566714
43701,54.9298333,23.9613331,96.45129979566714
43801,54.9298333,23.9613331,96.45129979566714
43903,54.9298333,23.9613331,96.45129979566714
44001,54.9298333,23.9613331,96.45129979566714
44100,54.9298333,23.9613331,96.45129979566714
44201,54.9298333,23.9613331,96.45129979566714
44300,54.9298333,23.9613331,96.45129979566714
44401,54.9298333,23.9613331,96.45129979566714
44500,54.9298333,23.9613331,96.45129979566714
44600,54.9298335,23.9613328,96.4508621584714
44701,54.9298335,23.9613328,96.4508621584714
44800,54.9298335,23.9613328,96.4508621584714
44901,54.9298335,23.9613328,96.4508621584714
45000,54.9298335,23.9613328,96.4508621584714
45100,54.9298335,23.9613328,96.4508621584714
45200,54.9298335,23.9613328,96.4508621584714
45300,54.9298335,23.9613328,96.4508621584714
45401,54.9298335,23.9613328,96.4508621584714
45500,54.9298335,23.9613328,96.4508621584714
45600,54.9298338,23.9613321,96.45042410637366
45700,54.9298338,23.9613321,96.45042410637366
45800,54.9298338,23.9613321,96.45042410637366
45900,54.9298338,23.9613321,96.45042410637366
46001,54.9298338,23.9613321,96.45042410637366
46101,54.9298338,23.9613321,96.45042410637366
46200,54.9298338,23.9613321,96.45042410637366
46300,54.9298338,23.9613321,96.45042410637366
46400,54.9298338,23.9613321,96.45042410637366
46501,54.9298338,23.9613321,96.45042410637366
46600,54.9298339,23.9613307,96.44998550871428
46700,54.9298339,23.9613307,96.44998550871428
46800,54.9298339,23.9613307,96.44998550871428
46900,54.9298339,23.9613307,96.44998550871428
47001,54.9298339,23.9613307,96.44998550871428
47100,54.9298339,23.9613307,96.44998550871428
47200,54.9298339,23.9613307,96.44998550871428
47300,54.9298339,23.9613307,96.44998550871428
47400,54.9298339,23.9613307,96.44998550871428
47501,54.9298339,23.9613307,96.44998550871428
47600,54.9298341,23.9613294,96.44954121254935
47700,54.9298341,23.9613294,96.44954121254935
47800,54.9298341,23.9613294,96.44954121254935
47900,54.9298341,23.9613294,96.44954121254935
48001,54.9298341,23.9613294,96.44954121254935
48100,54.9298341,23.9613294,96.44954121254935
48200,54.9298341,23.9613294,96.44954121254935
48300,54.9298341,23.9613294,96.44954121254935
48400,54.9298341,23.9613294,96.44954121254935
48500,54.9298341,23.9613294,96.44954121254935
48601,54.9298341,23.9613282,96.44909678215984
48700,54.9298341,23.9613282,96.44909678215984
48802,54.9298341,23.9613282,96.44909678215984
48900,54.9298341,23.9613282,96.44909678215984
49000,54.9298341,23.9613282,96.44909678215984
49101,54.9298341,23.9613282,96.44909678215984
49200,54.9298341,23.9613282,96.44909678215984
49303,54.9298341,23.9613282,96.44909678215984
49401,54.9298341,23.9613282,96.44909678215984
49500,54.9298341,23.9613282,96.44909678215984
49600,54.9298342,23.9613269,96.44864800182792
49700,54.9298342,23.9613269,96.44864800182792
49800,54.9298342,23.9613269,96.44864800182792
49901,54.9298342,23.9613269,96.44864800182792
50000,54.9298342,23.9613269,96.44864800182792
50103,54.9298342,23.9613269,96.44864800182792
50201,54.9298342,23.9613269,96.44864800182792
50300,54.9298342,23.9613269,96.44864800182792
50401,54.9298342,23.9613269,96.44864800182792
50500,54.9298342,23.9613269,96.44864800182792
50600,54.9298343,23.9613261,96.44818745473718
50700,54.9298343,23.9613261,96.44818745473718
50805,54.9298343,23.9613261,96.44818745473718
50900,54.9298343,23.9613261,96.44818745473718
51000,54.9298343,23.9613261,96.44818745473718
51101,54.9298343,23.9613261,96.44818745473718
51200,54.9298343,23.9613261,96.44818745473718
51301,54.9298343,23.9613261,96.44818745473718
51400,54.9298343,23.9613261,96.44818745473718
51500,54.9298343,23.9613261,96.44818745473718
51601,54.9298345,23.9613257,96.44771843383873
51700,54.9298345,23.9613257,96.44771843383873
51800,54.9298345,23.9613257,96.44771843383873
51903,54.9298345,23.9613257,96.44771843383873
52000,54.9298345,23.9613257,96.44771843383873
52101,54.9298345,23.9613257,96.44771843383873
52200,54.9298345,23.9613257,96.44771843383873
52300,54.9298345,23.9613257,96.44771843383873
52400,54.9298345,23.9613257,96.44771843383873
52501,54.9298345,23.9613257,96.44771843383873
52600,54.9298349,23.9613257,96.44724305087611
52700,54.9298349,23.9613257,96.44724305087611
52800,54.9298349,23.9613257,96.44724305087611
52901,54.9298349,23.9613257,96.44724305087611
53000,54.9298349,23.9613257,96.44724305087611
53100,54.9298349,23.9613257,96.44724305087611
53201,54.9298349,23.9613257,96.44724305087611
53301,54.9298349,23.9613257,96.44724305087611
53401,54.9298349,23.9613257,96.44724305087611
53500,54.9298349,23.9613257,96.44724305087611
53600,54.9298354,23.9613261,96.44675202122248
53702,54.9298354,23.9613261,96.44675202122248
53800,54.9298354,23.9613261,96.44675202122248
53900,54.9298354,23.9613261,96.44675202122248
54002,54.9298354,23.9613261,96.44675202122248
54100,54.9298354,23.9613261,96.44675202122248
54200,54.9298354,23.9613261,96.44675202122248
54300,54.9298354,23.9613261,96.44675202122248
54401,54.9298354,23.9613261,96.44675202122248
54500,54.9298354,23.9613261,96.44675202122248
54600,54.929836,23.9613265,96.44625351120656
54700,54.929836,23.9613265,96.44625351120656
54801,54.929836,23.9613265,96.44625351120656
54900,54.929836,23.9613265,96.44625351120656
55000,54.929836,23.9613265,96.44625351120656
55100,54.9298363,23.9613268,96.44625351120656
55201,54.9298363,23.9613268,96.44625351120656
55302,54.9298363,23.9613268,96.44625351120656
55400,54.9298363,23.9613268,96.44625351120656
55501,54.9298363,23.9613268,96.44625351120656
55600,54.9298368,23.9613273,96.44573852385493
55701,54.9298368,23.9613273,96.44573852385493
55800,54.9298368,23.9613273,96.44573852385493
55900,54.9298368,23.9613273,96.44573852385493
56001,54.9298368,23.9613273,96.44573852385493
56100,54.9298368,23.9613273,96.44573852385493
56200,54.9298368,23.9613273,96.44573852385493
56301,54.9298368,23.9613273,96.44573852385493
56400,54.9298368,23.9613273,96.44573852385493
56500,54.9298368,23.9613273,96.44573852385493
56601,54.9298373,23.961328,96.44522049557486
56700,54.9298373,23.961328,96.44522049557486
56800,54.9298373,23.961328,96.44522049557486
56900,54.9298373,23.961328,96.44522049557486
57001,54.9298373,23.961328,96.44522049557486
57100,54.9298373,23.961328,96.44522049557486
57200,54.9298373,23.961328,96.44522049557486
57301,54.9298373,23.961328,96.44522049557486
57400,54.9298373,23.961328,96.44522049557486
57500,54.9298373,23.961328,96.44522049557486
57600,54.9298377,23.9613288,96.44469914440202
57701,54.9298377,23.9613288,96.44469914440202
57800,54.9298377,23.9613288,96.44469914440202
57902,54.9298377,23.9613288,96.44469914440202
58001,54.9298377,23.9613288,96.44469914440202
58100,54.9298377,23.9613288,96.44469914440202
58200,54.9298377,23.9613288,96.44469914440202
58300,54.9298377,23.9613288,96.44469914440202
58401,54.9298377,23.9613288,96.44469914440202
58501,54.9298377,23.9613288,96.44469914440202
58600,54.9298381,23.9613295,96.4441821490588
58700,54.9298381,23.9613295,96.4441821490588
58801,54.9298381,23.9613295,96.4441821490588
58900,54.9298381,23.9613295,96.4441821490588
59000,54.9298381,23.9613295,96.4441821490588
59100,54.9298381,23.9613295,96.4441821490588
59200,54.9298381,23.9613295,96.4441821490588
59301,54.9298381,23.9613295,96.4441821490588
59400,54.9298381,23.9613295,96.4441821490588
59500,54.9298381,23.9613295,96.4441821490588
59601,54.9298383,23.96133,96.44365311995226
59700,54.9298383,23.96133,96.44365311995226
59800,54.9298383,23.96133,96.44365311995226
59900,54.9298383,23.96133,96.44365311995226
60000,54.9298383,23.96133,96.44365311995226
60100,54.9298383,23.96133,96.44365311995226
60201,54.9298383,23.96133,96.44365311995226
60300,54.9298383,23.96133,96.44365311995226
60400,54.9298383,23.96133,96.44365311995226
60501,54.9298383,23.96133,96.44365311995226
60600,54.9298384,23.9613302,96.44311227567957
60700,54.9298384,23.9613302,96.44311227567957
60801,54.9298384,23.9613302,96.44311227567957
60900,54.9298384,23.9613302,96.44311227567957
61000,54.9298384,23.9613302,96.44311227567957
61100,54.9298384,23.9613302,96.44311227567957
