2018-05-08 13:00:33.170 	fff0	fff4	192
2018-05-08 13:00:33.328 	fff0	fff6	0
2018-05-08 13:00:33.425 	fff0	fff5	0
2018-05-08 13:00:33.709 	fff0	fff4	198
2018-05-08 13:00:33.854 	fff0	fff5	0
2018-05-08 13:00:33.953 	fff0	fff6	0
2018-05-08 13:00:34.313 	fff0	fff5	0
2018-05-08 13:00:34.345 	fff0	fff4	192
2018-05-08 13:00:34.537 	fff0	fff6	0
2018-05-08 13:00:34.733 	fff0	fff5	0
2018-05-08 13:00:34.936 	fff0	fff4	189
2018-05-08 13:00:35.131 	fff0	fff6	0
2018-05-08 13:00:35.176 	fff0	fff5	0
2018-05-08 13:00:35.516 	fff0	fff4	190
2018-05-08 13:00:35.618 	fff0	fff5	0
2018-05-08 13:00:35.756 	fff0	fff6	0
2018-05-08 13:00:36.048 	fff0	fff5	0
2018-05-08 13:00:36.150 	fff0	fff4	189
2018-05-08 13:00:36.342 	fff0	fff6	0
2018-05-08 13:00:36.487 	fff0	fff5	0
2018-05-08 13:00:36.731 	fff0	fff4	192
2018-05-08 13:00:36.879 	fff0	fff5	0
2018-05-08 13:00:36.925 	fff0	fff6	0
2018-05-08 13:00:37.316 	fff0	fff5	0
2018-05-08 13:00:37.366 	fff0	fff4	192
2018-05-08 13:00:37.511 	fff0	fff6	0
2018-05-08 13:00:37.753 	fff0	fff5	0
2018-05-08 13:00:37.949 	fff0	fff4	189
2018-05-08 13:00:38.146 	fff0	fff6	0
2018-05-08 13:00:38.195 	fff0	fff5	0
2018-05-08 13:00:38.533 	fff0	fff4	189
2018-05-08 13:00:38.629 	fff0	fff5	0
2018-05-08 13:00:38.729 	fff0	fff6	0
2018-05-08 13:00:39.068 	fff0	fff5	0
2018-05-08 13:00:39.117 	fff0	fff4	189
2018-05-08 13:00:39.313 	fff0	fff6	0
2018-05-08 13:00:39.509 	fff0	fff5	0
2018-05-08 13:00:39.945 	fff0	fff6	0
2018-05-08 13:00:39.949 	fff0	fff5	0
