2018-05-09 21:31:35.692 	1
2018-05-09 21:31:36.409 	0
2018-05-09 21:43:39.977 	1
2018-05-09 21:43:41.023 	0
2018-05-09 21:43:42.070 	1
2018-05-09 21:43:43.633 	0
2018-05-09 21:46:05.771 	1
2018-05-09 21:46:06.441 	0
2018-05-09 21:46:07.342 	1
2018-05-09 21:46:09.038 	0
2018-05-09 21:46:11.274 	1
2018-05-09 21:46:12.929 	0
2018-05-09 21:57:28.993 	1
2018-05-09 21:57:29.937 	0
2018-05-09 21:57:30.798 	1
2018-05-09 21:57:32.139 	0
2018-05-09 21:57:34.770 	1
2018-05-09 21:57:36.300 	0
2018-05-09 21:57:42.854 	1
2018-05-09 21:57:42.970 	0
2018-05-09 21:57:43.547 	1
2018-05-09 21:57:53.759 	0
