2018-05-08 22:04:24.556 	23
2018-05-08 22:04:25.023 	29
2018-05-08 22:04:25.776 	32
2018-05-08 22:04:26.797 	35
2018-05-08 22:04:27.208 	38
2018-05-08 22:04:28.534 	41
2018-05-08 22:04:28.752 	44
2018-05-08 22:04:35.269 	41
2018-05-08 22:04:36.576 	38
2018-05-08 22:04:37.009 	32
2018-05-08 22:04:52.501 	20
2018-05-08 22:05:09.449 	23
2018-05-08 22:05:09.691 	26
2018-05-08 22:05:10.215 	29
2018-05-08 22:05:10.703 	32
2018-05-08 22:05:10.942 	35
2018-05-08 22:05:12.465 	38
2018-05-08 22:05:24.845 	35
2018-05-08 22:05:25.176 	32
2018-05-08 22:05:28.270 	29
2018-05-08 22:05:32.596 	29
2018-05-08 22:07:16.764 	20
2018-05-08 22:08:07.646 	23
2018-05-08 22:08:08.232 	26
2018-05-08 22:08:08.437 	29
2018-05-08 22:08:10.570 	35
2018-05-08 22:09:32.185 	20
2018-05-08 22:09:46.949 	23
2018-05-08 22:09:47.350 	26
2018-05-08 22:09:48.072 	29
2018-05-08 22:09:48.604 	32
2018-05-08 22:09:49.101 	35
2018-05-08 22:09:49.734 	38
2018-05-08 22:09:49.950 	41
2018-05-08 22:09:50.283 	44
2018-05-08 22:09:52.214 	52
2018-05-08 22:09:52.415 	58
2018-05-08 22:09:52.808 	58
2018-05-08 22:09:53.253 	57
2018-05-08 22:09:53.612 	56
2018-05-08 22:09:54.364 	54
2018-05-08 22:09:54.588 	50
2018-05-08 22:09:54.758 	46
2018-05-08 22:09:55.043 	43
2018-05-08 22:09:55.298 	41
2018-05-08 22:09:55.700 	39
2018-05-08 22:09:55.930 	38
2018-05-08 22:09:56.226 	46
2018-05-08 22:09:56.393 	47
2018-05-08 22:09:58.621 	48
2018-05-08 22:09:58.854 	38
2018-05-08 22:09:59.418 	34
2018-05-08 22:09:59.930 	33
2018-05-08 22:10:00.208 	30
2018-05-08 22:10:00.587 	29
2018-05-08 22:10:00.973 	28
2018-05-08 22:10:01.262 	27
2018-05-08 22:10:01.454 	26
2018-05-08 22:10:01.854 	24
2018-05-08 22:10:03.050 	22
2018-05-08 22:10:03.714 	22
2018-05-08 22:10:08.322 	20
2018-05-08 22:10:39.337 	27
2018-05-08 22:10:39.666 	37
2018-05-08 22:10:39.709 	37
2018-05-08 22:10:42.894 	44
2018-05-08 22:10:43.703 	49
2018-05-08 22:10:44.290 	49
2018-05-08 22:10:44.857 	51
2018-05-08 22:10:45.241 	53
2018-05-08 22:10:45.778 	56
2018-05-08 22:10:46.089 	58
2018-05-08 22:10:46.430 	60
2018-05-08 22:10:46.736 	62
2018-05-08 22:10:46.997 	65
2018-05-08 22:10:47.295 	69
2018-05-08 22:10:47.560 	71
2018-05-08 22:10:48.322 	72
2018-05-08 22:10:48.762 	73
2018-05-08 22:10:49.328 	74
2018-05-08 22:10:49.705 	74
2018-05-08 22:10:50.008 	72
2018-05-08 22:10:50.700 	72
2018-05-08 22:10:51.286 	20
2018-05-08 22:11:03.759 	23
2018-05-08 22:11:04.028 	26
2018-05-08 22:11:04.474 	32
2018-05-08 22:11:04.803 	38
2018-05-08 22:11:05.349 	35
2018-05-08 22:11:05.664 	29
2018-05-08 22:11:06.876 	29
2018-05-08 22:11:07.224 	35
2018-05-08 22:11:07.506 	41
2018-05-08 22:11:07.725 	47
2018-05-08 22:11:08.065 	53
2018-05-08 22:11:09.524 	53
2018-05-08 22:11:10.112 	50
2018-05-08 22:11:10.311 	47
2018-05-08 22:11:10.616 	41
2018-05-08 22:11:10.945 	35
2018-05-08 22:11:11.275 	29
2018-05-08 22:11:19.554 	29
2018-05-08 22:11:19.980 	35
2018-05-08 22:11:21.577 	38
2018-05-08 22:11:21.775 	41
2018-05-08 22:11:23.409 	47
2018-05-08 22:11:24.434 	50
2018-05-08 22:11:27.768 	53
2018-05-08 22:11:29.488 	56
2018-05-08 22:11:36.152 	62
2018-05-08 22:11:36.921 	65
2018-05-08 22:11:38.968 	68
2018-05-08 22:11:41.292 	65
2018-05-08 22:11:42.456 	62
2018-05-08 22:11:42.947 	56
2018-05-08 22:11:43.315 	50
2018-05-08 22:11:43.608 	44
2018-05-08 22:11:44.010 	38
2018-05-08 22:11:44.237 	35
2018-05-08 22:11:45.849 	32
2018-05-08 22:11:46.147 	26
