Milliseconds,Illuminance
53702,1308.0
53803,1308.0
53902,1308.0
54003,1310.0
54102,1310.0
54202,1309.0
54302,1309.0
54403,1317.0
54503,1317.0
54602,1317.0
54702,1315.0
54802,1315.0
54903,1315.0
55002,1315.0
55103,1313.0
55202,1313.0
55302,1322.0
55403,1322.0
55502,1313.0
55603,1322.0
55703,1322.0
55802,1320.0
55903,1320.0
56003,1224.0
56103,1224.0
56202,1284.0
56303,1284.0
56402,1299.0
56502,1297.0
56603,1297.0
56702,1288.0
56803,1288.0
56904,1268.0
57002,1268.0
57102,1268.0
57202,1268.0
57304,1264.0
57402,1264.0
57503,1264.0
57602,1257.0
57702,1257.0
57802,1253.0
57903,1253.0
58002,1257.0
58102,1257.0
58202,1250.0
58303,1250.0
58402,1257.0
58502,1248.0
58602,1248.0
58703,1222.0
58803,1222.0
58903,1232.0
59002,1232.0
59103,1267.0
59202,1252.0
59302,1252.0
59403,1263.0
59502,1263.0
59603,1263.0
59702,1263.0
59803,1249.0
59902,1249.0
60003,1259.0
60103,1249.0
60202,1249.0
60302,1239.0
60403,1239.0
60502,1219.0
60602,1219.0
60702,1302.0
60803,1302.0
60902,1317.0
61003,1326.0
61102,1326.0
61202,1304.0
61302,1304.0
61402,1306.0
61502,1306.0
61602,1302.0
61702,1302.0
61803,1280.0
61903,1288.0
62002,1288.0
62103,1280.0
62205,1280.0
62302,1248.0
62403,1248.0
62502,1243.0
62603,1243.0
62702,1261.0
62802,1268.0
62905,1268.0
63002,1277.0
63102,1277.0
63203,1281.0
63302,1281.0
63402,1288.0
63503,1288.0
63602,1293.0
63702,1308.0
63806,1308.0
63902,1306.0
64002,1306.0
64103,1304.0
64202,1304.0
64302,1310.0
64403,1310.0
64502,1309.0
64602,1309.0
64702,1309.0
64802,1309.0
64903,1309.0
65003,1317.0
65103,1317.0
65202,1317.0
65302,1317.0
65403,1324.0
65502,1322.0
65602,1322.0
65702,1322.0
65803,1322.0
65902,1322.0
66002,1322.0
66103,1322.0
66202,1322.0
66302,1324.0
66402,1324.0
66502,1324.0
66602,1324.0
66702,1324.0
66802,1324.0
66904,1324.0
67003,1322.0
67102,1322.0
67202,1322.0
67302,1322.0
67402,1322.0
67503,1330.0
67602,1330.0
67702,1329.0
67806,1329.0
67903,1329.0
68004,1329.0
68102,1331.0
68202,1331.0
68303,1331.0
68402,1331.0
68502,1331.0
68603,1329.0
68703,1329.0
68802,1329.0
68902,1329.0
69003,1331.0
69103,1322.0
69202,1322.0
69303,1330.0
69402,1330.0
69502,1322.0
69602,1322.0
69703,1315.0
69803,1315.0
69902,1313.0
70002,1315.0
70103,1315.0
70202,1304.0
70303,1304.0
70402,1306.0
70505,1306.0
70602,1306.0
70703,1306.0
70802,1308.0
70902,1317.0
71003,1317.0
71102,1306.0
71202,1306.0
71302,1313.0
71402,1313.0
71502,1313.0
71602,1313.0
71702,1322.0
71802,1320.0
71903,1320.0
72002,1330.0
72102,1330.0
72203,1322.0
72302,1322.0
72402,1322.0
72503,1322.0
72602,1322.0
72704,1322.0
72802,1322.0
72904,1322.0
73002,1322.0
73102,1322.0
73202,1322.0
73303,1322.0
73402,1322.0
73502,1322.0
73602,1322.0
73705,1322.0
73803,1322.0
73902,1322.0
74002,1322.0
74102,1322.0
74202,1313.0
74303,1313.0
74403,1313.0
74502,1322.0
74602,1322.0
74702,1320.0
74802,1320.0
74903,1328.0
75003,1328.0
75102,1326.0
75203,1326.0
75302,1329.0
75402,1329.0
75503,1329.0
75602,1335.0
75702,1335.0
75803,1333.0
75903,1333.0
76002,1335.0
76103,1335.0
76202,1335.0
76302,1335.0
76402,1335.0
76503,1342.0
76602,1342.0
76703,1340.0
76802,1340.0
76902,1340.0
77002,1340.0
77103,1347.0
77202,1349.0
77303,1349.0
77404,1340.0
77503,1340.0
77602,1340.0
77702,1340.0
77802,1342.0
77903,1342.0
78002,1340.0
78102,1340.0
78202,1340.0
78303,1340.0
78402,1340.0
78502,1340.0
78605,1340.0
78702,1340.0
78803,1340.0
78902,1340.0
79003,1342.0
79102,1342.0
79202,1342.0
79302,1342.0
79403,1342.0
79502,1342.0
79602,1340.0
79702,1340.0
79802,1331.0
79903,1331.0
80002,1331.0
80102,1342.0
80202,1342.0
80304,1340.0
80403,1340.0
80502,1342.0
80602,1342.0
80702,1342.0
80802,1344.0
80903,1344.0
81002,1342.0
81103,1342.0
81203,1342.0
81302,1342.0
81403,1342.0
81502,1342.0
81603,1342.0
81702,1342.0
81803,1342.0
81903,1342.0
82003,1342.0
82102,1342.0
82203,1342.0
82302,1340.0
82402,1340.0
82502,1340.0
82603,1340.0
82704,1340.0
82802,1340.0
82902,1340.0
83002,1331.0
83102,1331.0
83203,1340.0
83302,1340.0
83402,1342.0
83503,1342.0
83603,1340.0
83702,1331.0
83803,1331.0
83902,1331.0
84002,1331.0
84102,1333.0
84203,1333.0
84302,1333.0
84402,1333.0
84503,1333.0
84602,1331.0
84702,1331.0
84802,1340.0
84903,1340.0
85002,1331.0
85102,1331.0
85202,1340.0
85303,1340.0
85402,1340.0
85502,1340.0
85603,1340.0
85702,1333.0
85804,1333.0
85904,1333.0
86002,1333.0
86102,1333.0
86202,1333.0
86303,1331.0
86402,1331.0
86503,1331.0
86602,1331.0
86702,1331.0
86802,1340.0
86902,1340.0
87003,1340.0
87102,1340.0
87202,1340.0
87302,1340.0
87403,1340.0
87502,1340.0
87603,1340.0
87702,1340.0
87803,1340.0
87902,1331.0
88003,1331.0
88102,1340.0
88202,1340.0
88303,1340.0
88402,1340.0
88502,1340.0
88603,1338.0
88702,1338.0
88805,1338.0
88902,1338.0
89002,1338.0
89103,1338.0
89202,1338.0
89302,1336.0
89403,1336.0
89504,1331.0
89605,1331.0
89703,1346.0
89802,1346.0
89903,1344.0
90002,1340.0
90103,1340.0
90202,1349.0
90302,1349.0
90403,1352.0
90502,1352.0
90602,1363.0
90706,1363.0
90803,1361.0
90902,1341.0
91006,1341.0
91102,1341.0
91202,1341.0
91302,1315.0
91403,1315.0
91502,1304.0
91603,1304.0
91702,1295.0
91802,1295.0
91902,1295.0
92003,1302.0
92102,1302.0
92202,1313.0
92302,1313.0
92403,1318.0
92502,1318.0
92602,1327.0
92702,1325.0
92802,1325.0
92903,1325.0
93002,1325.0
93103,1309.0
93204,1309.0
93302,1322.0
93402,1322.0
93502,1313.0
93602,1307.0
93703,1307.0
93802,1305.0
93903,1305.0
94002,1315.0
94102,1315.0
94202,1311.0
94303,1311.0
94402,1311.0
94502,1318.0
94603,1318.0
94702,1316.0
94804,1316.0
94902,1325.0
95002,1325.0
95103,1325.0
95203,1325.0
95302,1316.0
95403,1318.0
95502,1318.0
95602,1318.0
95703,1318.0
95802,1316.0
95902,1316.0
96002,1325.0
96103,1325.0
96204,1316.0
96304,1325.0
96402,1325.0
96502,1323.0
96603,1323.0
96702,1325.0
96802,1325.0
96903,1325.0
97003,1325.0
97102,1325.0
97202,1323.0
97302,1323.0
97402,1323.0
97509,1323.0
97602,1331.0
97702,1331.0
97804,1329.0
97903,1329.0
98003,1331.0
98102,1331.0
98202,1331.0
98302,1331.0
98405,1331.0
98502,1331.0
98602,1331.0
98702,1331.0
98803,1331.0
98906,1323.0
99002,1331.0
99102,1331.0
99203,1331.0
99302,1331.0
99402,1322.0
99502,1322.0
99602,1331.0
99702,1331.0
99802,1325.0
99904,1325.0
100003,1325.0
100102,1322.0
100202,1322.0
100302,1325.0
100402,1325.0
100503,1325.0
100603,1325.0
100704,1322.0
100802,1322.0
100904,1322.0
101002,1325.0
101102,1325.0
101203,1316.0
101304,1316.0
101402,1318.0
101503,1318.0
101602,1316.0
101702,1314.0
101805,1314.0
101903,1316.0
102002,1316.0
102103,1316.0
102202,1316.0
102302,1324.0
102402,1324.0
102502,1315.0
102603,1315.0
102702,1315.0
102802,1324.0
102903,1324.0
103003,1318.0
103102,1318.0
103202,1320.0
103303,1320.0
103402,1320.0
103502,1320.0
103602,1320.0
103702,1318.0
103807,1318.0
103902,1327.0
104002,1327.0
104102,1318.0
104202,1318.0
104303,1318.0
104402,1318.0
104502,1318.0
104602,1318.0
104703,1318.0
104802,1318.0
104902,1318.0
105002,1318.0
105102,1318.0
105203,1320.0
105302,1318.0
105403,1318.0
105502,1320.0
105602,1320.0
105703,1320.0
105802,1320.0
105903,1326.0
106002,1326.0
106104,1318.0
106202,1318.0
106302,1318.0
106403,1318.0
106504,1318.0
106603,1320.0
106702,1320.0
106806,1320.0
106902,1320.0
107002,1320.0
107103,1318.0
107202,1318.0
107302,1327.0
107403,1327.0
107505,1316.0
107602,1316.0
107702,1318.0
107803,1318.0
107903,1318.0
108002,1320.0
108102,1320.0
108203,1309.0
108302,1309.0
108402,1320.0
108503,1320.0
108602,1320.0
108703,1320.0
108802,1309.0
108903,1309.0
109002,1311.0
109102,1311.0
109203,1311.0
109302,1311.0
109402,1311.0
109503,1311.0
109603,1311.0
109702,1311.0
109802,1311.0
109902,1311.0
110003,1311.0
110102,1311.0
110202,1311.0
110303,1311.0
110402,1311.0
110502,1311.0
110603,1311.0
110702,1311.0
110802,1311.0
110902,1305.0
111003,1305.0
111102,1313.0
111202,1313.0
111308,1311.0
111402,1311.0
111502,1313.0
111603,1311.0
111702,1311.0
111803,1311.0
111903,1311.0
112002,1305.0
112104,1305.0
112202,1311.0
112303,1311.0
112402,1315.0
112502,1315.0
112603,1311.0
112702,1304.0
112803,1304.0
112902,1305.0
113002,1305.0
113103,1311.0
113202,1311.0
113302,1314.0
113402,1314.0
113503,1316.0
113602,1321.0
113702,1321.0
113803,1323.0
113902,1323.0
114004,1311.0
114104,1311.0
114204,1284.0
114304,1284.0
114402,1217.0
114503,1150.0
114603,1150.0
114702,1080.0
114803,1080.0
114903,1057.0
115002,1057.0
115102,1021.0
115203,1021.0
115302,1044.0
115402,1066.0
115502,1066.0
115603,1111.0
115702,1111.0
115803,1123.0
115902,1123.0
116003,1132.0
116103,1132.0
116202,1103.0
116303,1060.0
116402,1060.0
116503,1044.0
116602,1044.0
116702,1066.0
116802,1066.0
116903,1092.0
117002,1092.0
117102,1136.0
117203,1188.0
117302,1188.0
117402,1237.0
117503,1237.0
117602,1259.0
117703,1259.0
117802,1277.0
117902,1277.0
118002,1289.0
118102,1304.0
118203,1304.0
118302,1289.0
118402,1289.0
118502,1286.0
118602,1286.0
118702,1284.0
118803,1284.0
118902,1293.0
119002,1293.0
119103,1293.0
119202,1286.0
119303,1286.0
119402,1280.0
119502,1280.0
119602,1284.0
119702,1284.0
119803,1282.0
119902,1282.0
120003,1295.0
120102,1309.0
120202,1309.0
120303,1307.0
120403,1307.0
120503,1314.0
120603,1314.0
120704,1320.0
120803,1332.0
120912,1332.0
121002,1340.0
121102,1340.0
121202,1339.0
121303,1339.0
121402,1343.0
121502,1343.0
121603,1354.0
121702,1347.0
121803,1347.0
121903,1329.0
122003,1329.0
122103,1323.0
122202,1323.0
122303,1298.0
122405,1298.0
122502,1262.0
122602,1248.0
122702,1248.0
122805,1275.0
122902,1275.0
123003,1262.0
123102,1262.0
123203,1264.0
123302,1264.0
123405,1279.0
123503,1309.0
123603,1309.0
123702,1305.0
123803,1305.0
123902,1315.0
124002,1315.0
124102,1318.0
124202,1318.0
124303,1320.0
124402,1302.0
124502,1302.0
124605,1268.0
124702,1268.0
124802,1244.0
124903,1244.0
125002,1263.0
125103,1263.0
125203,1232.0
125303,1225.0
125402,1225.0
125502,1195.0
125603,1195.0
125703,1212.0
125804,1212.0
125904,1208.0
126002,1208.0
126102,1250.0
126203,1280.0
126302,1280.0
126404,1304.0
126505,1304.0
126603,1318.0
126702,1318.0
126802,1322.0
126903,1322.0
127002,1316.0
127102,1316.0
127204,1316.0
127302,1298.0
127403,1298.0
127502,1273.0
127602,1273.0
127703,1241.0
127802,1241.0
127902,1235.0
128002,1261.0
128102,1261.0
128203,1246.0
128303,1246.0
128402,1250.0
128503,1250.0
128602,1270.0
128702,1270.0
128802,1280.0
128903,1293.0
129002,1293.0
129102,1304.0
129203,1304.0
129305,1304.0
129402,1304.0
129502,1291.0
129602,1291.0
129702,1284.0
129802,1291.0
129903,1291.0
130002,1298.0
130102,1298.0
130203,1302.0
130302,1302.0
130402,1266.0
130503,1266.0
130602,1248.0
130702,1246.0
130802,1246.0
130902,1250.0
131002,1250.0
131103,1232.0
131202,1232.0
131302,1237.0
131402,1237.0
131503,1225.0
131602,1217.0
131702,1217.0
131803,1230.0
131902,1230.0
132002,1208.0
132102,1208.0
132203,1210.0
132302,1210.0
132403,1201.0
132503,1190.0
132603,1190.0
132702,1177.0
132804,1177.0
132902,1174.0
133002,1174.0
133102,1169.0
133204,1169.0
133303,1159.0
133402,1167.0
133503,1167.0
133603,1188.0
133703,1188.0
133802,1236.0
133904,1236.0
134002,1255.0
134102,1255.0
134202,1268.0
134303,1268.0
134402,1280.0
134503,1284.0
134602,1284.0
134702,1284.0
134802,1284.0
134902,1286.0
135003,1286.0
135103,1280.0
135202,1282.0
135302,1282.0
135403,1273.0
135502,1273.0
135602,1273.0
135702,1273.0
135802,1273.0
135903,1273.0
136002,1264.0
136102,1266.0
136202,1266.0
136302,1241.0
136402,1241.0
136503,1248.0
136602,1248.0
136702,1248.0
136802,1248.0
136902,1250.0
137002,1250.0
137103,1250.0
137202,1243.0
137302,1243.0
137402,1250.0
137502,1250.0
137602,1250.0
137703,1250.0
137802,1259.0
137902,1248.0
138004,1248.0
138103,1250.0
138202,1250.0
138302,1250.0
138402,1250.0
138502,1250.0
138602,1250.0
138702,1250.0
138802,1250.0
138902,1259.0
139002,1257.0
139102,1257.0
139207,1257.0
139302,1257.0
139402,1255.0
139503,1255.0
139602,1257.0
139702,1257.0
139802,1257.0
139903,1257.0
140002,1257.0
140103,1249.0
140202,1249.0
140303,1257.0
140402,1257.0
140503,1257.0
140602,1257.0
140702,1257.0
140802,1255.0
140902,1255.0
141002,1257.0
141103,1257.0
141202,1264.0
141302,1264.0
141402,1255.0
141504,1255.0
141604,1264.0
141703,1262.0
141802,1262.0
141902,1262.0
142002,1262.0
142102,1272.0
142202,1272.0
142302,1264.0
142403,1264.0
142502,1255.0
142602,1262.0
142702,1262.0
142803,1264.0
142903,1264.0
143003,1255.0
143103,1255.0
143202,1255.0
143302,1255.0
143402,1255.0
143502,1264.0
143602,1264.0
143703,1264.0
143802,1264.0
143903,1255.0
144002,1255.0
144102,1262.0
144202,1262.0
144303,1264.0
144402,1257.0
144502,1257.0
144602,1250.0
144702,1250.0
144803,1230.0
144902,1230.0
145002,1206.0
145102,1206.0
145202,1185.0
145303,1172.0
145402,1172.0
145502,1156.0
145602,1156.0
145702,1156.0
145802,1156.0
145903,1150.0
146002,1150.0
146102,1156.0
146202,1156.0
146302,1156.0
146403,1150.0
146502,1150.0
146602,1150.0
146702,1150.0
146802,1158.0
146902,1158.0
147003,1158.0
147102,1156.0
147202,1156.0
147302,1165.0
147402,1165.0
147502,1172.0
147603,1172.0
147702,1172.0
147805,1172.0
147902,1179.0
148002,1188.0
148102,1188.0
148202,1201.0
148303,1201.0
148402,1208.0
148502,1208.0
148602,1217.0
148702,1217.0
148803,1223.0
148902,1221.0
149002,1221.0
149103,1224.0
149202,1224.0
149303,1230.0
149402,1230.0
149502,1239.0
149603,1239.0
149702,1228.0
149803,1230.0
149902,1230.0
150002,1239.0
150102,1239.0
150202,1228.0
150303,1228.0
150402,1237.0
150503,1237.0
150603,1237.0
150702,1237.0
150802,1237.0
150903,1230.0
151002,1230.0
151102,1232.0
151202,1232.0
151303,1221.0
151402,1221.0
151502,1232.0
151602,1224.0
151702,1224.0
151803,1232.0
151902,1232.0
152003,1230.0
152102,1230.0
152202,1230.0
152302,1230.0
152402,1230.0
152503,1221.0
152602,1221.0
152702,1221.0
152802,1221.0
152902,1216.0
153003,1216.0
153102,1208.0
153202,1208.0
153302,1197.0
153402,1206.0
153502,1206.0
153602,1206.0
153703,1206.0
153803,1216.0
153904,1216.0
154002,1223.0
154102,1223.0
154203,1221.0
154302,1228.0
154402,1228.0
154502,1237.0
154603,1237.0
154702,1244.0
154802,1244.0
154903,1242.0
155002,1242.0
155102,1252.0
155203,1252.0
155302,1250.0
155402,1250.0
155502,1250.0
155603,1250.0
155704,1250.0
155802,1257.0
155902,1257.0
156002,1257.0
156102,1257.0
156203,1257.0
156303,1264.0
156402,1264.0
156503,1264.0
156602,1264.0
156702,1264.0
156802,1264.0
156903,1266.0
157002,1266.0
157102,1266.0
157203,1264.0
157306,1264.0
157403,1271.0
157503,1271.0
157602,1273.0
157702,1273.0
157802,1273.0
157902,1273.0
158003,1273.0
158102,1273.0
158203,1273.0
158302,1264.0
158402,1264.0
158503,1264.0
158602,1264.0
158702,1250.0
158803,1244.0
158903,1244.0
159002,1237.0
159102,1237.0
159202,1228.0
159302,1228.0
159403,1230.0
159502,1230.0
159602,1219.0
159702,1221.0
159802,1221.0
159903,1219.0
160003,1219.0
160104,1219.0
160203,1219.0
160303,1212.0
160402,1212.0
160502,1205.0
160602,1205.0
160702,1183.0
160803,1174.0
160902,1174.0
161002,1168.0
161102,1168.0
161202,1168.0
161302,1168.0
161402,1174.0
161502,1181.0
161603,1181.0
161702,1196.0
161802,1196.0
161902,1204.0
162002,1204.0
162103,1210.0
162202,1210.0
162303,1232.0
162402,1239.0
162502,1239.0
162602,1246.0
162702,1246.0
162802,1248.0
162903,1248.0
163002,1257.0
163102,1257.0
163202,1264.0
163302,1264.0
163403,1264.0
163502,1273.0
163602,1273.0
163702,1273.0
163802,1273.0
163902,1264.0
164003,1264.0
164102,1264.0
164202,1264.0
164302,1271.0
164402,1277.0
164503,1277.0
164602,1269.0
164702,1269.0
164802,1269.0
164902,1269.0
165002,1269.0
165102,1269.0
165202,1277.0
165302,1269.0
165403,1269.0
165502,1269.0
165602,1269.0
165702,1260.0
165802,1260.0
165902,1260.0
166002,1260.0
166102,1262.0
166202,1262.0
166302,1262.0
166402,1262.0
166502,1262.0
166602,1264.0
166703,1264.0
166802,1262.0
166902,1262.0
167002,1208.0
167102,1280.0
167203,1280.0
167302,1293.0
167402,1293.0
167502,1291.0
167602,1291.0
167703,1261.0
167804,1261.0
167902,1260.0
168002,1251.0
168102,1251.0
168203,1261.0
168302,1261.0
168402,1255.0
168502,1255.0
168602,1237.0
168703,1237.0
168802,1230.0
168902,1224.0
169002,1224.0
169102,1215.0
169203,1215.0
169302,1197.0
169402,1197.0
169502,1208.0
169603,1208.0
169702,1197.0
169802,1208.0
169902,1208.0
170002,1215.0
170102,1215.0
170202,1221.0
170302,1221.0
170402,1221.0
170502,1221.0
170603,1228.0
170702,1237.0
170803,1237.0
170902,1244.0
171003,1244.0
171102,1253.0
171202,1253.0
171302,1266.0
171402,1266.0
171503,1266.0
171602,1265.0
171702,1265.0
171802,1273.0
171902,1273.0
172003,1271.0
172102,1271.0
172202,1273.0
172302,1273.0
172402,1273.0
172503,1273.0
172602,1273.0
172702,1266.0
172802,1266.0
172902,1266.0
173003,1266.0
173102,1266.0
173202,1266.0
173302,1266.0
173402,1266.0
173503,1266.0
173602,1266.0
173702,1266.0
173802,1266.0
173903,1266.0
