Milliseconds,Degrees
66300,0.0
66401,0.0
66500,0.0
66600,0.0
66703,0.0
66800,0.0
66900,0.0
67000,0.0
67101,0.0
67200,0.0
67301,0.0
67400,0.0
67500,0.0
67601,0.0
67700,0.0
67801,0.0
67900,0.0
68000,0.0
68100,0.0
68201,0.0
68300,0.0
68400,0.0
68501,0.0
68601,0.0
68704,0.0
68800,0.0
68901,0.0
69000,0.0
69100,0.0
69200,0.0
69301,0.0
69400,0.0
69500,0.0
69600,0.0
69703,0.0
69801,0.0
69900,0.0
70002,0.0
70100,0.0
70200,0.0
70300,0.0
70401,0.0
70500,0.0
70601,0.0
70701,0.0
70800,0.0
70900,0.0
71001,0.0
71100,0.0
71200,0.0
71300,0.0
71401,0.0
71500,0.0
71600,0.0
71701,0.0
71800,0.0
71900,0.0
72001,0.0
72100,0.0
72200,0.0
72301,0.0
72401,0.0
72500,0.0
72600,0.0
72700,0.0
72802,0.0
72900,0.0
73000,0.0
73100,0.0
73201,0.0
73300,0.0
73401,0.0
73500,0.0
73600,0.0
73700,0.0
73801,0.0
73900,0.0
74001,0.0
74100,0.0
74200,0.0
74300,0.0
74400,0.0
74500,0.0
74601,0.0
74700,0.0
74800,0.0
74900,0.0
75000,0.0
75100,0.0
75201,0.0
75300,0.0
75400,0.0
75500,0.0
75601,0.0
75700,0.0
75802,0.0
75900,0.0
76001,0.0
76101,0.0
76200,0.0
76301,0.0
76400,0.0
76500,0.0
76602,0.0
76701,0.0
76804,0.0
76901,0.0
77000,0.0
77100,0.0
77200,0.0
77301,0.0
77400,0.0
77500,0.0
77601,0.0
77700,0.0
77800,0.0
77900,0.0
78001,0.0
78100,0.0
78200,0.0
78300,0.0
78400,0.0
78500,0.0
78602,0.0
78700,0.0
78800,0.0
78900,0.0
79001,0.0
79103,0.0
79200,0.0
79300,0.0
79400,0.0
79500,0.0
79601,0.0
79700,0.0
79800,0.0
79900,0.0
80003,0.0
80100,0.0
80201,0.0
80300,0.0
80400,0.0
80500,0.0
80600,0.0
80700,0.0
80801,0.0
80900,0.0
81000,0.0
81100,0.0
81201,0.0
81300,0.0
81400,0.0
81500,0.0
81601,0.0
81700,0.0
81800,0.0
81900,0.0
82000,0.0
82101,0.0
82200,0.0
82300,0.0
82401,0.0
82500,0.0
82601,0.0
82700,0.0
82801,0.0
82900,0.0
83001,0.0
83100,0.0
83201,0.0
83300,0.0
83400,0.0
83500,0.0
83600,0.0
83701,0.0
83801,0.0
83900,0.0
84001,0.0
84102,0.0
84201,0.0
84300,0.0
84401,0.0
84500,0.0
84600,0.0
84700,0.0
84801,0.0
84900,0.0
85001,0.0
85100,0.0
85200,0.0
85301,0.0
85403,0.0
85503,0.0
85601,0.0
85700,0.0
85801,0.0
85900,0.0
86001,0.0
86100,0.0
86200,0.0
86300,0.0
86400,0.0
86501,0.0
86600,0.0
86700,0.0
86801,0.0
86901,0.0
87000,0.0
87101,0.0
87200,0.0
87301,0.0
87400,0.0
87501,0.0
87600,0.0
87700,0.0
87800,0.0
87900,0.0
88001,0.0
88100,0.0
88200,0.0
88300,0.0
88401,0.0
88501,0.0
88600,0.0
88700,0.0
88800,0.0
88902,0.0
89000,0.0
89100,0.0
89201,0.0
89301,0.0
89401,0.0
89501,0.0
89600,0.0
89701,0.0
89801,0.0
89900,0.0
90002,0.0
90100,0.0
90201,0.0
90300,0.0
90400,0.0
90500,0.0
90600,0.0
90701,0.0
90800,0.0
90900,0.0
91000,0.0
91100,0.0
91201,0.0
91300,0.0
91400,0.0
91501,0.0
91600,0.0
91700,0.0
91800,0.0
91901,0.0
92000,0.0
92104,0.0
92200,0.0
92301,0.0
92400,0.0
92500,0.0
92600,0.0
92700,0.0
92804,0.0
92901,0.0
93000,0.0
93101,0.0
93200,0.0
93300,0.0
93400,0.0
93501,0.0
93600,0.0
93700,0.0
93801,0.0
93900,0.0
94000,0.0
94101,0.0
94200,0.0
94300,0.0
94401,0.0
94500,0.0
94601,0.0
94700,0.0
94805,0.0
94900,0.0
95000,0.0
95100,0.0
95200,0.0
95300,0.0
95400,0.0
95501,0.0
95600,0.0
95700,0.0
95801,0.0
95900,0.0
96003,0.0
96103,0.0
96200,0.0
96300,0.0
96400,0.0
96501,0.0
96600,0.0
96700,0.0
96801,0.0
96900,0.0
97002,0.0
97101,0.0
97200,0.0
97301,0.0
97400,0.0
97501,0.0
97600,0.0
97700,0.0
97801,0.0
97900,0.0
98000,0.0
98100,0.0
98201,0.0
98300,0.0
98400,0.0
98501,0.0
98600,0.0
98700,0.0
98800,0.0
98901,0.0
99000,0.0
99100,0.0
99201,0.0
99300,0.0
99400,0.0
99500,0.0
99600,0.0
99700,0.0
99801,0.0
99900,0.0
100000,0.0
100100,0.0
100201,0.0
100300,0.0
100400,0.0
100500,0.0
100600,0.0
100701,0.0
100800,0.0
100900,0.0
101000,0.0
101101,0.0
101200,0.0
101300,0.0
101400,0.0
101500,0.0
101601,0.0
101700,0.0
101800,0.0
101900,0.0
102001,0.0
102100,0.0
102200,0.0
102301,0.0
102400,0.0
102500,0.0
102601,0.0
102702,0.0
102800,0.0
102900,0.0
103000,0.0
103101,0.0
103200,0.0
103301,0.0
103402,0.0
103500,0.0
103602,0.0
103701,0.0
103806,0.0
103901,0.0
104000,0.0
104100,0.0
104200,0.0
104301,0.0
104400,0.0
104500,0.0
104600,0.0
104701,0.0
104800,0.0
104900,0.0
105000,0.0
105101,0.0
105202,0.0
105304,0.0
105401,0.0
105502,0.0
105600,0.0
105700,0.0
105801,0.0
105900,0.0
106000,0.0
106100,0.0
106200,0.0
106301,0.0
106400,0.0
106501,0.0
106600,0.0
106700,0.0
106801,0.0
106900,0.0
107003,0.0
107100,0.0
107201,0.0
107300,0.0
107400,0.0
107500,0.0
107601,0.0
107700,0.0
107800,0.0
107901,0.0
108000,0.0
108100,0.0
108200,0.0
108301,0.0
108400,0.0
108500,0.0
108601,0.0
108700,0.0
108800,0.0
108901,0.0
109000,0.0
109100,0.0
109201,0.0
109301,0.0
109400,0.0
109501,0.0
109604,0.0
109701,0.0
109800,0.0
109901,0.0
110000,0.0
110100,0.0
110200,0.0
110301,0.0
110401,0.0
110500,0.0
110600,0.0
110700,0.0
110801,0.0
110901,0.0
111000,0.0
111100,0.0
111201,0.0
111300,0.0
111401,0.0
111502,0.0
111600,0.0
111700,0.0
111801,0.0
111902,0.0
112000,0.0
112100,0.0
112200,0.0
112301,0.0
112400,0.0
112500,0.0
112601,0.0
112700,0.0
112800,0.0
112901,0.0
113000,0.0
113100,0.0
113200,0.0
113301,0.0
113400,0.0
113500,0.0
113600,0.0
113700,0.0
113800,0.0
113901,0.0
114000,0.0
114100,0.0
114200,0.0
114302,0.0
114400,0.0
114500,0.0
114600,0.0
114701,0.0
114800,0.0
114900,0.0
115003,0.0
115100,0.0
115200,0.0
115301,0.0
115400,0.0
115502,0.0
115601,0.0
115700,0.0
115801,0.0
115901,0.0
116000,0.0
116101,0.0
116200,0.0
116300,0.0
116400,0.0
116500,0.0
116601,0.0
116700,0.0
116800,0.0
116901,0.0
117003,0.0
117101,0.0
117201,0.0
117301,0.0
117400,0.0
117500,0.0
117600,0.0
117701,0.0
117800,0.0
117900,0.0
118000,0.0
118101,0.0
118201,0.0
118302,0.0
118400,0.0
118500,0.0
118601,0.0
118700,0.0
118800,0.0
118902,0.0
119000,0.0
119100,0.0
119201,0.0
119300,0.0
119400,0.0
119500,0.0
119600,0.0
119701,0.0
119800,0.0
119900,0.0
120000,0.0
120101,0.0
120200,0.0
120300,0.0
120400,0.0
120500,0.0
120600,0.0
120701,0.0
120801,0.0
120900,0.0
121000,0.0
121100,0.0
121200,0.0
121301,0.0
121400,0.0
121500,0.0
121601,0.0
121700,0.0
121802,0.0
121900,0.0
122001,0.0
122104,0.0
122201,0.0
122300,0.0
122401,0.0
122500,0.0
122602,0.0
122701,0.0
122801,0.0
122901,0.0
123000,0.0
123100,0.0
123202,0.0
123301,0.0
123400,0.0
123501,0.0
123600,0.0
123700,0.0
123801,0.0
123901,0.0
124000,0.0
124100,0.0
124201,0.0
124300,0.0
124400,0.0
124501,0.0
124601,0.0
124701,0.0
124800,0.0
124900,0.0
125000,0.0
125101,0.0
125200,0.0
125300,0.0
125401,0.0
125500,0.0
125601,0.0
125703,0.0
125800,0.0
125901,0.0
126000,0.0
126100,0.0
126202,0.0
126300,0.0
126400,0.0
126501,0.0
126600,0.0
126700,0.0
126800,0.0
126900,0.0
127001,0.0
127100,0.0
127200,0.0
127300,0.0
127400,0.0
127501,0.0
127600,0.0
127700,0.0
127801,0.0
127903,0.0
128000,0.0
128100,0.0
128200,0.0
128301,0.0
128400,0.0
128500,0.0
128601,0.0
128700,0.0
128800,0.0
128900,0.0
129000,0.0
129101,0.0
129200,0.0
129300,0.0
129400,0.0
129500,0.0
129601,0.0
129700,0.0
129801,0.0
129901,0.0
130000,0.0
130100,0.0
130200,0.0
130301,0.0
130400,0.0
130500,0.0
130601,0.0
130700,0.0
130800,0.0
130900,0.0
131000,0.0
131100,0.0
131200,0.0
131301,0.0
131400,0.0
131500,0.0
131600,0.0
131700,0.0
131801,0.0
131900,0.0
132000,0.0
132101,0.0
132200,0.0
132301,0.0
132400,0.0
132500,0.0
132601,0.0
132701,0.0
132800,0.0
132901,0.0
133001,0.0
133100,0.0
133200,0.0
133301,0.0
133400,0.0
133500,0.0
133601,0.0
133702,0.0
133800,0.0
133900,0.0
134000,0.0
134100,0.0
134201,0.0
134300,0.0
134401,0.0
134502,0.0
134603,0.0
134700,0.0
134800,0.0
134900,0.0
135001,0.0
135100,0.0
135200,0.0
135300,0.0
135401,0.0
135500,0.0
135600,0.0
135700,0.0
135801,0.0
135900,0.0
136000,0.0
136101,0.0
136200,0.0
136300,0.0
136401,0.0
136500,0.0
136600,0.0
136700,0.0
136800,0.0
136901,0.0
137000,0.0
137100,0.0
137200,0.0
137300,0.0
137400,0.0
137501,0.0
137600,0.0
137700,0.0
137800,0.0
137900,0.0
138000,0.0
138100,0.0
138201,0.0
138300,0.0
138400,0.0
138501,0.0
138600,0.0
138700,0.0
138800,0.0
138900,0.0
139001,0.0
139100,0.0
139200,0.0
139300,0.0
139400,0.0
139501,0.0
139600,0.0
139700,0.0
139800,0.0
139900,0.0
140000,0.0
140101,0.0
140200,0.0
140300,0.0
140401,0.0
140500,0.0
140600,0.0
140700,0.0
140800,0.0
140901,0.0
141001,0.0
141100,0.0
141203,0.0
141301,0.0
141400,0.0
141500,0.0
141600,0.0
141701,0.0
141800,0.0
141900,0.0
142000,0.0
142101,0.0
142200,0.0
142300,0.0
142400,0.0
142500,0.0
142601,0.0
142700,0.0
142800,0.0
142904,0.0
143004,0.0
143101,0.0
143200,0.0
143300,0.0
143400,0.0
143500,0.0
143600,0.0
143700,0.0
143801,0.0
143900,0.0
144000,0.0
144101,0.0
144200,0.0
144300,0.0
144401,0.0
144501,0.0
144600,0.0
144700,0.0
144800,0.0
144901,0.0
145000,0.0
145100,0.0
145200,0.0
145300,0.0
145401,0.0
145500,0.0
145600,0.0
145700,0.0
145801,0.0
145900,0.0
146000,0.0
146100,0.0
146200,0.0
146300,0.0
146400,0.0
146501,0.0
146600,0.0
146700,0.0
146802,0.0
146900,0.0
147001,0.0
147100,0.0
147200,0.0
147301,0.0
147400,0.0
147500,0.0
147600,0.0
147700,0.0
147801,0.0
147900,0.0
148000,0.0
148101,0.0
148200,0.0
148301,0.0
148400,0.0
148500,0.0
148603,0.0
148700,0.0
148800,0.0
148901,0.0
149000,0.0
149101,0.0
149200,0.0
149302,0.0
149400,0.0
149501,0.0
149600,0.0
149702,0.0
149800,0.0
149900,0.0
150000,0.0
150101,0.0
150200,0.0
150301,0.0
150400,0.0
150500,0.0
150601,0.0
150700,0.0
150800,0.0
150900,0.0
151000,0.0
151101,0.0
151200,0.0
151301,0.0
151400,0.0
151500,0.0
151600,0.0
151700,0.0
151803,0.0
151900,0.0
152000,0.0
152101,0.0
152200,0.0
152300,0.0
152400,0.0
152500,0.0
152600,0.0
152700,0.0
152801,0.0
152900,0.0
153000,0.0
153100,0.0
153201,0.0
153300,0.0
153401,0.0
153500,0.0
153603,0.0
153700,0.0
153801,0.0
153900,0.0
154001,0.0
154100,0.0
154200,0.0
154303,0.0
154400,0.0
154500,0.0
154600,0.0
154700,0.0
154801,0.0
154900,0.0
155000,0.0
155100,0.0
155200,0.0
155301,0.0
155400,0.0
155500,0.0
155601,0.0
155700,0.0
155800,0.0
155902,0.0
156000,0.0
156100,0.0
156201,0.0
156301,0.0
156400,0.0
156502,0.0
156600,0.0
156701,0.0
156800,0.0
156900,0.0
157000,0.0
157100,0.0
157203,0.0
157300,0.0
157401,0.0
157500,0.0
157600,0.0
157700,0.0
157800,0.0
157902,0.0
158000,0.0
158100,0.0
158200,0.0
158300,0.0
158401,0.0
158500,0.0
158600,0.0
158700,0.0
158800,0.0
158900,0.0
159000,0.0
159101,0.0
159200,0.0
159302,0.0
159400,0.0
159500,0.0
159600,0.0
159700,0.0
159800,0.0
159901,0.0
160000,0.0
160100,0.0
160201,0.0
160303,0.0
160400,0.0
160500,0.0
160600,0.0
160700,0.0
160801,0.0
160900,0.0
161000,0.0
161100,0.0
161200,0.0
161300,0.0
161400,0.0
161501,0.0
161600,0.0
161700,0.0
161801,0.0
161900,0.0
162000,0.0
162100,0.0
162200,0.0
162301,0.0
162401,0.0
162500,0.0
162600,0.0
162700,0.0
162800,0.0
162901,0.0
163000,0.0
163100,0.0
163201,0.0
163301,0.0
163400,0.0
163500,0.0
163601,0.0
163700,0.0
163801,0.0
163900,0.0
164000,0.0
164100,0.0
164200,0.0
164301,0.0
164400,0.0
164500,0.0
164600,0.0
164701,0.0
164800,0.0
164900,0.0
165000,0.0
165100,0.0
165200,0.0
165300,0.0
165400,0.0
165501,0.0
165600,0.0
165700,0.0
165800,0.0
165901,0.0
166000,0.0
166100,0.0
166200,0.0
166301,0.0
166400,0.0
166501,0.0
166600,0.0
166700,0.0
166803,0.0
166900,0.0
167001,0.0
167100,0.0
167200,0.0
167306,0.0
167400,0.0
167500,0.0
167601,0.0
167700,0.0
167800,0.0
167901,0.0
168000,0.0
168101,0.0
168200,0.0
168300,0.0
168400,0.0
168500,0.0
168601,0.0
168700,0.0
168800,0.0
168900,0.0
169000,0.0
169100,0.0
169201,0.0
169300,0.0
169400,0.0
169500,0.0
169600,0.0
169700,0.0
169801,0.0
169900,0.0
170000,0.0
170101,0.0
170200,0.0
170300,0.0
170400,0.0
170500,0.0
170601,0.0
170700,0.0
170800,0.0
170900,0.0
171000,0.0
171100,0.0
171200,0.0
171300,0.0
171400,0.0
171500,0.0
171600,0.0
171701,0.0
171800,0.0
171900,0.0
172000,0.0
172100,0.0
172200,0.0
172301,0.0
172400,0.0
172500,0.0
172600,0.0
172700,0.0
172801,0.0
172900,0.0
173000,0.0
173100,0.0
173201,0.0
173300,0.0
173400,0.0
173500,0.0
173600,0.0
