Milliseconds,X,Y,Z
15,-0.015882496,0.0012217305,-0.0061086523
15,-0.015882496,0.0012217305,-0.0061086523
22,0.010995574,0.004886922,0.017104227
31,-0.008552114,0.019547688,0.017104227
41,-0.004886922,0.004886922,0.013439035
51,-0.018325957,0.0,-0.004886922
61,-0.008552114,0.0012217305,0.009773844
71,-0.0061086523,0.0061086523,0.0012217305
81,-0.004886922,-0.004886922,0.0036651916
92,0.014660766,0.015882496,0.009773844
101,-0.007330383,0.007330383,-0.0012217305
111,-0.015882496,0.0012217305,-0.0061086523
121,0.0012217305,0.010995574,-0.007330383
131,-0.007330383,0.002443461,-0.012217305
141,0.02565634,-0.0036651916,-0.009773844
151,0.002443461,0.009773844,0.007330383
162,0.0036651916,0.002443461,-0.0012217305
171,0.0012217305,-0.008552114,-0.007330383
181,0.0,-0.0036651916,-0.013439035
191,0.017104227,0.009773844,-0.009773844
201,-0.0012217305,0.007330383,0.004886922
211,-0.0036651916,-0.008552114,-0.0036651916
221,-0.007330383,0.007330383,0.0
231,-0.013439035,0.0012217305,-0.004886922
242,-0.02076942,0.0,-0.012217305
251,0.004886922,-0.008552114,0.0012217305
261,0.007330383,0.0,-0.0012217305
271,0.013439035,0.008552114,0.0012217305
281,0.009773844,0.0,-0.018325957
291,-0.0012217305,-0.004886922,0.007330383
301,-0.007330383,-0.013439035,-0.0036651916
311,0.0036651916,-0.0061086523,0.0012217305
321,-0.009773844,-0.007330383,-0.0061086523
332,-0.012217305,-0.004886922,-0.0012217305
341,-0.004886922,0.0036651916,0.009773844
351,0.002443461,0.0061086523,0.007330383
361,-0.0012217305,0.002443461,0.0061086523
371,0.008552114,0.007330383,-0.0061086523
381,0.002443461,0.010995574,-0.002443461
391,-0.004886922,0.0,0.019547688
401,0.0036651916,0.013439035,0.007330383
411,-0.0036651916,0.0,0.013439035
422,-0.002443461,0.0,0.008552114
431,0.002443461,0.008552114,0.004886922
441,-0.0036651916,0.009773844,0.004886922
451,0.0036651916,0.002443461,-0.002443461
461,0.002443461,-0.002443461,-0.0036651916
471,-0.007330383,-0.009773844,-0.008552114
481,0.009773844,0.0,-0.0061086523
491,-0.015882496,-0.0012217305,0.008552114
502,0.012217305,-0.0012217305,0.012217305
511,-0.02443461,0.0036651916,0.0
521,0.0012217305,-0.0012217305,0.014660766
531,0.004886922,0.0061086523,0.0
544,-0.0012217305,0.0036651916,0.021991149
551,-0.012217305,-0.0061086523,0.0036651916
561,0.0061086523,0.0012217305,0.007330383
571,0.002443461,-0.0012217305,0.014660766
581,-0.0061086523,0.0012217305,0.018325957
593,-0.0036651916,0.0061086523,-0.004886922
601,0.002443461,0.0036651916,-0.009773844
612,-0.0036651916,0.002443461,0.0
621,-0.019547688,0.0036651916,0.0012217305
631,-0.010995574,0.004886922,0.010995574
642,0.007330383,0.009773844,0.015882496
651,-0.004886922,0.008552114,0.0061086523
661,-0.0012217305,-0.0012217305,0.010995574
672,0.012217305,0.0,0.0061086523
681,0.0012217305,0.008552114,0.004886922
691,0.0061086523,0.014660766,0.013439035
702,0.0012217305,0.014660766,0.018325957
711,0.0036651916,0.0061086523,0.0012217305
722,0.0,0.0036651916,0.010995574
731,-0.004886922,0.013439035,0.008552114
741,0.0012217305,0.010995574,0.004886922
751,0.0012217305,0.009773844,0.004886922
761,0.0036651916,0.0012217305,0.0061086523
772,-0.017104227,0.009773844,0.017104227
782,-0.017104227,0.009773844,0.017104227
791,0.0,0.0012217305,0.0061086523
801,0.0,0.0012217305,0.0061086523
812,0.0,-0.0036651916,0.0
822,0.0,0.014660766,0.002443461
831,0.0,0.014660766,0.002443461
842,0.0,0.014660766,0.002443461
851,0.004886922,0.0,-0.0061086523
861,0.004886922,0.0,-0.0061086523
872,0.004886922,0.0,-0.0061086523
881,0.0,-0.0061086523,0.008552114
891,-0.008552114,-0.0036651916,0.013439035
901,-0.0036651916,0.002443461,-0.019547688
911,-0.002443461,-0.004886922,-0.0061086523
922,0.0012217305,-0.0036651916,-0.014660766
931,-0.002443461,0.013439035,-0.02076942
941,-0.015882496,-0.002443461,-0.0061086523
951,0.004886922,-0.008552114,-0.0061086523
961,-0.0012217305,-0.0036651916,-0.004886922
972,0.0036651916,0.0,-0.007330383
981,0.017104227,0.0,-0.013439035
992,-0.0061086523,0.0036651916,0.0
1001,0.015882496,-0.0036651916,0.0012217305
1011,-0.009773844,-0.002443461,0.004886922
1021,-0.004886922,-0.004886922,-0.007330383
1032,0.004886922,-0.004886922,-0.008552114
1041,-0.002443461,0.0036651916,-0.0036651916
1051,-0.0036651916,-0.0036651916,0.0
1061,0.0012217305,0.004886922,0.002443461
1071,-0.015882496,-0.012217305,-0.0036651916
1081,0.0036651916,-0.004886922,0.0036651916
1092,-0.004886922,-0.0012217305,0.012217305
1101,-0.004886922,-0.007330383,-0.013439035
1111,-0.010995574,-0.007330383,0.007330383
1121,-0.0012217305,0.0,-0.002443461
1132,-0.015882496,-0.015882496,0.007330383
1141,-0.0036651916,-0.0012217305,-0.002443461
1151,-0.0012217305,0.0012217305,0.0012217305
1161,0.0,-0.004886922,0.0012217305
1171,0.0012217305,-0.002443461,0.002443461
1182,0.0061086523,0.0012217305,-0.0036651916
1191,-0.010995574,-0.0012217305,0.009773844
1201,0.0012217305,0.0,0.0
1211,0.0012217305,0.002443461,0.0
1221,0.008552114,-0.0012217305,-0.009773844
1232,-0.004886922,-0.0036651916,0.0061086523
1241,-0.0036651916,-0.004886922,0.010995574
1251,-0.0012217305,-0.0061086523,-0.002443461
1261,-0.0012217305,-0.008552114,-0.002443461
1271,0.0036651916,0.0,-0.002443461
1282,0.010995574,0.0036651916,-0.0012217305
1291,-0.007330383,-0.0061086523,-0.009773844
1301,0.002443461,0.0,-0.010995574
1311,-0.004886922,-0.0036651916,-0.0012217305
1321,-0.0036651916,-0.009773844,0.0036651916
1331,-0.007330383,-0.004886922,-0.008552114
1342,0.0061086523,-0.008552114,-0.009773844
1351,0.007330383,-0.008552114,0.008552114
1361,-0.007330383,-0.008552114,-0.0012217305
1371,0.009773844,-0.008552114,-0.008552114
1382,0.002443461,-0.013439035,-0.013439035
1391,-0.0036651916,0.0012217305,0.007330383
1401,-0.009773844,-0.004886922,-0.015882496
1411,-0.009773844,-0.0061086523,-0.013439035
1422,0.012217305,0.0,0.002443461
1431,0.0061086523,0.0036651916,-0.0012217305
1441,0.0061086523,-0.0036651916,-0.0061086523
1452,-0.0061086523,-0.008552114,-0.004886922
1461,-0.007330383,0.008552114,-0.008552114
1471,0.0012217305,0.0061086523,0.014660766
1481,-0.0012217305,-0.0012217305,0.010995574
1492,0.0,0.0012217305,-0.008552114
1501,0.002443461,-0.0012217305,0.002443461
1511,-0.012217305,-0.0061086523,-0.0061086523
1521,-0.007330383,0.002443461,-0.010995574
1531,-0.008552114,-0.007330383,-0.007330383
1542,-0.007330383,-0.0036651916,-0.008552114
1551,-0.010995574,0.002443461,0.0012217305
1562,-0.0012217305,-0.0036651916,0.007330383
1571,-0.012217305,0.007330383,-0.0061086523
1582,0.0012217305,0.0036651916,-0.0036651916
1592,-0.008552114,0.0012217305,-0.007330383
1601,0.0036651916,0.0036651916,0.002443461
1611,0.002443461,0.009773844,-0.007330383
1621,0.0012217305,-0.014660766,-0.014660766
1632,0.0036651916,0.0036651916,0.012217305
1641,-0.013439035,0.0,0.008552114
1651,-0.021991149,-0.004886922,-0.0061086523
1661,0.0036651916,0.004886922,-0.008552114
1671,-0.002443461,-0.002443461,-0.013439035
1682,-0.007330383,-0.0012217305,-0.004886922
1691,0.014660766,0.0,0.0
1701,-0.0036651916,-0.0012217305,-0.0036651916
1712,0.0012217305,0.004886922,-0.014660766
1721,-0.019547688,-0.002443461,0.0
1731,0.002443461,0.0012217305,-0.010995574
1741,-0.0061086523,-0.0036651916,-0.013439035
1752,-0.002443461,-0.009773844,-0.018325957
1761,-0.014660766,-0.0061086523,-0.02076942
1771,0.015882496,0.0061086523,-0.03176499
1781,0.010995574,0.002443461,0.0061086523
1791,-0.015882496,-0.0012217305,-0.02443461
1802,0.010995574,-0.009773844,-0.030543262
1811,0.004886922,-0.0036651916,-0.028099801
1821,-0.0036651916,0.0061086523,-0.028099801
1831,-0.0061086523,-0.008552114,-0.02565634
1842,-0.009773844,-0.010995574,-0.007330383
1851,-0.007330383,-0.0036651916,-0.02565634
1861,-0.0012217305,-0.0061086523,-0.028099801
1871,0.009773844,0.0,-0.014660766
1881,0.009773844,-0.0061086523,-0.02321288
1891,0.009773844,-0.004886922,0.002443461
1901,-0.013439035,-0.0061086523,0.007330383
1911,-0.02076942,-0.014660766,0.0061086523
1922,-0.007330383,-0.0036651916,0.017104227
1931,0.004886922,-0.0036651916,0.017104227
1941,-0.0012217305,-0.0012217305,-0.0061086523
1951,0.010995574,0.012217305,-0.004886922
1962,-0.013439035,-0.004886922,0.014660766
1971,-0.004886922,0.010995574,0.017104227
1981,0.010995574,0.008552114,0.010995574
1991,-0.008552114,0.007330383,0.008552114
2002,-0.007330383,0.008552114,0.009773844
2011,-0.008552114,0.0012217305,-0.007330383
2021,0.010995574,-0.002443461,-0.009773844
2031,0.008552114,-0.0012217305,-0.0012217305
2041,0.009773844,0.0012217305,0.0012217305
2052,0.008552114,0.0012217305,0.008552114
2061,-0.014660766,-0.008552114,0.0012217305
2071,0.0036651916,-0.002443461,0.0012217305
2081,-0.012217305,0.002443461,0.018325957
2092,0.013439035,-0.0012217305,-0.0061086523
2101,-0.017104227,-0.0036651916,0.0012217305
2111,0.0061086523,0.0036651916,0.013439035
2121,-0.004886922,0.0,-0.0061086523
2131,-0.0061086523,0.0,-0.0012217305
2142,0.002443461,-0.0012217305,0.007330383
2151,-0.002443461,-0.0012217305,-0.0061086523
2161,0.0012217305,-0.0061086523,-0.007330383
2171,-0.0061086523,-0.008552114,-0.004886922
2182,0.002443461,-0.0012217305,0.0
2191,0.0061086523,-0.0012217305,0.008552114
2201,-0.0012217305,-0.004886922,-0.010995574
2211,0.0012217305,-0.0061086523,-0.009773844
2221,-0.015882496,-0.007330383,0.004886922
2232,-0.009773844,-0.010995574,-0.02076942
2241,-0.0036651916,0.0012217305,0.017104227
2252,-0.0012217305,-0.009773844,-0.02076942
2261,-0.009773844,-0.004886922,-0.0036651916
2271,0.007330383,0.004886922,0.010995574
2281,0.002443461,-0.0012217305,0.012217305
2291,0.0,-0.0061086523,-0.014660766
2301,-0.004886922,-0.0061086523,-0.02443461
2312,-0.004886922,-0.0012217305,0.012217305
2324,0.004886922,-0.004886922,0.012217305
2331,-0.012217305,-0.009773844,-0.017104227
2341,-0.0036651916,0.002443461,-0.010995574
2351,0.017104227,-0.002443461,0.004886922
2361,-0.009773844,-0.002443461,0.009773844
2372,0.012217305,-0.0012217305,-0.018325957
2381,-0.012217305,-0.002443461,-0.004886922
2392,0.019547688,-0.008552114,0.0036651916
2401,0.008552114,0.004886922,0.012217305
2412,0.0,0.0061086523,0.002443461
2421,0.007330383,0.008552114,0.0036651916
2431,-0.014660766,-0.008552114,-0.004886922
2442,0.002443461,-0.017104227,-0.007330383
2451,-0.010995574,0.010995574,0.002443461
2461,0.007330383,0.0012217305,0.008552114
2471,-0.0061086523,-0.0061086523,-0.0012217305
2481,0.015882496,0.0036651916,-0.0036651916
2492,0.002443461,-0.002443461,-0.0036651916
2501,-0.010995574,-0.004886922,0.0061086523
2511,-0.002443461,0.0036651916,-0.004886922
2522,0.013439035,0.007330383,-0.021991149
2531,0.0012217305,0.0036651916,-0.02443461
2541,0.0,-0.009773844,-0.008552114
2551,0.007330383,0.0061086523,0.002443461
2562,0.007330383,-0.002443461,0.009773844
2571,0.0012217305,0.004886922,0.0012217305
2581,0.007330383,0.010995574,-0.0012217305
2591,-0.0036651916,0.002443461,-0.0012217305
2601,0.002443461,0.002443461,-0.0012217305
2611,0.0061086523,0.0036651916,0.004886922
2622,0.015882496,0.0,-0.007330383
2631,-0.0036651916,0.0012217305,0.0061086523
2641,-0.013439035,-0.0036651916,-0.002443461
2651,0.010995574,0.002443461,-0.008552114
2662,-0.010995574,-0.0036651916,-0.008552114
2671,0.013439035,0.002443461,-0.0012217305
2681,-0.0012217305,0.002443461,0.009773844
2691,0.0,0.0036651916,0.007330383
2701,0.0036651916,0.002443461,-0.008552114
2712,0.002443461,-0.0012217305,0.017104227
2721,0.0,-0.002443461,0.008552114
2731,-0.010995574,-0.002443461,-0.004886922
2741,0.017104227,0.004886922,-0.0036651916
2751,0.0061086523,0.008552114,-0.004886922
2762,-0.004886922,0.004886922,-0.0012217305
2771,-0.002443461,0.007330383,-0.0012217305
2781,0.009773844,0.0036651916,0.007330383
2791,-0.007330383,0.0,-0.0012217305
2801,0.0012217305,-0.0012217305,0.013439035
2812,0.0012217305,-0.0061086523,0.007330383
2821,-0.0061086523,0.0012217305,0.0
2831,-0.008552114,-0.0012217305,0.009773844
2841,-0.0036651916,-0.004886922,0.02443461
2851,-0.02321288,-0.010995574,-0.017104227
2862,0.02687807,0.004886922,-0.012217305
2871,-0.007330383,0.007330383,0.008552114
2881,0.0012217305,-0.009773844,0.014660766
2892,0.010995574,0.002443461,-0.0036651916
2901,-0.010995574,-0.009773844,0.013439035
2911,0.010995574,-0.0036651916,0.012217305
2921,-0.0061086523,-0.012217305,0.009773844
2931,0.0,-0.004886922,0.004886922
2942,0.018325957,0.0012217305,-0.002443461
2951,-0.002443461,0.002443461,-0.009773844
2961,-0.0012217305,-0.0036651916,0.0061086523
2971,0.013439035,0.0012217305,-0.0061086523
2981,0.0036651916,-0.008552114,-0.013439035
2992,0.009773844,-0.008552114,0.0036651916
3001,0.002443461,-0.0036651916,0.007330383
3011,-0.012217305,-0.004886922,-0.0012217305
3021,0.0061086523,0.0012217305,0.018325957
3031,-0.004886922,-0.0036651916,0.012217305
3042,-0.002443461,-0.0036651916,0.007330383
3051,0.0012217305,0.0061086523,0.010995574
3061,-0.004886922,-0.0012217305,0.02443461
3071,0.0,-0.008552114,-0.004886922
3081,-0.004886922,-0.009773844,0.0
3091,-0.004886922,0.0,-0.0036651916
3102,-0.0012217305,-0.008552114,-0.002443461
3111,0.007330383,-0.0036651916,-0.007330383
3121,0.007330383,-0.004886922,0.0
3131,0.019547688,0.0061086523,-0.012217305
3142,0.0,0.0061086523,-0.008552114
3151,0.0061086523,-0.0061086523,-0.002443461
3161,-0.004886922,0.0,-0.0061086523
3171,0.013439035,0.0061086523,0.0012217305
3181,0.008552114,-0.0012217305,0.002443461
3192,0.0,-0.002443461,-0.010995574
3201,0.0012217305,0.0061086523,-0.0036651916
3211,0.002443461,-0.008552114,0.004886922
3221,0.007330383,-0.0061086523,0.010995574
3231,0.008552114,0.008552114,0.009773844
3242,0.008552114,0.008552114,0.009773844
3251,0.0036651916,0.010995574,0.009773844
3261,-0.0012217305,-0.0036651916,0.013439035
3271,0.0,0.0012217305,-0.007330383
3281,-0.0061086523,0.0036651916,-0.010995574
3292,-0.018325957,-0.012217305,-0.008552114
3301,0.0061086523,-0.0036651916,0.0012217305
3311,0.02076942,0.0036651916,-0.0012217305
3321,0.0,-0.004886922,0.0036651916
3332,0.0061086523,-0.004886922,-0.0036651916
3341,0.010995574,0.014660766,0.004886922
3351,0.0012217305,0.0036651916,0.0036651916
3361,0.015882496,0.009773844,-0.0012217305
3372,-0.014660766,0.007330383,-0.0036651916
3381,0.002443461,0.004886922,-0.0012217305
3391,0.0,-0.002443461,-0.0012217305
3401,-0.004886922,-0.004886922,-0.015882496
3411,0.0012217305,0.008552114,0.010995574
3421,0.0061086523,0.007330383,0.012217305
3432,-0.004886922,-0.0012217305,0.007330383
3441,0.007330383,0.007330383,-0.0036651916
3451,0.0036651916,0.007330383,0.0061086523
3462,0.002443461,-0.0012217305,0.0
3471,-0.004886922,0.004886922,0.0012217305
3481,-0.007330383,-0.004886922,0.002443461
3491,-0.004886922,0.007330383,0.0036651916
3501,-0.0012217305,0.004886922,-0.004886922
3511,-0.0061086523,0.0,-0.008552114
3522,0.008552114,-0.0012217305,0.002443461
3531,0.0036651916,-0.004886922,0.013439035
3541,-0.012217305,0.004886922,-0.0012217305
3551,0.007330383,-0.002443461,-0.007330383
3561,-0.004886922,0.007330383,0.0
3572,0.0061086523,-0.0012217305,0.008552114
3581,-0.015882496,0.004886922,-0.004886922
3591,0.004886922,-0.0036651916,-0.007330383
3601,-0.004886922,0.0061086523,0.0036651916
3611,-0.012217305,0.012217305,-0.0012217305
3622,0.014660766,0.002443461,-0.0012217305
3631,0.002443461,-0.010995574,0.010995574
3641,-0.0061086523,0.002443461,0.0012217305
3651,0.0061086523,0.008552114,0.013439035
3662,-0.012217305,-0.004886922,0.02076942
3671,-0.009773844,0.0,0.0
3682,0.012217305,0.002443461,0.014660766
3691,0.017104227,0.0012217305,-0.008552114
3701,-0.007330383,0.0012217305,0.002443461
3711,-0.004886922,-0.0012217305,-0.014660766
3721,0.007330383,-0.008552114,0.0036651916
3732,-0.009773844,-0.007330383,-0.004886922
3741,-0.014660766,-0.0061086523,-0.021991149
3751,-0.0061086523,-0.0036651916,-0.029321533
3761,-0.0036651916,-0.004886922,-0.02443461
3772,0.010995574,-0.008552114,-0.013439035
3781,-0.002443461,-0.004886922,-0.007330383
3791,-0.015882496,-0.015882496,-0.015882496
3801,0.0012217305,-0.012217305,-0.004886922
3811,0.0036651916,-0.0061086523,0.015882496
3822,-0.013439035,-0.0036651916,0.009773844
3831,-0.009773844,-0.009773844,0.010995574
3841,0.013439035,-0.004886922,-0.008552114
3851,-0.0012217305,-0.0012217305,-0.002443461
3862,-0.0012217305,-0.0012217305,-0.002443461
3871,-0.002443461,-0.004886922,0.008552114
3881,-0.007330383,-0.008552114,0.002443461
3891,0.0012217305,0.0,0.013439035
3901,0.0061086523,0.0012217305,0.004886922
3912,0.0012217305,0.0012217305,0.008552114
3921,-0.012217305,-0.0036651916,-0.0012217305
3931,-0.008552114,-0.0036651916,0.0
3941,0.0,-0.008552114,0.0012217305
3951,0.010995574,-0.0036651916,0.0036651916
3962,0.013439035,0.0,-0.008552114
3971,-0.013439035,-0.004886922,-0.0036651916
3981,0.010995574,-0.010995574,-0.0061086523
3991,0.0012217305,-0.0061086523,-0.004886922
4001,-0.010995574,-0.0012217305,0.0
4011,0.018325957,-0.002443461,-0.002443461
4022,0.0036651916,-0.0061086523,-0.007330383
4031,-0.002443461,-0.0061086523,-0.0036651916
4041,-0.013439035,-0.0012217305,-0.013439035
4051,0.002443461,-0.004886922,0.0012217305
4062,-0.009773844,-0.002443461,-0.007330383
4071,0.0012217305,-0.002443461,-0.019547688
4081,-0.002443461,-0.007330383,-0.02321288
4091,-0.0061086523,-0.009773844,-0.0012217305
4101,-0.0012217305,-0.0036651916,-0.015882496
4111,-0.004886922,-0.009773844,-0.008552114
4122,0.0061086523,-0.004886922,-0.002443461
4131,-0.002443461,-0.008552114,-0.0036651916
4141,0.0036651916,0.0061086523,-0.013439035
4151,-0.012217305,-0.004886922,-0.0061086523
4161,-0.012217305,0.0012217305,-0.0036651916
4172,-0.0061086523,0.0061086523,-0.002443461
4181,0.004886922,0.0036651916,0.007330383
