Milliseconds,X,Y,Z
28500,22.2,-32.5,-52.0
28600,22.2,-32.5,-52.100002
28701,22.300001,-32.4,-52.3
28800,22.2,-32.4,-52.3
28900,22.1,-32.3,-52.3
29000,22.0,-32.3,-52.2
29101,22.1,-32.3,-52.100002
29200,22.1,-32.4,-52.0
29300,22.2,-32.4,-51.8
29400,22.1,-32.3,-51.7
29500,22.1,-32.3,-51.7
29601,22.1,-32.4,-51.7
29700,22.2,-32.5,-51.7
29800,22.4,-32.4,-51.600002
29900,22.300001,-32.4,-51.7
30000,22.2,-32.4,-52.0
30101,22.2,-32.4,-52.0
30200,22.4,-32.3,-52.0
30300,22.4,-32.3,-51.9
30400,22.300001,-32.3,-52.0
30501,22.2,-32.3,-52.2
30600,22.300001,-32.2,-52.2
30700,22.2,-32.3,-52.2
30800,22.2,-32.2,-52.2
30901,22.0,-32.3,-52.2
31000,22.0,-32.2,-52.2
31100,22.0,-32.3,-52.3
31200,22.1,-32.3,-52.3
31300,22.300001,-32.4,-52.100002
31401,22.4,-32.4,-51.7
31500,22.4,-32.4,-51.7
31600,22.300001,-32.3,-51.8
31700,22.300001,-32.3,-51.9
31801,22.2,-32.2,-52.2
31902,22.1,-32.100002,-52.4
32000,21.800001,-32.0,-52.3
32100,21.7,-32.3,-52.2
32200,21.9,-32.9,-51.8
32300,22.0,-33.600002,-51.4
32400,22.0,-33.9,-51.3
32500,22.1,-33.8,-51.4
32600,22.1,-33.8,-51.4
32700,22.4,-33.8,-51.3
32800,22.4,-33.9,-50.9
32905,22.4,-33.9,-50.7
33000,22.300001,-33.8,-50.7
33100,22.1,-33.8,-50.9
33200,22.0,-33.8,-51.100002
33301,21.7,-33.7,-51.5
33401,21.7,-33.7,-51.600002
33500,21.9,-33.7,-51.7
33601,22.1,-33.8,-51.3
33700,22.1,-33.9,-51.100002
33800,22.300001,-33.9,-50.9
33900,22.4,-34.0,-50.9
34000,22.4,-34.0,-51.100002
34102,22.300001,-34.100002,-51.2
34200,22.300001,-34.100002,-51.2
34300,22.300001,-34.0,-51.100002
34403,22.4,-33.9,-51.2
34500,22.300001,-33.9,-51.4
34600,22.300001,-33.9,-51.600002
34700,22.2,-33.9,-51.7
34800,22.0,-33.9,-51.8
34900,21.9,-33.9,-51.7
35003,22.0,-33.9,-51.600002
35100,22.2,-33.9,-51.5
35200,22.2,-34.0,-51.4
35300,22.2,-33.9,-51.5
35401,22.1,-33.9,-51.4
35500,22.300001,-33.8,-51.4
35600,22.300001,-34.0,-51.5
35702,22.4,-34.0,-51.600002
35800,22.300001,-34.0,-51.600002
35901,22.2,-33.9,-51.5
36000,22.300001,-33.9,-51.4
36101,22.4,-33.9,-51.2
36200,22.5,-33.9,-51.0
36300,22.5,-33.9,-50.9
36400,22.300001,-34.0,-51.100002
36500,22.2,-33.9,-51.4
36601,22.2,-34.0,-51.2
36700,22.2,-33.9,-51.0
36800,22.300001,-34.0,-51.0
36900,22.4,-34.0,-50.9
37000,22.4,-34.0,-51.0
37100,22.4,-34.0,-51.100002
37201,22.2,-34.100002,-51.4
37302,22.1,-34.100002,-51.4
37401,22.0,-34.100002,-51.4
37500,22.0,-34.100002,-51.2
37601,22.1,-34.100002,-51.0
37700,22.4,-34.100002,-50.7
37800,22.5,-34.100002,-50.7
38191,22.2,-34.0,-51.5
38192,22.2,-34.0,-51.5
38192,22.2,-34.0,-51.5
38200,22.2,-34.0,-51.5
38300,22.300001,-34.0,-51.4
38401,22.300001,-33.9,-51.4
38500,22.2,-34.0,-51.4
38600,22.300001,-34.0,-51.5
38701,22.2,-34.0,-51.2
38800,22.300001,-34.0,-51.2
38900,22.300001,-34.100002,-51.100002
39000,22.2,-34.100002,-51.2
39101,22.2,-34.100002,-51.2
39200,22.1,-34.0,-51.2
39300,22.4,-34.0,-51.100002
39401,22.5,-34.0,-51.0
39500,22.6,-34.0,-51.100002
39603,22.5,-34.0,-51.3
39701,22.5,-34.100002,-51.4
39803,22.5,-34.100002,-51.4
39900,22.5,-34.2,-51.3
40001,22.5,-34.2,-51.100002
40100,22.7,-34.3,-51.0
40200,22.7,-34.5,-50.8
40301,22.6,-35.0,-50.600002
40400,22.4,-35.7,-50.4
40500,22.300001,-36.2,-50.3
40600,22.4,-36.4,-50.2
40702,22.6,-36.5,-50.100002
40800,22.7,-36.5,-50.100002
40900,23.0,-36.5,-50.100002
41001,23.2,-36.5,-50.100002
41100,23.300001,-36.4,-49.9
41200,23.300001,-36.4,-49.7
41300,23.2,-36.4,-49.8
41401,23.4,-36.3,-50.0
41500,23.4,-36.3,-50.0
41600,23.5,-36.3,-50.100002
41700,23.4,-36.4,-50.100002
41801,23.300001,-36.3,-50.3
41900,23.2,-36.3,-50.0
42000,23.2,-36.2,-49.8
42100,23.300001,-36.2,-49.600002
42204,23.4,-36.3,-49.600002
42300,23.2,-36.3,-49.600002
42401,23.1,-36.3,-49.8
42500,23.1,-36.3,-50.0
42600,23.2,-36.2,-50.3
42700,23.300001,-36.2,-50.2
42800,23.2,-36.2,-50.3
42901,23.1,-36.2,-50.0
43000,23.0,-36.100002,-50.100002
43100,22.9,-36.100002,-50.0
43200,22.9,-36.0,-50.100002
43301,22.800001,-36.100002,-50.0
43400,22.800001,-36.100002,-50.0
43500,22.7,-36.2,-49.9
43600,22.6,-36.2,-50.0
43704,22.4,-36.2,-50.3
43800,22.1,-36.2,-50.3
43901,21.800001,-36.2,-50.3
44000,21.5,-36.100002,-50.4
44100,21.300001,-36.0,-50.7
44202,21.300001,-35.9,-50.9
44300,21.1,-35.7,-51.100002
44402,20.9,-35.4,-51.2
44500,20.4,-35.3,-51.600002
44600,20.300001,-35.2,-51.7
44701,20.300001,-35.100002,-51.7
44801,20.4,-35.100002,-51.5
44900,20.6,-35.100002,-51.4
45000,20.7,-35.100002,-51.600002
45100,20.9,-35.100002,-51.3
45201,21.0,-35.100002,-51.100002
45302,21.2,-35.100002,-50.9
45401,21.2,-35.2,-51.100002
45500,21.300001,-35.3,-51.100002
45600,21.4,-35.3,-50.9
45701,21.5,-35.4,-50.8
45803,21.6,-35.4,-50.9
45900,21.6,-35.5,-51.0
46000,21.5,-35.4,-51.0
46101,21.5,-35.3,-50.8
46200,21.5,-35.3,-50.9
46300,21.4,-35.3,-50.9
46400,21.4,-35.4,-51.100002
46500,21.300001,-35.3,-51.0
46601,21.4,-35.3,-50.8
46700,21.5,-35.3,-50.8
46800,21.5,-35.3,-50.9
46900,21.4,-35.3,-51.0
47001,21.300001,-35.4,-51.100002
47100,21.2,-35.3,-51.3
47200,21.300001,-35.3,-51.4
47301,21.300001,-35.2,-51.100002
47402,21.4,-35.100002,-50.7
47500,21.2,-35.2,-50.7
47600,21.2,-35.2,-50.8
47700,21.1,-35.2,-51.0
47800,21.1,-35.3,-51.0
47901,21.1,-35.2,-50.9
48000,21.1,-35.2,-51.100002
48100,21.2,-35.100002,-51.2
48202,21.1,-35.100002,-51.3
48300,21.1,-35.100002,-51.3
48400,21.1,-35.2,-51.100002
48500,21.2,-35.2,-50.9
48600,21.300001,-35.2,-50.9
48701,21.1,-35.3,-51.3
48800,21.1,-35.2,-51.3
48900,21.4,-35.2,-51.100002
49001,21.6,-35.2,-50.9
49100,21.9,-35.3,-50.7
49200,21.9,-35.2,-50.7
49300,22.0,-35.2,-50.7
49400,22.1,-35.2,-50.8
49501,22.2,-35.2,-50.8
49600,22.2,-35.4,-50.8
49700,22.2,-35.4,-50.8
49801,22.1,-35.4,-50.9
49900,22.1,-35.3,-51.2
50000,22.0,-35.3,-51.0
50100,21.9,-35.4,-50.9
50201,21.6,-35.4,-50.9
50300,21.300001,-35.4,-51.0
50400,21.1,-35.5,-51.100002
50500,21.1,-35.5,-51.0
50601,21.0,-35.600002,-50.9
50701,20.9,-35.600002,-51.0
50800,20.800001,-35.4,-51.3
50901,20.7,-35.3,-51.4
51001,20.7,-35.3,-51.4
51100,20.800001,-35.2,-51.4
51201,20.9,-35.2,-51.5
51300,21.1,-35.2,-51.7
51401,21.1,-35.3,-51.600002
51500,21.0,-35.3,-51.4
51601,21.0,-35.3,-51.5
51700,21.0,-35.4,-51.600002
51800,21.1,-35.4,-51.600002
51900,21.2,-35.4,-51.4
52001,21.2,-35.4,-51.4
52100,21.300001,-35.4,-51.3
52200,21.300001,-35.4,-51.2
52301,21.1,-35.4,-51.0
52400,21.0,-35.5,-51.100002
52500,20.9,-35.5,-51.4
52601,20.9,-35.5,-51.4
52700,20.9,-35.4,-51.3
52800,20.9,-35.4,-51.3
52901,20.9,-35.3,-51.2
53000,20.9,-35.3,-51.3
53101,21.0,-35.2,-51.4
53201,21.0,-35.2,-51.600002
53300,21.1,-35.2,-51.7
53400,21.0,-35.3,-51.600002
53500,21.0,-35.4,-51.3
53601,20.9,-35.4,-51.100002
53701,21.1,-35.4,-51.2
53801,21.2,-35.4,-51.4
53900,21.1,-35.4,-51.600002
54000,21.0,-35.5,-51.4
54101,21.0,-35.4,-51.3
54200,21.1,-35.4,-51.100002
54300,21.0,-35.4,-51.3
54401,21.0,-35.5,-51.2
54500,21.0,-35.5,-51.3
54600,21.1,-35.4,-51.100002
54700,21.300001,-35.4,-51.3
54800,21.300001,-35.3,-51.100002
54901,21.2,-35.2,-51.0
55000,21.0,-35.2,-50.8
55100,21.0,-35.3,-51.0
55201,21.0,-35.4,-50.9
55300,21.2,-35.4,-51.100002
55400,21.300001,-35.4,-50.8
55500,21.300001,-35.4,-51.100002
55600,21.2,-35.4,-51.2
55700,21.2,-35.3,-51.5
55801,21.2,-35.2,-51.4
55902,21.1,-35.3,-51.3
56000,21.1,-35.3,-51.2
56101,21.0,-35.4,-51.0
56200,21.0,-35.5,-51.100002
56300,21.1,-35.5,-51.2
56400,21.2,-35.4,-51.4
56500,21.300001,-35.4,-51.3
56600,21.1,-35.4,-51.3
56704,21.0,-35.4,-51.100002
56802,21.2,-35.4,-51.100002
56900,21.4,-35.4,-51.0
57000,21.6,-35.4,-51.0
57101,21.5,-35.4,-50.9
57201,21.300001,-35.3,-51.100002
57301,21.300001,-35.4,-51.100002
57401,21.2,-35.4,-51.3
57501,21.2,-35.5,-51.100002
57600,21.1,-35.5,-51.2
57701,21.2,-35.5,-51.2
57801,21.2,-35.4,-51.100002
57900,21.300001,-35.3,-50.8
58001,21.2,-35.3,-50.8
58101,21.2,-35.3,-51.100002
58200,21.2,-35.3,-51.0
58300,21.300001,-35.3,-51.0
58401,21.4,-35.2,-50.9
58500,21.4,-35.2,-51.100002
58600,21.300001,-35.2,-50.9
58701,21.300001,-35.2,-50.9
58800,21.300001,-35.3,-51.100002
58900,21.1,-35.3,-51.3
59001,21.1,-35.3,-51.4
59100,21.1,-35.4,-51.0
59200,21.2,-35.4,-50.8
59301,21.300001,-35.4,-50.5
59400,21.4,-35.3,-50.600002
59500,21.4,-35.4,-50.600002
59600,21.6,-35.4,-50.8
