Milliseconds,X,Y,Z
5101,-0.045491222,-0.07901107,9.60583
5111,-0.06464542,-0.090982445,9.591465
5121,-0.043096945,-0.117319465,9.617802
5131,-0.009577099,-0.16759923,9.624985
5141,-0.0047885496,-0.20111908,9.629773
5152,0.0047885496,-0.21069619,9.601042
5161,0.011971374,-0.22985038,9.601042
5171,-0.0023942748,-0.24421602,9.61062
5181,-0.014365649,-0.1987248,9.598648
5191,-0.047885496,-0.1699935,9.627379
5202,-0.057462595,-0.1340794,9.615408
5211,-0.076616794,-0.11253092,9.627379
5221,-0.071828246,-0.083799616,9.5794935
5231,-0.07422252,-0.05506832,9.598648
5242,-0.05027977,-0.06464542,9.586677
5251,-0.045491222,-0.076616794,9.603436
5261,-0.028731298,-0.06943397,9.627379
5271,-0.05506832,-0.10055954,9.613013
5281,-0.038308397,-0.11971374,9.620196
5291,-0.016759925,-0.18435916,9.63935
5302,-0.016759925,-0.20351335,9.624985
5311,-0.0023942748,-0.22745611,9.61062
5321,0.0071828244,-0.21548474,9.601042
5331,-0.021548472,-0.1987248,9.60583
5341,-0.031125572,-0.20111908,9.62259
5351,-0.057462595,-0.12929083,9.608225
5361,-0.083799616,-0.105348095,9.593859
5372,-0.062251143,-0.083799616,9.596253
5381,-0.05027977,-0.05506832,9.596253
5391,-0.07422252,-0.047885496,9.60583
5402,-0.043096945,-0.043096945,9.60583
5411,-0.05027977,-0.076616794,9.60583
5421,-0.031125572,-0.117319465,9.629773
5431,-0.023942748,-0.16281068,9.636956
5441,0.0023942748,-0.22506183,9.629773
5451,-0.023942748,-0.26097596,9.62259
5462,-0.019154198,-0.2777359,9.634562
5471,-0.016759925,-0.25858167,9.613013
5481,-0.028731298,-0.20590763,9.541185
5491,-0.04070267,-0.18435916,9.670476
5501,-0.0670397,-0.102953814,9.684841
5511,-0.04070267,-0.043096945,9.617802
5521,-0.062251143,-0.031125572,9.555551
5532,-0.0670397,-0.035914123,9.634562
5541,-0.062251143,-0.043096945,9.601042
5551,-0.035914123,-0.071828246,9.608225
5561,-0.0670397,-0.117319465,9.58907
5571,-0.03351985,-0.16520496,9.61062
5582,-0.026337024,-0.24421602,9.646533
5591,-0.03351985,-0.25858167,9.636956
5601,-0.009577099,-0.26097596,9.620196
5611,0.0,-0.28013015,9.601042
5621,-0.0023942748,-0.22506183,9.620196
5632,-0.021548472,-0.14605077,9.603436
5641,-0.028731298,-0.102953814,9.617802
5651,-0.038308397,-0.07901107,9.620196
5661,-0.062251143,-0.014365649,9.60583
5671,-0.083799616,-0.016759925,9.60583
5681,-0.08619389,-0.021548472,9.61062
5692,-0.090982445,-0.047885496,9.613013
5701,-0.052674048,-0.076616794,9.601042
5711,-0.071828246,-0.117319465,9.603436
5721,-0.057462595,-0.14365649,9.61062
5732,-0.028731298,-0.19393626,9.629773
5741,-0.0023942748,-0.22506183,9.608225
5751,0.011971374,-0.2370332,9.608225
5761,0.0071828244,-0.21069619,9.624985
5772,0.026337024,-0.20351335,9.60583
5781,-0.011971374,-0.16520496,9.608225
5791,-0.035914123,-0.11971374,9.646533
5801,-0.0670397,-0.11492519,9.608225
5811,-0.076616794,-0.105348095,9.601042
5822,-0.083799616,-0.07901107,9.620196
5831,-0.07422252,-0.07901107,9.591465
5841,-0.102953814,-0.06464542,9.629773
5851,-0.071828246,-0.10774237,9.60583
5861,-0.052674048,-0.11013664,9.58907
5871,-0.045491222,-0.11492519,9.613013
5881,0.0,-0.15323359,9.63935
5891,-0.009577099,-0.19154198,9.62259
5901,-0.016759925,-0.19154198,9.629773
5912,-0.016759925,-0.1987248,9.620196
5921,-0.0071828244,-0.18914771,9.591465
5931,-0.028731298,-0.1699935,9.615408
5941,-0.047885496,-0.16281068,9.627379
5952,-0.0670397,-0.16041641,9.586677
5961,-0.07422252,-0.13647367,9.603436
5971,-0.098165266,-0.098165266,9.629773
5981,-0.07901107,-0.076616794,9.61062
5992,-0.052674048,-0.06943397,9.586677
6001,-0.06464542,-0.07422252,9.613013
6011,-0.043096945,-0.102953814,9.613013
6021,-0.031125572,-0.098165266,9.632168
6032,-0.0071828244,-0.14605077,9.615408
6041,0.011971374,-0.17717634,9.591465
6051,0.009577099,-0.21069619,9.601042
6061,0.014365649,-0.21069619,9.601042
6072,-0.009577099,-0.20111908,9.620196
6081,-0.035914123,-0.18914771,9.634562
6091,-0.057462595,-0.15802214,9.613013
6101,-0.052674048,-0.14844504,9.58907
6112,-0.083799616,-0.102953814,9.608225
6121,-0.057462595,-0.083799616,9.596253
6131,-0.08858817,-0.045491222,9.581888
6142,-0.07422252,-0.031125572,9.58907
6151,-0.05985687,-0.071828246,9.61062
6161,-0.05506832,-0.11013664,9.617802
6171,-0.016759925,-0.13168511,9.634562
6182,-0.026337024,-0.17717634,9.627379
6191,-0.019154198,-0.22745611,9.632168
6201,-0.028731298,-0.25379312,9.624985
6211,-0.014365649,-0.24182175,9.617802
6222,-0.021548472,-0.22745611,9.593859
6231,-0.023942748,-0.17717634,9.634562
6241,-0.038308397,-0.12929083,9.615408
6252,-0.11253092,-0.10055954,10.30017
6261,0.0047885496,-0.083799616,9.440625
6271,0.08619389,-0.090982445,9.069513
6281,-0.12689656,-0.014365649,9.771035
6291,-0.11253092,-0.014365649,9.58907
6301,-0.038308397,-0.06943397,9.670476
6312,-0.04070267,-0.13647367,9.569917
6321,-0.05027977,-0.20351335,9.61062
6331,-0.028731298,-0.27055305,9.675264
6341,0.0047885496,-0.2753416,9.617802
6352,0.011971374,-0.29210153,9.601042
6361,-0.016759925,-0.26097596,9.60583
6371,0.0,-0.20590763,9.629773
