Milliseconds,X,Y,Z
15900,14.8,1.2,-49.0
16001,15.900001,-0.1,-48.5
16100,15.7,-2.1000001,-48.7
16200,15.2,-4.2000003,-48.8
16301,6.2000003,-6.8,-51.5
16400,4.4,-5.7000003,-51.2
16500,5.5,-8.6,-51.5
16601,8.6,-15.3,-49.600002
16700,7.7000003,-19.300001,-47.600002
16801,9.5,-18.6,-47.600002
16900,9.3,-20.300001,-46.9
17000,9.7,-21.2,-46.600002
17101,8.900001,-21.0,-47.100002
17200,7.2000003,-20.1,-47.9
17300,5.5,-18.800001,-48.9
17400,4.1,-17.800001,-49.5
17501,3.6000001,-16.9,-50.100002
17600,3.6000001,-16.7,-50.3
17700,11.1,-19.2,-47.8
17801,14.6,-19.800001,-45.8
17900,14.5,-20.6,-45.600002
18000,15.900001,-21.1,-44.600002
18101,16.4,-21.300001,-44.4
18200,17.0,-21.4,-44.3
18300,16.6,-20.7,-44.8
18401,7.9,-17.4,-49.100002
18500,2.6000001,-17.9,-49.5
18600,1.7,-18.300001,-49.5
18700,0.3,-18.4,-49.2
18801,0.2,-15.5,-50.7
18900,3.0,-16.800001,-50.100002
19000,3.4,-14.6,-50.8
19100,4.2000003,-15.3,-50.600002
19201,3.0,-15.400001,-50.7
19300,1.4,-15.6,-50.9
19400,0.8,-17.0,-50.4
19501,1.0,-18.2,-50.0
19600,1.2,-20.0,-49.100002
19701,1.3000001,-21.4,-48.3
19800,3.4,-20.6,-48.4
19900,6.4,-18.300001,-48.9
20000,8.1,-17.2,-49.3
20101,13.400001,-15.0,-48.5
20200,13.7,-14.900001,-48.4
20301,6.1,-18.300001,-49.0
20400,3.0,-18.7,-49.4
20501,3.4,-19.0,-49.100002
20600,2.4,-19.0,-49.4
20700,2.8,-18.6,-49.5
20800,2.8,-18.6,-49.5
