Milliseconds,X,Y,Z
1,0.0041064955,0.034910403,-0.1734438
11,0.0041064955,0.034910403,-0.1734438
21,0.0041064955,0.034910403,-0.1734438
32,0.025299057,-0.0042340457,-0.17585278
41,0.01800666,-0.03152594,-0.1997757
51,0.01800666,-0.03152594,-0.1997757
61,0.0076799877,-0.026742086,-0.19502258
71,-0.012824744,0.01693903,-0.20222569
82,-0.010198168,0.015858203,-0.19262981
91,-0.025510311,0.0022230446,-0.22857094
101,0.006468281,0.0071172565,-0.20223904
111,-0.026575558,0.016690746,-0.18308258
121,-0.04321197,0.015029579,-0.21180439
131,-0.0074119754,0.0071674287,-0.21899605
141,-0.011721749,0.0062384605,-0.21421814
152,-0.011721749,0.0062384605,-0.21421814
161,0.0036326833,-0.036209688,-0.28604317
171,0.004109066,-0.0076932907,-0.10647392
181,0.016360465,-0.017975211,-0.09929848
191,0.03873219,-0.023004442,-0.16395473
201,0.030644137,0.0074244738,-0.17114067
211,0.009095881,-0.021383792,-0.12804413
222,0.02360024,0.009878382,-0.16153908
231,0.010280006,-0.015853614,-0.108885765
241,-0.0110316165,-0.03495325,-0.20707989
251,0.0037317425,-0.019584432,-0.22143173
261,-0.0155813955,-0.023634613,-0.21902752
271,-0.023011304,0.005094528,-0.22621155
281,-0.022536438,0.011316642,-0.24537754
291,-0.01106336,0.0110131055,-0.23820019
301,-0.003151983,0.010299355,-0.18792629
311,-6.253049E-4,0.009703517,-0.17835617
321,0.00369161,0.009330735,-0.19033432
331,0.026196137,0.0037129074,-0.1807642
341,0.025237918,0.009458825,-0.19272709
351,0.025237918,0.009458825,-0.19272709
361,0.037388332,-0.009521671,-0.18796635
372,-0.0041447505,-0.029336914,-0.18076515
381,-0.0022197105,-0.0055630803,-0.18316364
391,0.0022672042,-0.027741909,-0.1807785
401,-0.027422111,-0.035641193,-0.19515705
411,-0.011267282,-0.01755865,-0.19274807
421,-0.02406286,-0.029163226,-0.22147846
431,-0.021544985,-0.011212632,-0.20233822
441,-0.028388515,0.0030876398,-0.23106956
452,-0.024178889,-0.0037044287,-0.20712376
461,-0.01149895,-0.005946353,-0.20233059
471,-0.016099319,0.0072332844,-0.21192265
481,0.0046250857,-0.012365244,-0.20474815
491,-0.0050454624,-0.0011918694,-0.18799877
501,0.024860028,-0.0037792772,-0.19037056
512,0.03232579,-0.02556856,-0.18082523
521,0.027516719,-0.037810534,-0.18085861
531,0.034410108,-0.036431678,-0.176054
541,0.023329524,-0.016688712,-0.19522667
551,0.010916784,0.0018550083,-0.19760132
561,-0.0022899397,-0.013125911,-0.20240211
571,-0.02705162,0.003926784,-0.20718002
581,-0.05415627,0.01027412,-0.21195316
592,-0.040134706,0.021199062,-0.21914959
601,-0.030587617,0.014769539,-0.19519806
