Milliseconds,Illuminance
48301,1572.0
48401,1572.0
48502,1566.0
48601,1568.0
48701,1568.0
48801,1579.0
48902,1579.0
49001,1579.0
49101,1579.0
49201,1577.0
49301,1577.0
49402,1582.0
49501,1586.0
49601,1586.0
49701,1584.0
49803,1584.0
49901,1590.0
50001,1590.0
50103,1575.0
50201,1575.0
50301,1577.0
50402,1561.0
50501,1561.0
50602,1585.0
50701,1585.0
50802,1576.0
50902,1576.0
51001,1575.0
51101,1575.0
51202,1582.0
51301,1582.0
51401,1585.0
51501,1574.0
51602,1574.0
51701,1572.0
51801,1572.0
51901,1564.0
52001,1564.0
52102,1520.0
52201,1502.0
52301,1502.0
52401,1506.0
52501,1506.0
52602,1511.0
52701,1511.0
52802,1548.0
52901,1548.0
53001,1571.0
53101,1579.0
53201,1579.0
53302,1573.0
53401,1573.0
53501,1559.0
53602,1559.0
53701,1564.0
53801,1564.0
53902,1566.0
54001,1566.0
54101,1575.0
54202,1587.0
54302,1587.0
54401,1586.0
54501,1586.0
54601,1602.0
54701,1602.0
54801,1604.0
54901,1604.0
55001,1606.0
55102,1622.0
55201,1622.0
55301,1625.0
55401,1625.0
55501,1625.0
55602,1625.0
55701,1622.0
55801,1613.0
55901,1613.0
56002,1607.0
56101,1607.0
56202,1587.0
56301,1587.0
56401,1589.0
56502,1589.0
56601,1558.0
56701,1517.0
56801,1517.0
56902,1553.0
57002,1553.0
57101,1578.0
57201,1578.0
57302,1591.0
57401,1591.0
57501,1600.0
57603,1600.0
57702,1600.0
57801,1613.0
57902,1613.0
58001,1598.0
58101,1598.0
58201,1607.0
58302,1607.0
58401,1596.0
58501,1596.0
58601,1605.0
58702,1596.0
58801,1596.0
58901,1594.0
59002,1594.0
59101,1598.0
59202,1598.0
59301,1587.0
59401,1587.0
59503,1572.0
59601,1552.0
59703,1552.0
59801,1523.0
59902,1523.0
60001,1492.0
60102,1492.0
60201,1441.0
60301,1441.0
60401,1439.0
60501,1441.0
60602,1441.0
60701,1437.0
60801,1437.0
60902,1408.0
61001,1408.0
61101,1404.0
61201,1404.0
61301,1406.0
61402,1412.0
61501,1412.0
61601,1400.0
61702,1400.0
61801,1395.0
61901,1395.0
62002,1406.0
62103,1406.0
62201,1395.0
62302,1397.0
62401,1397.0
62501,1408.0
62602,1408.0
62702,1422.0
62801,1422.0
62901,1444.0
63003,1444.0
63101,1494.0
63202,1534.0
63302,1534.0
63402,1560.0
63502,1560.0
63601,1562.0
63702,1562.0
63801,1573.0
63902,1573.0
64001,1573.0
64101,1573.0
64202,1573.0
64301,1571.0
64402,1571.0
64501,1573.0
64601,1573.0
64701,1575.0
64802,1575.0
64901,1558.0
65001,1566.0
65101,1566.0
65202,1571.0
65301,1571.0
65401,1573.0
65501,1573.0
65602,1571.0
65701,1571.0
65801,1566.0
65901,1544.0
66001,1544.0
66102,1504.0
66201,1504.0
66301,1520.0
66401,1520.0
66501,1531.0
66602,1531.0
66701,1553.0
66801,1562.0
66902,1562.0
67001,1569.0
67101,1569.0
67202,1568.0
67301,1568.0
67402,1564.0
67504,1564.0
67601,1558.0
67704,1562.0
67801,1562.0
67903,1562.0
68002,1562.0
68102,1558.0
68201,1558.0
68301,1549.0
68403,1549.0
68501,1536.0
68601,1514.0
68701,1514.0
68802,1489.0
68901,1489.0
69001,1446.0
69101,1446.0
69204,1432.0
69302,1432.0
69401,1421.0
69501,1412.0
69603,1412.0
69702,1425.0
69803,1425.0
69902,1408.0
70001,1408.0
70101,1395.0
70202,1395.0
70301,1388.0
70402,1393.0
70501,1393.0
70602,1386.0
70701,1386.0
70801,1382.0
70902,1382.0
71001,1384.0
71101,1384.0
71201,1366.0
71302,1368.0
71403,1368.0
71501,1368.0
71601,1368.0
71702,1368.0
71801,1368.0
71901,1372.0
72001,1372.0
72102,1364.0
72201,1357.0
72301,1357.0
72402,1372.0
72501,1372.0
72601,1375.0
72701,1375.0
72802,1361.0
72901,1361.0
73001,1351.0
73102,1348.0
73201,1348.0
73302,1348.0
73401,1348.0
73502,1348.0
73601,1348.0
73701,1346.0
73801,1346.0
73901,1357.0
74003,1357.0
74102,1357.0
74201,1351.0
74301,1351.0
74401,1366.0
74502,1366.0
74601,1370.0
74701,1370.0
74802,1363.0
74901,1368.0
75001,1368.0
75102,1339.0
75202,1339.0
75301,1330.0
75401,1330.0
75502,1339.0
75601,1339.0
75701,1339.0
75802,1345.0
75901,1345.0
76002,1343.0
76102,1343.0
76202,1371.0
76302,1371.0
76401,1389.0
76501,1389.0
76602,1433.0
76703,1446.0
76801,1446.0
76901,1446.0
77002,1446.0
77101,1468.0
77201,1468.0
77301,1481.0
77402,1481.0
77501,1479.0
77601,1472.0
77702,1472.0
77801,1452.0
77901,1452.0
78002,1454.0
78101,1454.0
78201,1457.0
78301,1457.0
78402,1441.0
78501,1430.0
78603,1430.0
78701,1428.0
78802,1428.0
78902,1410.0
79001,1410.0
79101,1372.0
79202,1372.0
79301,1379.0
79401,1370.0
79501,1370.0
79601,1348.0
79701,1348.0
79801,1349.0
79902,1349.0
80001,1329.0
80101,1329.0
80201,1336.0
80301,1327.0
80402,1327.0
80501,1336.0
80601,1336.0
80702,1338.0
80801,1338.0
80901,1327.0
81001,1327.0
81101,1334.0
81202,1332.0
81301,1332.0
81401,1321.0
81502,1321.0
81601,1321.0
81702,1321.0
81801,1327.0
81901,1327.0
82002,1319.0
82101,1318.0
82202,1318.0
82301,1310.0
82401,1310.0
82502,1310.0
82602,1310.0
82701,1305.0
82803,1305.0
82902,1282.0
83002,1280.0
83101,1280.0
83202,1276.0
83301,1276.0
83402,1269.0
83501,1269.0
83602,1282.0
83701,1282.0
83801,1282.0
83901,1274.0
84003,1274.0
84101,1260.0
84201,1260.0
84302,1273.0
84401,1273.0
84501,1260.0
84601,1260.0
84702,1260.0
84801,1260.0
84901,1253.0
85001,1266.0
85101,1266.0
85202,1273.0
85301,1273.0
85401,1280.0
85501,1280.0
85602,1273.0
85701,1273.0
85801,1271.0
85901,1266.0
86002,1266.0
86101,1280.0
86201,1280.0
86302,1287.0
86402,1287.0
86501,1280.0
86601,1280.0
86701,1307.0
86801,1307.0
86902,1307.0
87001,1312.0
87102,1312.0
87202,1312.0
87301,1312.0
87401,1307.0
87501,1307.0
87602,1312.0
87701,1328.0
87801,1328.0
87901,1314.0
88003,1314.0
88101,1312.0
88202,1312.0
88301,1326.0
88401,1326.0
88501,1319.0
88602,1314.0
88701,1314.0
88801,1319.0
88901,1319.0
89001,1332.0
89101,1332.0
89202,1292.0
89301,1292.0
89402,1317.0
89502,1326.0
89601,1326.0
89702,1332.0
89801,1332.0
89902,1310.0
90002,1310.0
90101,1303.0
90201,1303.0
90302,1292.0
90401,1296.0
90501,1296.0
90601,1294.0
90702,1294.0
90801,1310.0
90901,1310.0
91002,1323.0
91101,1323.0
91201,1330.0
91301,1332.0
91402,1332.0
91503,1332.0
91601,1332.0
91702,1323.0
91801,1323.0
91902,1316.0
92001,1316.0
92101,1308.0
92202,1301.0
92301,1301.0
92401,1294.0
92502,1294.0
92601,1296.0
92702,1296.0
92801,1279.0
92901,1279.0
93002,1278.0
93101,1292.0
93201,1292.0
93302,1303.0
93401,1303.0
93501,1292.0
93601,1292.0
93701,1294.0
93802,1294.0
93901,1301.0
94002,1301.0
94102,1299.0
94201,1314.0
94301,1314.0
94401,1312.0
94501,1312.0
94601,1310.0
94701,1310.0
94802,1301.0
94902,1301.0
95001,1301.0
95101,1308.0
95202,1308.0
95302,1301.0
95401,1301.0
95502,1303.0
95601,1303.0
95702,1288.0
95801,1306.0
95901,1306.0
96005,1307.0
96103,1307.0
96201,1306.0
96301,1306.0
96401,1314.0
96502,1314.0
96602,1286.0
96701,1296.0
96802,1296.0
96901,1316.0
97003,1316.0
97101,1315.0
97201,1315.0
97301,1321.0
97401,1321.0
97502,1323.0
97601,1287.0
97701,1287.0
97802,1294.0
97902,1294.0
98002,1305.0
98102,1305.0
98201,1306.0
98301,1306.0
98401,1301.0
98501,1278.0
98602,1278.0
98701,1253.0
98801,1253.0
98901,1175.0
99002,1175.0
99102,1073.0
99201,1073.0
99301,1005.0
99401,868.0
99504,868.0
99601,762.0
99702,762.0
99801,682.0
99902,682.0
100001,684.0
100102,684.0
100202,727.0
100301,824.0
100402,824.0
100502,906.0
100601,906.0
100702,968.0
100801,968.0
100901,1009.0
101002,1009.0
101101,989.0
101201,906.0
101301,906.0
101401,908.0
101502,908.0
101601,962.0
101701,962.0
101801,1032.0
101902,1032.0
102002,1055.0
102101,1026.0
102201,1026.0
102302,1034.0
102402,1034.0
102502,1057.0
102601,1057.0
102702,1082.0
102801,1082.0
102901,1098.0
103002,1146.0
103101,1146.0
103201,1198.0
103301,1198.0
103402,1238.0
103501,1238.0
103601,1271.0
103702,1271.0
103801,1292.0
103901,1285.0
104002,1285.0
104101,1278.0
104201,1278.0
104301,1280.0
104402,1280.0
104501,1278.0
104601,1278.0
104701,1271.0
104801,1271.0
104901,1271.0
105001,1271.0
105101,1271.0
105201,1271.0
105302,1271.0
105401,1271.0
105501,1271.0
105602,1274.0
105701,1274.0
105801,1274.0
105901,1260.0
106002,1260.0
106101,1204.0
106201,1204.0
106301,1160.0
106405,1160.0
106502,1135.0
106601,1141.0
106701,1141.0
106801,1194.0
106901,1194.0
107002,1184.0
107101,1184.0
107202,1100.0
107301,1100.0
107401,1018.0
107502,1023.0
107602,1023.0
107701,1098.0
107801,1098.0
107902,1099.0
108003,1099.0
108101,1093.0
108201,1093.0
108302,1068.0
108401,1068.0
108501,1072.0
108601,1070.0
108701,1070.0
108801,1052.0
108902,1052.0
109001,1032.0
109102,1032.0
109201,1047.0
109301,1047.0
109402,1088.0
109502,1104.0
109603,1104.0
109702,1083.0
109801,1083.0
109901,1065.0
110001,1065.0
110102,1055.0
110201,1055.0
110301,1061.0
110401,1097.0
110502,1097.0
110602,1109.0
110701,1109.0
110801,1135.0
110902,1135.0
111001,1179.0
111101,1179.0
111201,1208.0
111302,1223.0
111402,1223.0
111501,1167.0
111602,1167.0
111701,1039.0
111801,1039.0
111901,962.0
112001,962.0
112102,873.0
112201,863.0
112301,863.0
112401,903.0
112502,903.0
112602,1037.0
112701,1037.0
112803,1145.0
112902,1145.0
113001,1241.0
113101,1282.0
113202,1282.0
113301,1285.0
113401,1285.0
113502,1264.0
113601,1264.0
113701,1244.0
113802,1244.0
113901,1250.0
114001,1282.0
114102,1282.0
114204,1287.0
114301,1287.0
114401,1273.0
114501,1273.0
114601,1259.0
114702,1259.0
114801,1271.0
114902,1298.0
115002,1298.0
115102,1303.0
115201,1303.0
115302,1305.0
115402,1305.0
115502,1303.0
115602,1303.0
115703,1296.0
115801,1291.0
115901,1291.0
116001,1289.0
116102,1289.0
116201,1296.0
116301,1296.0
116401,1295.0
116503,1295.0
116602,1291.0
116701,1293.0
116801,1293.0
116901,1282.0
117001,1282.0
117101,1291.0
117202,1291.0
117301,1282.0
117401,1282.0
117501,1278.0
117601,1255.0
117702,1255.0
117801,1239.0
117901,1239.0
118005,1230.0
118101,1230.0
118202,1237.0
118301,1237.0
118401,1266.0
118503,1278.0
118601,1278.0
118701,1273.0
118801,1273.0
118902,1249.0
119001,1249.0
119105,1267.0
119201,1267.0
119302,1276.0
119401,1274.0
119501,1274.0
119601,1269.0
119702,1269.0
119801,1262.0
119901,1262.0
120001,1244.0
120101,1244.0
120202,1242.0
120301,1248.0
120401,1248.0
120501,1258.0
120602,1258.0
120701,1269.0
120801,1269.0
120902,1282.0
121001,1282.0
121102,1289.0
121201,1280.0
121301,1280.0
121402,1272.0
121503,1272.0
121601,1272.0
121701,1272.0
121802,1282.0
121901,1282.0
122002,1281.0
122101,1281.0
122202,1281.0
122301,1281.0
122401,1281.0
122502,1280.0
122601,1280.0
122702,1278.0
122801,1278.0
122902,1278.0
123001,1281.0
123102,1281.0
123201,1281.0
123302,1281.0
123401,1281.0
123502,1281.0
123601,1287.0
123701,1287.0
123802,1287.0
123901,1285.0
124003,1285.0
124101,1285.0
124201,1285.0
124301,1285.0
124402,1285.0
124501,1285.0
124601,1285.0
124702,1285.0
124801,1285.0
124901,1285.0
125002,1285.0
125103,1285.0
125201,1287.0
125302,1287.0
125405,1276.0
125503,1276.0
125601,1280.0
125701,1280.0
125802,1280.0
125901,1274.0
126001,1274.0
126102,1273.0
126201,1273.0
126301,1278.0
126402,1278.0
126502,1274.0
126601,1262.0
126702,1262.0
126801,1248.0
126901,1248.0
127002,1230.0
127101,1230.0
127201,1245.0
127301,1245.0
127401,1261.0
127501,1263.0
127602,1263.0
127701,1254.0
127802,1254.0
127901,1247.0
128002,1247.0
128102,1249.0
128201,1249.0
128302,1240.0
128401,1232.0
128504,1232.0
128601,1227.0
128701,1227.0
128801,1240.0
128902,1240.0
129001,1249.0
129104,1249.0
129201,1234.0
129301,1229.0
129401,1229.0
129502,1218.0
129601,1218.0
129702,1238.0
129801,1238.0
129902,1247.0
130001,1247.0
130101,1261.0
130203,1261.0
130301,1261.0
130401,1261.0
130501,1261.0
130602,1262.0
130701,1262.0
130802,1252.0
130901,1252.0
131002,1254.0
131105,1254.0
131202,1254.0
131302,1252.0
131401,1252.0
131501,1254.0
131601,1254.0
131702,1245.0
131801,1245.0
131901,1245.0
132002,1245.0
132102,1254.0
132201,1254.0
132301,1254.0
132401,1245.0
132502,1245.0
132601,1041.0
132702,1041.0
132801,1126.0
132901,1233.0
133002,1233.0
133101,1285.0
133202,1285.0
133301,1276.0
133401,1276.0
133502,1276.0
133601,1276.0
133701,1262.0
133801,1255.0
133902,1255.0
134001,1260.0
134101,1260.0
134201,1266.0
134302,1266.0
134401,1278.0
134502,1278.0
134601,1289.0
134701,1289.0
134804,1303.0
134901,1305.0
135002,1305.0
135101,1289.0
135202,1289.0
135301,1273.0
135401,1273.0
135502,1233.0
135601,1233.0
135702,1195.0
135801,1195.0
135901,1195.0
136001,1188.0
136102,1188.0
136201,1112.0
136302,1112.0
136401,1071.0
136502,1071.0
136601,1048.0
136702,1078.0
136801,1078.0
136902,1101.0
137001,1101.0
137102,1123.0
137201,1123.0
137301,1150.0
137401,1150.0
137502,1240.0
137601,1260.0
137701,1260.0
137801,1296.0
137901,1296.0
138001,1267.0
138102,1267.0
138201,1173.0
138301,1173.0
138402,1112.0
138502,1101.0
138601,1101.0
138702,1068.0
138801,1068.0
138901,1067.0
139001,1067.0
139102,996.0
139201,996.0
139301,1202.0
139401,1287.0
139502,1287.0
139601,1348.0
139701,1348.0
139802,1343.0
139901,1343.0
140001,1336.0
140101,1336.0
140201,1361.0
140302,1332.0
140401,1332.0
140502,1345.0
140601,1345.0
140701,1339.0
140802,1339.0
140901,1305.0
141001,1305.0
141102,1269.0
141201,1151.0
141301,1151.0
141402,1169.0
141501,1169.0
141602,1257.0
141701,1257.0
141801,1250.0
141901,1250.0
142004,1254.0
142101,1254.0
142201,1254.0
142302,1265.0
142401,1265.0
142502,1265.0
142601,1265.0
142701,1274.0
142801,1274.0
142901,1270.0
143002,1270.0
143101,1270.0
143201,1278.0
143302,1278.0
143401,1278.0
143501,1278.0
143601,1277.0
143701,1277.0
143802,1274.0
143901,1274.0
144002,1274.0
144102,1274.0
144201,1274.0
144301,1276.0
144401,1276.0
144502,1270.0
144601,1270.0
144702,1270.0
144801,1278.0
144901,1278.0
145001,1278.0
145101,1278.0
145202,1265.0
145302,1265.0
145401,1245.0
145501,1245.0
145601,1238.0
145702,1218.0
145801,1218.0
145901,1192.0
146003,1192.0
146101,1220.0
146201,1220.0
146302,1240.0
146401,1240.0
146502,1215.0
146601,1216.0
146701,1216.0
146801,1203.0
146901,1203.0
147001,1198.0
147102,1198.0
147201,1207.0
147301,1207.0
147401,1245.0
147501,1318.0
147601,1318.0
147702,1343.0
147801,1343.0
147902,1339.0
148001,1339.0
148101,1334.0
148201,1334.0
148302,1308.0
148401,1296.0
148501,1296.0
148601,1291.0
148701,1291.0
148804,1273.0
148901,1273.0
149002,1273.0
149101,1273.0
149201,1264.0
149301,1275.0
149402,1275.0
149501,1287.0
149601,1287.0
149701,1294.0
149801,1294.0
149902,1296.0
150001,1296.0
150102,1285.0
150201,1269.0
150301,1269.0
150401,1251.0
150502,1251.0
150601,1243.0
150701,1243.0
150801,1234.0
150902,1234.0
151001,1161.0
151102,1110.0
151201,1110.0
151301,1112.0
151401,1112.0
151503,1103.0
151601,1103.0
151701,1092.0
151802,1092.0
151901,1092.0
152001,1092.0
152101,1088.0
152201,1099.0
152302,1099.0
152401,1099.0
152501,1099.0
152602,1097.0
152701,1097.0
152801,1095.0
152902,1088.0
153001,1088.0
153101,1090.0
153201,1090.0
153302,1083.0
153401,1083.0
153501,1098.0
153601,1098.0
153701,1088.0
153802,1096.0
153901,1096.0
154001,1105.0
154101,1105.0
154202,1097.0
154301,1097.0
154401,1101.0
154504,1101.0
154601,1101.0
154701,1103.0
154802,1103.0
154905,1095.0
155004,1095.0
155102,1103.0
155201,1103.0
155302,1110.0
155401,1110.0
155501,1099.0
155601,1099.0
155701,1099.0
155801,1099.0
155902,1099.0
156001,1096.0
156102,1096.0
156201,1099.0
156301,1099.0
156401,1096.0
156504,1099.0
156601,1099.0
156701,1103.0
156802,1103.0
156901,1094.0
157001,1094.0
157102,1092.0
157201,1092.0
157301,1085.0
157402,1094.0
157501,1094.0
157601,1072.0
157701,1072.0
157804,1049.0
157902,1049.0
158001,1029.0
158101,1029.0
158202,1031.0
158301,1025.0
158402,1025.0
158502,1031.0
158602,1031.0
158701,1042.0
158801,1042.0
158902,1038.0
159001,1038.0
159101,1051.0
159201,1042.0
159301,1042.0
159401,1038.0
159502,1038.0
159601,1035.0
159701,1035.0
159801,1042.0
159902,1042.0
160001,1051.0
160101,1061.0
160203,1061.0
160302,1054.0
160401,1054.0
160502,1051.0
160601,1051.0
160701,1056.0
160801,1056.0
160902,1059.0
161001,1070.0
161102,1070.0
161204,1056.0
161302,1056.0
161401,1050.0
161502,1050.0
161601,1065.0
161702,1065.0
161801,1061.0
161901,1047.0
162001,1047.0
162102,1058.0
162201,1058.0
162302,1061.0
162402,1061.0
162503,1072.0
162601,1072.0
162701,1086.0
162802,1066.0
162902,1066.0
163001,1063.0
163104,1063.0
163201,1061.0
163302,1061.0
163401,1061.0
163503,1061.0
163601,1054.0
163701,1054.0
163801,1054.0
163902,1063.0
164001,1063.0
164101,1059.0
164202,1059.0
164301,1050.0
164401,1050.0
164501,1054.0
164601,1054.0
164702,1061.0
164802,1072.0
164901,1072.0
165002,1070.0
165101,1070.0
165201,1068.0
165301,1068.0
165402,1068.0
165501,1068.0
165602,1066.0
165701,1072.0
165801,1072.0
165902,1063.0
166001,1063.0
166101,1063.0
166202,1063.0
166301,1072.0
166401,1072.0
166501,1072.0
166602,1066.0
166701,1066.0
166801,1066.0
166902,1066.0
167001,1068.0
167101,1068.0
167201,1070.0
167302,1070.0
167401,1061.0
167501,1087.0
167601,1087.0
167703,1079.0
167801,1079.0
167901,1096.0
168007,1096.0
168102,1081.0
168201,1081.0
168301,1067.0
168402,1065.0
168501,1065.0
168601,1079.0
168701,1079.0
168802,1083.0
168902,1083.0
169002,1090.0
169101,1090.0
169202,1097.0
169301,1111.0
169401,1111.0
169502,1124.0
169601,1124.0
169701,1122.0
169802,1122.0
169901,1110.0
170002,1110.0
170101,1112.0
170201,1108.0
170301,1108.0
170401,1108.0
170502,1108.0
170601,1108.0
170701,1108.0
170801,1104.0
170902,1104.0
171001,1108.0
171102,1111.0
171202,1111.0
171301,1106.0
171401,1106.0
171501,1097.0
171602,1097.0
171701,1108.0
171801,1108.0
171901,1114.0
172001,1132.0
172102,1132.0
172202,1150.0
172301,1150.0
172401,1165.0
172501,1165.0
172602,1148.0
172703,1148.0
172801,1150.0
172902,1154.0
173001,1154.0
173102,1165.0
173201,1165.0
173301,1167.0
173401,1167.0
173502,1176.0
173601,1176.0
173701,1165.0
173801,1150.0
173901,1150.0
174002,1142.0
174101,1142.0
174202,1143.0
174301,1143.0
174401,1144.0
174502,1144.0
174601,1140.0
174701,1127.0
174801,1127.0
174901,1133.0
175002,1133.0
175102,1125.0
175202,1125.0
