Milliseconds,X,Y,Z,cos,headingAccuracy
524301,0.096847,0.244661,0.9096,0.32154,246.0
524400,0.101813,0.240885,0.906503,0.33145,246.0
524500,0.101773,0.239534,0.90238,0.343473,246.0
524601,0.10229,0.238121,0.898695,0.353809,246.0
524700,0.102103,0.236532,0.897363,0.358281,246.0
524800,0.100608,0.234082,0.897295,0.360476,246.0
524900,0.111874,0.229565,0.894762,0.36631,246.0
525001,0.116499,0.228457,0.889187,0.37892,246.0
525101,0.117203,0.228191,0.886822,0.384367,246.0
525200,0.098985,0.231343,0.88965,0.381056,246.0
525300,0.096131,0.230797,0.896661,0.365361,246.0
525400,0.096442,0.229261,0.902594,0.351371,246.0
525501,0.097955,0.227692,0.903943,0.348493,246.0
525600,0.103972,0.223891,0.902552,0.35279,246.0
525700,0.102859,0.219705,0.898756,0.365221,246.0
525801,0.102234,0.220956,0.891149,0.382856,246.0
525900,0.101236,0.220237,0.883123,0.401671,246.0
526002,0.099919,0.221324,0.878919,0.410526,246.0
526101,0.09998,0.222203,0.877431,0.41321,246.0
526200,0.098392,0.224259,0.880679,0.4055,246.0
526300,0.097814,0.225574,0.882412,0.40112,246.0
526402,0.099738,0.227296,0.877689,0.409938,246.0
526500,0.096669,0.232381,0.875398,0.412712,246.0
526600,0.095957,0.231771,0.875747,0.412479,246.0
526700,0.092433,0.232854,0.879761,0.404047,246.0
526801,0.091291,0.232188,0.882328,0.399062,246.0
526902,0.090087,0.232173,0.889015,0.384229,246.0
527001,0.090964,0.23126,0.898831,0.361035,246.0
527101,0.092921,0.229989,0.904441,0.347066,246.0
527200,0.096156,0.22907,0.909449,0.33344,246.0
527301,0.098521,0.229553,0.916405,0.312729,246.0
527400,0.099482,0.231035,0.926078,0.281255,246.0
527500,0.103429,0.229453,0.935316,0.248669,246.0
527601,0.108803,0.227183,0.9408,0.226811,246.0
527700,0.113521,0.226553,0.944944,0.207042,246.0
527803,0.12684,0.221121,0.939421,0.229138,246.0
527900,0.137018,0.215821,0.93585,0.242552,246.0
528000,0.139571,0.215735,0.938912,0.228955,246.0
528100,0.139197,0.219239,0.942396,0.210823,246.0
528201,0.138822,0.223089,0.943528,0.201775,246.0
528300,0.141433,0.232904,0.943089,0.190616,246.0
528400,0.13739,0.240218,0.94348,0.182382,246.0
528500,0.13731,0.244756,0.943869,0.174213,246.0
528601,0.139469,0.254462,0.936709,0.195889,246.0
528700,0.140526,0.260002,0.92523,0.237905,246.0
528801,0.142422,0.256202,0.913982,0.280557,246.0
528900,0.135763,0.259018,0.900634,0.321457,246.0
529002,0.123083,0.26434,0.897861,0.329877,246.0
529100,0.114261,0.263373,0.903354,0.318637,246.0
529201,0.111389,0.25989,0.910185,0.302674,246.0
529300,0.108999,0.257971,0.916383,0.286028,246.0
529401,0.104767,0.254786,0.923779,0.265967,246.0
529500,0.100565,0.251844,0.929194,0.251115,246.0
529600,0.095692,0.251734,0.932857,0.239269,246.0
529701,0.088271,0.251515,0.936169,0.229202,246.0
529801,0.081173,0.251456,0.936305,0.231328,246.0
529901,0.074838,0.25246,0.932433,0.247447,246.0
530000,0.069985,0.252691,0.925507,0.273284,246.0
530100,0.067368,0.253198,0.9131,0.31241,246.0
530201,0.062679,0.253748,0.898665,0.352254,246.0
530301,0.058122,0.253546,0.881954,0.393055,246.0
530400,0.057779,0.250599,0.870894,0.418812,246.0
530500,0.061638,0.251893,0.867774,0.42393,246.0
530601,0.065402,0.254362,0.863064,0.431441,246.0
530700,0.070012,0.255801,0.853475,0.448601,246.0
530805,0.071964,0.257672,0.844616,0.463734,246.0
530900,0.074913,0.253184,0.834908,0.482921,246.0
531000,0.081528,0.252582,0.826973,0.49565,246.0
531101,0.091084,0.255589,0.817927,0.507319,246.0
531201,0.098241,0.251053,0.81075,0.519619,246.0
531300,0.099179,0.240413,0.815388,0.517209,246.0
531400,0.10719,0.240656,0.82345,0.502516,246.0
531501,0.12524,0.251557,0.821346,0.496411,246.0
531600,0.13802,0.256104,0.813716,0.503216,246.0
531700,0.140169,0.244936,0.806262,0.519903,246.0
531800,0.140232,0.235467,0.797717,0.537156,246.0
531901,0.14602,0.229664,0.787985,0.552278,246.0
532000,0.149014,0.225125,0.787214,0.554443,246.0
532100,0.141945,0.224576,0.803489,0.532749,246.0
532202,0.136792,0.223843,0.830118,0.492022,246.0
532300,0.13603,0.221496,0.857871,0.443273,246.0
532401,0.145135,0.217125,0.885693,0.383849,246.0
532502,0.143057,0.219906,0.908691,0.324739,246.0
532600,0.129019,0.225173,0.929828,0.260903,246.0
532701,0.132045,0.237027,0.937667,0.217168,246.0
532800,0.138147,0.241646,0.942833,0.183267,246.0
532900,0.128877,0.251602,0.944235,0.168838,246.0
533001,0.117963,0.260886,0.944916,0.158607,246.0
533100,0.108633,0.265267,0.946637,0.147338,246.0
533200,0.094616,0.273936,0.94472,0.153327,246.0
533301,0.085502,0.272217,0.943974,0.165828,246.0
533400,0.073743,0.273368,0.943141,0.174112,246.0
533500,0.064081,0.272075,0.941248,0.189523,246.0
533602,0.060812,0.266463,0.936735,0.218689,246.0
533700,0.06903,0.255528,0.925268,0.271694,246.0
533804,0.073612,0.253593,0.902311,0.340742,246.0
533900,0.076324,0.257151,0.881817,0.387874,246.0
534000,0.088919,0.257807,0.862734,0.425813,246.0
534100,0.104168,0.259016,0.84632,0.453652,246.0
534201,0.111026,0.265187,0.840402,0.459424,246.0
534300,0.104846,0.2675,0.849103,0.443254,246.0
534401,0.102924,0.262757,0.861862,0.421376,246.0
534501,0.104149,0.264804,0.874901,0.391892,246.0
534600,0.102783,0.264856,0.886225,0.365911,246.0
534702,0.10149,0.265613,0.890507,0.355168,246.0
534800,0.103017,0.269488,0.888056,0.357937,246.0
534901,0.10313,0.273448,0.881389,0.371136,246.0
535001,0.102312,0.272334,0.876208,0.38422,246.0
535100,0.104513,0.273173,0.870297,0.396277,246.0
535200,0.10511,0.270442,0.869709,0.399271,246.0
535301,0.103839,0.259094,0.873046,0.399847,246.0
535400,0.103617,0.262729,0.873353,0.396849,246.0
535500,0.103775,0.260317,0.877554,0.389053,246.0
535600,0.106989,0.256201,0.886674,0.369758,246.0
535700,0.109727,0.258751,0.895364,0.345443,246.0
535802,0.110327,0.258471,0.901418,0.32934,246.0
535900,0.108076,0.257287,0.904772,0.321727,246.0
536001,0.10504,0.258673,0.904283,0.322994,246.0
536100,0.108142,0.245684,0.905396,0.328939,246.0
536202,0.10419,0.247207,0.898314,0.347942,246.0
536305,0.104119,0.244919,0.893883,0.360758,246.0
536400,0.101457,0.242819,0.890827,0.370367,246.0
536501,0.102085,0.240844,0.888549,0.376899,246.0
536602,0.1032,0.238389,0.889236,0.376534,246.0
536701,0.098169,0.24535,0.8899,0.371809,246.0
536801,0.098965,0.24795,0.895226,0.356786,246.0
536901,0.097905,0.243715,0.90377,0.337958,246.0
537001,0.096971,0.24289,0.914206,0.30956,246.0
537101,0.095827,0.244305,0.920381,0.289879,246.0
537200,0.092946,0.245895,0.923996,0.277715,246.0
537301,0.091436,0.248656,0.92714,0.26499,246.0
537400,0.085406,0.252471,0.930106,0.252719,246.0
537500,0.081894,0.256841,0.929103,0.253164,246.0
537600,0.079316,0.260102,0.925665,0.263057,246.0
537700,0.075,0.261833,0.92125,0.277696,246.0
537800,0.072034,0.262224,0.918063,0.28846,246.0
537901,0.073188,0.266311,0.914118,0.296831,246.0
538000,0.074849,0.264477,0.911954,0.304611,246.0
538101,0.075675,0.262439,0.913566,0.301321,246.0
538200,0.078183,0.264994,0.913141,0.29973,246.0
538301,0.086893,0.270617,0.907008,0.310728,246.0
538400,0.090481,0.270008,0.904878,0.316392,246.0
538500,0.089788,0.285967,0.899005,0.319295,246.0
538600,0.087186,0.279043,0.898268,0.328094,246.0
538701,0.09751,0.272554,0.898981,0.328691,246.0
538800,0.083531,0.259374,0.903998,0.329444,246.0
538900,0.099024,0.292183,0.894881,0.322507,246.0
539000,0.103966,0.294314,0.894599,0.319783,246.0
539101,0.106404,0.292295,0.896083,0.316663,246.0
539201,0.100035,0.283802,0.899765,0.316024,246.0
539302,0.111118,0.285082,0.897716,0.316994,246.0
539400,0.108601,0.281499,0.898412,0.319091,246.0
539500,0.105387,0.271248,0.901651,0.31991,246.0
539601,0.091681,0.260213,0.905782,0.321624,246.0
539700,0.094492,0.25978,0.905946,0.320697,246.0
539800,0.097259,0.26546,0.90383,0.321187,246.0
539900,0.101453,0.270212,0.905152,0.312075,246.0
540001,0.102285,0.270244,0.906927,0.306574,246.0
540100,0.098649,0.268785,0.911071,0.296599,246.0
540200,0.098648,0.268564,0.910922,0.297258,246.0
540300,0.098548,0.265965,0.914685,0.287923,246.0
540400,0.09545,0.263865,0.918033,0.28014,246.0
540501,0.087747,0.265871,0.920273,0.273331,246.0
540600,0.087298,0.270647,0.919128,0.272636,246.0
540700,0.085635,0.27262,0.915393,0.283546,246.0
540801,0.082265,0.271966,0.908912,0.305196,246.0
540900,0.077083,0.269548,0.903554,0.324023,246.0
541000,0.08081,0.270798,0.896314,0.341698,246.0
541101,0.080083,0.273046,0.887814,0.361687,246.0
541200,0.085075,0.271907,0.881243,0.377144,246.0
541303,0.095168,0.278382,0.872736,0.389585,246.0
541400,0.102864,0.272463,0.872834,0.391589,246.0
541500,0.107512,0.269049,0.8694,0.400244,246.0
541600,0.120198,0.270235,0.863541,0.408436,246.0
541701,0.127185,0.265458,0.864929,0.406513,246.0
541800,0.127928,0.259175,0.870582,0.398181,246.0
541900,0.128489,0.249953,0.872492,0.399713,246.0
542002,0.129247,0.246769,0.875998,0.393734,246.0
542104,0.128563,0.2471,0.883801,0.37591,246.0
542201,0.123788,0.245393,0.893063,0.356224,246.0
542300,0.120376,0.245233,0.898805,0.342811,246.0
542401,0.115316,0.247558,0.901084,0.336843,246.0
542500,0.104029,0.241182,0.907307,0.328332,246.0
542600,0.105346,0.238845,0.907847,0.328128,246.0
542701,0.105252,0.239988,0.904342,0.336885,246.0
542800,0.103321,0.241512,0.901068,0.345068,246.0
542901,0.101728,0.241735,0.902601,0.341359,246.0
543000,0.10169,0.259866,0.899186,0.337033,246.0
543100,0.102944,0.258251,0.899212,0.337825,246.0
543201,0.101309,0.260276,0.900251,0.333976,246.0
543301,0.101906,0.265385,0.900329,0.329534,246.0
543402,0.095367,0.262836,0.901987,0.329,246.0
543500,0.090414,0.259217,0.90577,0.322817,246.0
543601,0.086417,0.255534,0.905265,0.32822,246.0
543700,0.095164,0.259425,0.903039,0.32888,246.0
543800,0.101677,0.265727,0.903398,0.320814,246.0
543902,0.096424,0.260648,0.905743,0.319991,246.0
544000,0.094126,0.260026,0.902566,0.329999,246.0
544101,0.092984,0.255459,0.898938,0.343516,246.0
544200,0.090896,0.25314,0.895019,0.355804,246.0
544301,0.089069,0.25225,0.88985,0.369596,246.0
544400,0.093185,0.254284,0.884078,0.380868,246.0
544501,0.094491,0.25357,0.877536,0.395858,246.0
544600,0.097013,0.250894,0.877339,0.397385,246.0
544700,0.100481,0.249634,0.879098,0.393411,246.0
544800,0.105726,0.24028,0.883654,0.387611,246.0
544900,0.097869,0.243997,0.884016,0.386525,246.0
545001,0.101674,0.228623,0.890809,0.379279,246.0
545100,0.114392,0.225492,0.894535,0.36861,246.0
545200,0.113399,0.227137,0.896892,0.362122,246.0
545300,0.114022,0.227255,0.893546,0.370038,246.0
545400,0.117639,0.227536,0.889319,0.378811,246.0
545501,0.115869,0.227436,0.885366,0.388551,246.0
545600,0.116138,0.228411,0.87906,0.401985,246.0
545700,0.118736,0.230093,0.872928,0.413467,246.0
545800,0.12168,0.234364,0.869392,0.41764,246.0
545900,0.101229,0.216588,0.872831,0.42545,246.0
546001,0.104125,0.223956,0.871038,0.424609,246.0
546100,0.115299,0.239176,0.871916,0.411415,246.0
546200,0.112896,0.234954,0.881114,0.394573,246.0
546300,0.110816,0.224262,0.888849,0.38389,246.0
546400,0.110142,0.229633,0.894515,0.367394,246.0
546500,0.104608,0.24122,0.904142,0.336743,246.0
546601,0.09801,0.239299,0.915006,0.309664,246.0
546700,0.103338,0.226828,0.913171,0.32247,246.0
546800,0.102753,0.223986,0.906458,0.342934,246.0
546900,0.100251,0.223701,0.902011,0.355362,246.0
547000,0.098775,0.226753,0.903267,0.350619,246.0
547101,0.097142,0.227667,0.909951,0.332744,246.0
547200,0.096728,0.229055,0.916329,0.313876,246.0
547301,0.097271,0.230592,0.918944,0.304806,246.0
547400,0.097253,0.232916,0.920628,0.297884,246.0
547500,0.094394,0.236856,0.924607,0.283001,246.0
547600,0.092547,0.239157,0.9277,0.271313,246.0
547701,0.095109,0.241926,0.926647,0.271569,246.0
547800,0.08913,0.236645,0.928252,0.272767,246.0
547900,0.094103,0.222894,0.926335,0.288729,246.0
548000,0.088583,0.230686,0.925966,0.285522,246.0
548101,0.084665,0.239844,0.932092,0.257894,246.0
548200,0.0859,0.240827,0.937795,0.234868,246.0
548300,0.084274,0.238924,0.943,0.215782,246.0
548400,0.081655,0.242279,0.943275,0.21181,246.0
548500,0.083996,0.246563,0.939005,0.224545,246.0
548601,0.08459,0.248479,0.933448,0.244491,246.0
548700,0.08219,0.24693,0.928957,0.263265,246.0
548800,0.082305,0.247941,0.922492,0.284178,246.0
548900,0.078722,0.246371,0.918832,0.298078,246.0
549001,0.078942,0.247522,0.918648,0.297632,246.0
549100,0.086395,0.261584,0.917329,0.28743,246.0
549200,0.078057,0.259523,0.922159,0.276001,246.0
549300,0.082069,0.255983,0.924876,0.268962,246.0
549400,0.087147,0.24963,0.92628,0.268504,246.0
549501,0.066521,0.185856,0.939847,0.278781,246.0
549600,0.065372,0.179917,0.939673,0.283496,246.0
549700,0.062922,0.176674,0.941623,0.27959,246.0
549800,0.057016,0.172812,0.945744,0.269171,246.0
549900,0.081599,0.179364,0.942405,0.270263,246.0
550000,0.099357,0.193105,0.935992,0.277049,246.0
550101,0.105871,0.210472,0.931018,0.278742,246.0
550200,0.112652,0.237373,0.924847,0.274992,246.0
550300,0.130261,0.248898,0.919223,0.27588,246.0
550400,0.142363,0.25303,0.910305,0.295044,246.0
550501,0.151654,0.249432,0.900464,0.322409,246.0
550600,0.156757,0.247216,0.895685,0.334751,246.0
550700,0.159101,0.245705,0.893458,0.340657,246.0
550800,0.159835,0.24483,0.892493,0.343462,246.0
550901,0.160654,0.243455,0.892845,0.34314,246.0
551000,0.161384,0.242181,0.893146,0.342917,246.0
551100,0.162629,0.241113,0.892171,0.345609,246.0
551200,0.16229,0.240624,0.892847,0.344361,246.0
551301,0.162082,0.240623,0.893406,0.343006,246.0
551400,0.16149,0.240196,0.894358,0.341101,246.0
551500,0.160471,0.241887,0.894739,0.339381,246.0
551600,0.157267,0.243841,0.896117,0.335829,246.0
551700,0.153575,0.245844,0.897863,0.331384,246.0
551800,0.151663,0.246929,0.898988,0.328394,246.0
551901,0.149726,0.247648,0.899182,0.328212,246.0
552000,0.145499,0.249135,0.899999,0.326745,246.0
552100,0.140917,0.251122,0.90188,0.32201,246.0
552200,0.13957,0.252153,0.902873,0.318995,246.0
552300,0.139758,0.252144,0.902301,0.320535,246.0
552401,0.139838,0.252163,0.901716,0.322127,246.0
552500,0.140373,0.251964,0.901407,0.322913,246.0
552600,0.141639,0.251515,0.900487,0.325269,246.0
552700,0.142199,0.25092,0.900115,0.326511,246.0
552801,0.142513,0.250754,0.900533,0.325349,246.0
552900,0.143166,0.250353,0.90077,0.324712,246.0
553000,0.143526,0.250115,0.901436,0.322884,246.0
553100,0.143464,0.250276,0.902503,0.319793,246.0
553200,0.143448,0.250447,0.903239,0.317579,246.0
553301,0.143172,0.25039,0.904415,0.314386,246.0
553400,0.144152,0.249854,0.904177,0.31505,246.0
553500,0.144374,0.249702,0.904059,0.315405,246.0
553601,0.144085,0.249987,0.904193,0.314928,246.0
553700,0.143762,0.250231,0.904232,0.31477,246.0
553800,0.143001,0.250671,0.904597,0.313716,246.0
553900,0.142621,0.250999,0.904759,0.313158,246.0
554000,0.142398,0.251079,0.904641,0.313537,246.0
554100,0.141441,0.251515,0.904851,0.313014,246.0
554201,0.140604,0.251893,0.905437,0.311389,246.0
554300,0.140564,0.251893,0.905453,0.311359,246.0
554400,0.140232,0.252273,0.905416,0.31131,246.0
554500,0.139903,0.252343,0.905564,0.310972,246.0
554600,0.139709,0.252552,0.905681,0.310546,246.0
554701,0.139664,0.252611,0.905641,0.310636,246.0
554800,0.139644,0.252744,0.905606,0.31064,246.0
554900,0.139618,0.252631,0.905774,0.310253,246.0
555000,0.139902,0.252307,0.905826,0.310237,246.0
555101,0.140187,0.252193,0.905588,0.310894,246.0
555200,0.1405,0.252078,0.90562,0.310753,246.0
555301,0.140758,0.252071,0.905397,0.31129,246.0
555401,0.141252,0.251817,0.905195,0.311861,246.0
555501,0.141351,0.251705,0.905111,0.312149,246.0
555600,0.141671,0.251553,0.905095,0.312171,246.0
555700,0.141819,0.251571,0.905028,0.312286,246.0
555801,0.142067,0.251353,0.905052,0.312278,246.0
555902,0.142246,0.251379,0.90494,0.312501,246.0
556000,0.142402,0.251262,0.9048,0.31293,246.0
556100,0.142407,0.251082,0.904831,0.312981,246.0
556201,0.142217,0.251104,0.904727,0.31335,246.0
556300,0.142004,0.25134,0.904796,0.313059,246.0
556401,0.141665,0.251652,0.905017,0.312321,246.0
556500,0.141299,0.251446,0.905319,0.31178,246.0
556600,0.141182,0.251576,0.905327,0.311701,246.0
556701,0.141209,0.252168,0.905074,0.311948,246.0
556803,0.14086,0.252437,0.904971,0.312185,246.0
556901,0.140537,0.252601,0.90504,0.311998,246.0
557000,0.140213,0.252751,0.905215,0.311514,246.0
557102,0.140151,0.252565,0.905419,0.3111,246.0
557200,0.139859,0.252576,0.905431,0.311187,246.0
557300,0.139824,0.252659,0.905519,0.310882,246.0
557400,0.1397,0.252873,0.905529,0.310734,246.0
557501,0.139715,0.252868,0.905465,0.310917,246.0
557600,0.139792,0.252985,0.905412,0.310943,246.0
557700,0.13987,0.25298,0.905403,0.310938,246.0
557800,0.140036,0.252871,0.905391,0.310984,246.0
557900,0.140249,0.252858,0.905333,0.311069,246.0
558000,0.140383,0.252629,0.905317,0.311242,246.0
558101,0.140691,0.252564,0.905194,0.311511,246.0
558200,0.140983,0.252555,0.905053,0.311797,246.0
558300,0.141379,0.252514,0.904944,0.311966,246.0
558401,0.142017,0.252221,0.904662,0.312731,246.0
558500,0.142236,0.251902,0.90446,0.313474,246.0
558604,0.142421,0.251752,0.904359,0.313798,246.0
558700,0.14178,0.252408,0.904424,0.313375,246.0
558800,0.14066,0.252699,0.90496,0.312097,246.0
558901,0.139659,0.253144,0.905289,0.31123,246.0
559000,0.138425,0.253544,0.905515,0.310796,246.0
559100,0.137042,0.254337,0.905967,0.309442,246.0
559200,0.13635,0.254608,0.906199,0.308847,246.0
559300,0.135564,0.255029,0.906428,0.308172,246.0
559401,0.134451,0.255548,0.907037,0.306431,246.0
559500,0.134662,0.255783,0.907146,0.305818,246.0
559600,0.13519,0.25555,0.906842,0.306683,246.0
559701,0.135434,0.255529,0.906603,0.307299,246.0
559800,0.135593,0.255279,0.906711,0.307116,246.0
559900,0.136292,0.254927,0.906647,0.307287,246.0
560000,0.136415,0.254581,0.906501,0.30795,246.0
560100,0.136029,0.254724,0.906701,0.307415,246.0
560201,0.136117,0.254741,0.906805,0.307055,246.0
560300,0.136209,0.254829,0.906592,0.307568,246.0
560400,0.136313,0.254898,0.906492,0.30776,246.0
560500,0.136467,0.254635,0.906478,0.307951,246.0
560600,0.13624,0.2547,0.906475,0.308006,246.0
560700,0.136299,0.254714,0.906656,0.307435,246.0
560800,0.136496,0.254606,0.906637,0.307494,246.0
560901,0.136768,0.254245,0.906682,0.307538,246.0
561000,0.136943,0.254372,0.90649,0.307921,246.0
561100,0.137342,0.254446,0.906195,0.30855,246.0
561200,0.137606,0.254515,0.906027,0.308869,246.0
561301,0.137687,0.254353,0.905929,0.309253,246.0
561400,0.137631,0.254287,0.90602,0.309065,246.0
561500,0.137866,0.253979,0.906127,0.3089,246.0
561605,0.138053,0.253933,0.905943,0.309396,246.0
561700,0.138054,0.253854,0.905931,0.309494,246.0
561800,0.137944,0.253791,0.906152,0.308947,246.0
561901,0.137867,0.253859,0.906106,0.309061,246.0
562000,0.137887,0.253823,0.906059,0.309219,246.0
562100,0.137657,0.253839,0.906204,0.308885,246.0
562201,0.13783,0.253874,0.906198,0.308795,246.0
562300,0.137834,0.253919,0.905967,0.309434,246.0
562400,0.137457,0.254241,0.906216,0.308606,246.0
562501,0.137298,0.25435,0.906293,0.30836,246.0
562600,0.13731,0.254092,0.906292,0.308571,246.0
562700,0.137315,0.254088,0.90628,0.308608,246.0
562800,0.137545,0.254137,0.906207,0.308679,246.0
562901,0.137451,0.254368,0.906158,0.308674,246.0
563000,0.137517,0.254443,0.906085,0.308799,246.0
563100,0.137478,0.254436,0.906048,0.30893,246.0
563200,0.137146,0.254494,0.906061,0.308992,246.0
563301,0.136742,0.254623,0.9063,0.308364,246.0
563400,0.136695,0.254683,0.90632,0.308274,246.0
563500,0.136538,0.254813,0.906393,0.308023,246.0
563600,0.136354,0.254806,0.906399,0.308093,246.0
563701,0.136144,0.254886,0.90657,0.307616,246.0
563800,0.135925,0.254917,0.906619,0.307541,246.0
563900,0.135751,0.25496,0.906694,0.307363,246.0
564003,0.13562,0.255023,0.906811,0.307023,246.0
564103,0.135569,0.255036,0.90684,0.306948,246.0
564201,0.135451,0.255116,0.906817,0.307003,246.0
564300,0.135455,0.255193,0.906881,0.306749,246.0
564400,0.13551,0.25498,0.90694,0.306726,246.0
564503,0.135683,0.255024,0.906779,0.307088,246.0
564600,0.135684,0.254845,0.906844,0.307045,246.0
564700,0.135828,0.254942,0.906855,0.306867,246.0
564801,0.136104,0.254939,0.906703,0.307196,246.0
564900,0.136254,0.254959,0.906592,0.307443,246.0
565000,0.136289,0.255103,0.906434,0.307773,246.0
565104,0.136185,0.255265,0.906309,0.308052,246.0
565200,0.136131,0.255365,0.906352,0.307867,246.0
565301,0.135927,0.255365,0.906435,0.307712,246.0
565401,0.136004,0.255384,0.906446,0.307631,246.0
565500,0.136246,0.255343,0.906345,0.307853,246.0
565600,0.136213,0.255228,0.906408,0.307779,246.0
565700,0.136174,0.255262,0.906427,0.307712,246.0
565800,0.136212,0.255052,0.906419,0.307891,246.0
565900,0.13637,0.25507,0.906335,0.308055,246.0
566000,0.136319,0.255036,0.906385,0.30796,246.0
566101,0.136239,0.255229,0.906345,0.307951,246.0
566200,0.136377,0.255227,0.906308,0.308002,246.0
566300,0.13648,0.255213,0.90625,0.308136,246.0
566400,0.136486,0.255066,0.906277,0.308176,246.0
566500,0.136179,0.255127,0.906379,0.307964,246.0
566601,0.13622,0.25523,0.90648,0.307562,246.0
566700,0.136318,0.255185,0.906416,0.307744,246.0
566800,0.136235,0.255234,0.906392,0.307812,246.0
566900,0.136207,0.255179,0.906379,0.307908,246.0
567001,0.135965,0.255301,0.906432,0.307757,246.0
567100,0.135678,0.255301,0.906475,0.307758,246.0
567200,0.135363,0.25563,0.906479,0.307611,246.0
567300,0.135236,0.255766,0.9067,0.306902,246.0
567400,0.135417,0.255605,0.906662,0.307068,246.0
567501,0.135543,0.255644,0.906571,0.307249,246.0
567601,0.135423,0.255887,0.906572,0.307094,246.0
567700,0.135904,0.255384,0.906617,0.30717,246.0
567801,0.135351,0.255167,0.906792,0.307078,246.0
567900,0.132974,0.255144,0.907705,0.305435,246.0
568000,0.127837,0.255399,0.909893,0.300871,246.0
568100,0.133169,0.247994,0.910411,0.303176,246.0
568201,0.124581,0.247704,0.908506,0.31263,246.0
568300,0.119821,0.248589,0.908933,0.312548,246.0
568400,0.119225,0.246666,0.909621,0.312297,246.0
568501,0.117551,0.247509,0.911899,0.305548,246.0
568600,0.118571,0.246425,0.914094,0.299411,246.0
568700,0.117495,0.245846,0.911576,0.307868,246.0
568800,0.112122,0.262704,0.904344,0.317136,246.0
568900,0.104297,0.273636,0.901546,0.318526,246.0
569000,0.101901,0.271464,0.902435,0.318642,246.0
569101,0.103572,0.275014,0.899889,0.32224,246.0
569200,0.105233,0.283262,0.89414,0.330456,246.0
569301,0.109381,0.289265,0.890683,0.333232,246.0
569404,0.116143,0.287766,0.89301,0.325934,246.0
569500,0.122751,0.282534,0.897162,0.316554,246.0
569600,0.135847,0.274039,0.891369,0.334528,246.0
569700,0.139888,0.267332,0.89468,0.32941,246.0
569800,0.144292,0.251871,0.898329,0.329764,246.0
569901,0.142736,0.24951,0.897528,0.334386,246.0
570001,0.137353,0.250996,0.89859,0.332671,246.0
570100,0.136699,0.25332,0.898996,0.330071,246.0
570200,0.136832,0.254222,0.899003,0.329303,246.0
570301,0.136314,0.255174,0.897732,0.332235,246.0
570400,0.132968,0.257104,0.898045,0.331258,246.0
570500,0.129362,0.257289,0.89909,0.329703,246.0
570600,0.129145,0.255907,0.898764,0.331745,246.0
570700,0.129452,0.255082,0.897977,0.334381,246.0
570800,0.129532,0.255279,0.897559,0.335322,246.0
570900,0.129475,0.255805,0.897818,0.334249,246.0
571000,0.129982,0.255811,0.897398,0.335172,246.0
571101,0.13027,0.255815,0.897318,0.335272,246.0
571200,0.130553,0.255581,0.897535,0.33476,246.0
571301,0.130966,0.254967,0.897923,0.334025,246.0
571400,0.131038,0.254635,0.899012,0.33131,246.0
571500,0.130729,0.25487,0.899948,0.3287,246.0
571600,0.129589,0.255663,0.901641,0.323859,246.0
571700,0.129214,0.255832,0.902401,0.321752,246.0
571800,0.128784,0.256346,0.9032,0.319265,246.0
571900,0.128842,0.256985,0.903389,0.318189,246.0
572001,0.128425,0.256913,0.904156,0.316233,246.0
572100,0.127667,0.25698,0.904701,0.314925,246.0
572201,0.127653,0.257947,0.904615,0.314387,246.0
572300,0.127621,0.25763,0.904854,0.313971,246.0
572400,0.127048,0.257714,0.905673,0.311765,246.0
572501,0.126472,0.257645,0.906462,0.309757,246.0
572600,0.127374,0.257739,0.90637,0.309579,246.0
572700,0.128491,0.257594,0.90549,0.311802,246.0
572800,0.128558,0.258265,0.904888,0.312968,246.0
572900,0.127914,0.258193,0.904836,0.313441,246.0
573001,0.126909,0.258721,0.904921,0.313166,246.0
573101,0.125667,0.258282,0.905829,0.3114,246.0
573200,0.125023,0.259871,0.906409,0.30864,246.0
573300,0.124952,0.26011,0.906752,0.307455,246.0
573400,0.124867,0.259937,0.906866,0.307302,246.0
573501,0.125227,0.259567,0.906614,0.308209,246.0
573601,0.126009,0.25887,0.906119,0.309928,246.0
573700,0.12641,0.258405,0.905822,0.311019,246.0
573804,0.126646,0.257983,0.905635,0.311815,246.0
573900,0.127014,0.257945,0.90547,0.312176,246.0
574001,0.127427,0.257867,0.905147,0.313008,246.0
574101,0.127531,0.257904,0.905006,0.313343,246.0
574200,0.127534,0.257771,0.905119,0.313126,246.0
574300,0.127891,0.257409,0.905022,0.313558,246.0
574401,0.128318,0.257135,0.904815,0.314205,246.0
574500,0.128442,0.256921,0.904716,0.314614,246.0
574600,0.128731,0.256811,0.904446,0.315362,246.0
574700,0.129404,0.256618,0.904081,0.316288,246.0
574800,0.129716,0.256466,0.903869,0.31689,246.0
574901,0.12991,0.256107,0.904023,0.31666,246.0
575000,0.13028,0.255865,0.904032,0.316678,246.0
575101,0.130621,0.255434,0.903886,0.3173,246.0
575203,0.131092,0.25511,0.90375,0.317755,246.0
575300,0.131898,0.255094,0.903461,0.318255,246.0
575400,0.132253,0.25405,0.903659,0.318382,246.0
575501,0.132588,0.253953,0.903692,0.318225,246.0
575600,0.133136,0.254258,0.903585,0.318056,246.0
575701,0.133451,0.254651,0.903489,0.317885,246.0
575800,0.134106,0.254567,0.902985,0.319104,246.0
575900,0.13488,0.25475,0.902488,0.320039,246.0
