Milliseconds,Degrees
39201,0.0
39300,0.0
39400,0.0
39500,0.0
39600,0.0
39701,0.0
39800,0.0
39900,0.0
40001,0.0
40100,0.0
40202,0.0
40300,0.0
40400,0.0
40500,0.0
40602,0.0
40700,0.0
40800,0.0
40900,0.0
41001,0.0
41100,0.0
41201,0.0
41300,0.0
41400,0.0
41500,0.0
41601,0.0
41700,0.0
41801,0.0
41901,0.0
42000,0.0
42100,0.0
42200,0.0
42301,0.0
42400,0.0
42500,0.0
42600,0.0
42700,0.0
42801,0.0
42900,0.0
43000,0.0
43100,0.0
43201,0.0
43300,0.0
43400,0.0
43500,0.0
43600,0.0
43701,0.0
43801,0.0
43900,0.0
44000,0.0
44101,0.0
44201,0.0
44300,0.0
44400,0.0
44500,0.0
44601,0.0
44700,0.0
44800,0.0
44900,0.0
45001,0.0
45100,0.0
45200,0.0
45300,0.0
45400,0.0
45501,0.0
45600,0.0
45700,0.0
45801,0.0
45901,0.0
46001,0.0
46101,0.0
46200,0.0
46300,0.0
46403,0.0
46501,0.0
46601,0.0
46702,0.0
46800,0.0
46901,0.0
47000,0.0
47100,0.0
47201,0.0
47300,0.0
47400,0.0
47501,0.0
47600,0.0
47705,0.0
47803,0.0
47900,0.0
48000,0.0
48101,0.0
48200,0.0
48300,0.0
48401,0.0
48500,0.0
48600,0.0
48700,0.0
48801,0.0
48901,0.0
49001,0.0
49100,0.0
49206,0.0
49300,0.0
49400,0.0
49501,0.0
49600,0.0
49700,0.0
49801,0.0
49900,0.0
50001,0.0
50100,0.0
50202,0.0
50300,0.0
50400,0.0
50500,0.0
50600,0.0
50703,0.0
50800,0.0
50901,0.0
51001,0.0
51100,0.0
51202,0.0
51300,0.0
51400,0.0
51500,0.0
51600,0.0
51700,0.0
51805,0.0
51907,0.0
52002,0.0
52100,0.0
52201,0.0
52300,0.0
52402,0.0
52500,0.0
52600,0.0
52701,0.0
52800,0.0
52901,0.0
53000,0.0
53100,0.0
53208,0.0
53300,0.0
53400,0.0
53500,0.0
53603,0.0
53701,0.0
53800,0.0
53901,0.0
54000,0.0
54100,0.0
54213,0.0
54301,0.0
54400,0.0
54500,0.0
54600,0.0
54708,0.0
54800,0.0
54900,0.0
55000,0.0
55101,0.0
55200,0.0
55300,0.0
55402,0.0
55501,0.0
55600,0.0
55700,0.0
55801,0.0
55900,0.0
56000,0.0
56100,0.0
56201,0.0
56300,0.0
56402,0.0
56500,0.0
56602,0.0
56701,0.0
56800,0.0
56900,0.0
57000,0.0
57100,0.0
57216,0.0
57300,0.0
57400,0.0
57500,0.0
57601,0.0
57700,0.0
57800,0.0
57904,0.0
58000,0.0
58100,0.0
58204,0.0
58303,0.0
58401,0.0
58500,0.0
58600,0.0
58703,0.0
58800,0.0
58902,0.0
59002,0.0
59101,0.0
59202,0.0
59301,0.0
59400,0.0
59500,0.0
59604,0.0
59700,0.0
59803,0.0
59901,0.0
60000,0.0
60105,0.0
60210,0.0
60300,0.0
60401,0.0
60504,0.0
60600,0.0
60701,0.0
60802,0.0
60900,0.0
61000,0.0
61101,0.0
61200,0.0
61301,0.0
61401,0.0
61500,0.0
61600,0.0
61701,0.0
61801,0.0
61900,0.0
62000,0.0
62100,0.0
62201,0.0
62300,0.0
62401,0.0
62500,0.0
62600,0.0
62714,0.0
62802,0.0
62900,0.0
63000,0.0
63100,0.0
63201,0.0
63300,0.0
63400,0.0
63500,0.0
63601,0.0
63700,0.0
63800,0.0
63900,0.0
64000,0.0
64101,0.0
64200,0.0
64300,0.0
64405,0.0
64501,0.0
64601,0.0
64707,0.0
64800,0.0
64903,0.0
65000,0.0
65101,0.0
65203,0.0
65301,0.0
65401,0.0
65500,0.0
65601,0.0
65703,0.0
65800,0.0
65901,0.0
66000,0.0
66101,0.0
66200,0.0
66300,0.0
66401,0.0
66500,0.0
66600,0.0
66701,0.0
66800,0.0
66901,0.0
67000,0.0
67100,0.0
67201,0.0
67301,0.0
67402,0.0
67500,0.0
67600,0.0
67701,0.0
67801,0.0
67902,0.0
68000,0.0
68101,0.0
68200,0.0
68300,0.0
68400,0.0
68501,0.0
68600,0.0
68704,0.0
68814,0.0
68901,0.0
69000,0.0
69100,0.0
69201,0.0
69300,0.0
69400,0.0
69500,0.0
69600,0.0
69702,0.0
69803,0.0
69900,0.0
70000,0.0
70101,0.0
70200,0.0
70300,0.0
70400,0.0
70501,0.0
70601,0.0
70706,0.0
70800,0.0
70902,0.0
71000,0.0
71100,0.0
71201,0.0
71300,0.0
71401,0.0
71500,0.0
71600,0.0
71701,0.0
71800,0.0
71900,0.0
72000,0.0
72100,0.0
72202,0.0
72300,0.0
72400,0.0
72506,0.0
72603,0.0
72701,0.0
72801,0.0
72900,0.0
73000,0.0
73101,0.0
73200,0.0
73300,0.0
73401,0.0
73500,0.0
73600,0.0
73702,0.0
73800,0.0
73901,0.0
74001,0.0
74100,0.0
74200,0.0
74300,0.0
74400,0.0
74501,0.0
74600,0.0
74700,0.0
74800,0.0
74900,0.0
75001,0.0
75100,0.0
75200,0.0
75300,0.0
75401,0.0
75500,0.0
75600,0.0
75700,0.0
75801,0.0
75901,0.0
76001,0.0
76101,0.0
76200,0.0
76300,0.0
76400,0.0
76501,0.0
76601,0.0
76701,0.0
76802,0.0
76919,0.0
77003,0.0
77105,0.0
77200,0.0
77301,0.0
77400,0.0
77501,0.0
77600,0.0
77702,0.0
77800,0.0
77901,0.0
78001,0.0
78101,0.0
78202,0.0
78300,0.0
78400,0.0
78501,0.0
78600,0.0
78700,0.0
78800,0.0
78901,0.0
79000,0.0
79100,0.0
79204,0.0
79300,0.0
79401,0.0
79500,0.0
79600,0.0
79701,0.0
79800,0.0
79900,0.0
80000,0.0
80101,0.0
80208,0.0
80300,0.0
80400,0.0
80500,0.0
80600,0.0
80701,0.0
80800,0.0
80900,0.0
81001,0.0
81100,0.0
81200,0.0
81301,0.0
81401,0.0
81500,0.0
81601,0.0
81700,0.0
81800,0.0
81900,0.0
82001,0.0
82100,0.0
82200,0.0
82300,0.0
82400,0.0
82502,0.0
82600,0.0
82700,0.0
82803,0.0
82901,0.0
83000,0.0
83101,0.0
83200,0.0
83304,0.0
83400,0.0
83500,0.0
83600,0.0
83701,0.0
83800,0.0
83901,0.0
84001,0.0
84100,0.0
84205,0.0
84303,0.0
84400,0.0
84500,0.0
84601,0.0
84700,0.0
84801,0.0
84900,0.0
85001,0.0
85100,0.0
85201,0.0
85300,0.0
85400,0.0
85500,0.0
85600,0.0
85701,0.0
85800,0.0
85901,0.0
86001,0.0
86100,0.0
86204,0.0
86300,0.0
86400,0.0
86500,0.0
86600,0.0
86701,0.0
86801,0.0
86901,0.0
87001,0.0
87100,0.0
87203,0.0
87300,0.0
87401,0.0
87500,0.0
87600,0.0
87701,0.0
87800,0.0
87900,0.0
88000,0.0
88100,0.0
88200,0.0
88301,0.0
88400,0.0
88500,0.0
88600,0.0
88704,0.0
88808,0.0
88902,0.0
89000,0.0
89104,0.0
89202,0.0
89300,0.0
89400,0.0
89500,0.0
89601,0.0
89700,0.0
89800,0.0
89900,0.0
90000,0.0
90101,0.0
90200,0.0
90300,0.0
90401,0.0
90500,0.0
90600,0.0
90702,0.0
90803,0.0
90901,0.0
91003,0.0
91101,0.0
91201,0.0
91301,0.0
91401,0.0
91500,0.0
91601,0.0
91700,0.0
91800,0.0
91904,0.0
92001,0.0
92101,0.0
92200,0.0
92300,0.0
92401,0.0
92500,0.0
92600,0.0
92704,0.0
92800,0.0
92901,0.0
93001,0.0
93100,0.0
93200,0.0
93312,0.0
93400,0.0
93500,0.0
93600,0.0
93701,0.0
93800,0.0
93901,0.0
94000,0.0
94101,0.0
94200,0.0
94301,0.0
94400,0.0
94500,0.0
94600,0.0
94700,0.0
94801,0.0
94902,0.0
95001,0.0
95101,0.0
95200,0.0
95304,0.0
95400,0.0
95508,0.0
95601,0.0
95701,0.0
95800,0.0
95900,0.0
96001,0.0
96100,0.0
96200,0.0
96301,0.0
96410,0.0
96500,0.0
96601,0.0
96705,0.0
96801,0.0
96900,0.0
97001,0.0
97102,0.0
97203,0.0
97300,0.0
97400,0.0
97501,0.0
97600,0.0
97700,0.0
97800,0.0
97901,0.0
98000,0.0
98100,0.0
98201,0.0
98301,0.0
98400,0.0
98500,0.0
98601,0.0
98701,0.0
98801,0.0
98900,0.0
99000,0.0
99102,0.0
99200,0.0
99300,0.0
99402,0.0
99500,0.0
99600,0.0
99701,0.0
99800,0.0
99900,0.0
100000,0.0
100100,0.0
100201,0.0
100300,0.0
100401,0.0
100500,0.0
100604,0.0
100703,0.0
100801,0.0
100901,0.0
101001,0.0
101100,0.0
101200,0.0
101306,0.0
101401,0.0
101500,0.0
101601,0.0
101700,0.0
101801,0.0
101900,0.0
102001,0.0
102100,0.0
102200,0.0
102300,0.0
102401,0.0
102500,0.0
102600,0.0
102700,0.0
102801,0.0
102901,0.0
103000,0.0
103100,0.0
103201,0.0
103300,0.0
103400,0.0
103501,0.0
103601,0.0
103700,0.0
103801,0.0
103900,0.0
104000,0.0
104101,0.0
104201,0.0
104302,0.0
104401,0.0
104500,0.0
104600,0.0
104700,0.0
104800,0.0
104901,0.0
105009,0.0
105100,0.0
105200,0.0
105301,0.0
105400,0.0
105500,0.0
105600,0.0
105700,0.0
105801,0.0
105900,0.0
106007,0.0
106100,0.0
106201,0.0
106302,0.0
106405,0.0
106500,0.0
106600,0.0
106701,0.0
106800,0.0
106904,0.0
107001,0.0
107100,0.0
107201,0.0
107303,0.0
107403,0.0
107500,0.0
107602,0.0
107702,0.0
107800,0.0
107900,0.0
108000,0.0
108100,0.0
108202,0.0
108300,0.0
108401,0.0
108503,0.0
108605,0.0
108703,0.0
108801,0.0
108908,0.0
109001,0.0
109100,0.0
109201,0.0
109300,0.0
109401,0.0
109501,0.0
109601,0.0
109700,0.0
109800,0.0
109901,0.0
110000,0.0
110100,0.0
110200,0.0
110300,0.0
110401,0.0
110500,0.0
110600,0.0
110700,0.0
110801,0.0
110900,0.0
111000,0.0
111101,0.0
111202,0.0
111300,0.0
111400,0.0
111500,0.0
111600,0.0
111701,0.0
111800,0.0
111905,0.0
112000,0.0
112100,0.0
112201,0.0
112300,0.0
112400,0.0
112500,0.0
112600,0.0
112701,0.0
112802,0.0
112902,0.0
113001,0.0
113101,0.0
113202,0.0
113300,0.0
113402,0.0
113500,0.0
113601,0.0
113700,0.0
113806,0.0
113902,0.0
114000,0.0
114100,0.0
114202,0.0
114300,0.0
114400,0.0
114500,0.0
114601,0.0
114700,0.0
114806,0.0
114901,0.0
115004,0.0
115100,0.0
115205,0.0
115302,0.0
115402,0.0
115500,0.0
115600,0.0
115700,0.0
115801,0.0
115900,0.0
116001,0.0
116100,0.0
116203,0.0
116302,0.0
116402,0.0
116500,0.0
116601,0.0
116703,0.0
116802,0.0
116900,0.0
117000,0.0
117101,0.0
117201,0.0
117301,0.0
117400,0.0
117500,0.0
117600,0.0
117700,0.0
117800,0.0
117911,0.0
118000,0.0
118100,0.0
118200,0.0
118300,0.0
118400,0.0
118501,0.0
118600,0.0
118700,0.0
118812,0.0
118900,0.0
119001,0.0
119108,0.0
119201,0.0
119300,0.0
119401,0.0
119500,0.0
119602,0.0
119701,0.0
119801,0.0
119900,0.0
120000,0.0
120100,0.0
120210,0.0
120306,0.0
120401,0.0
120500,0.0
120600,0.0
120701,0.0
120800,0.0
120900,0.0
121000,0.0
121101,0.0
121200,0.0
121301,0.0
121400,0.0
121501,0.0
121600,0.0
121700,0.0
121802,0.0
121902,0.0
122002,0.0
122100,0.0
122200,0.0
122301,0.0
122400,0.0
122500,0.0
122600,0.0
122701,0.0
122800,0.0
122901,0.0
123000,0.0
123101,0.0
123200,0.0
123301,0.0
123405,0.0
123500,0.0
123601,0.0
123700,0.0
123802,0.0
123900,0.0
124000,0.0
124100,0.0
124201,0.0
124300,0.0
124400,0.0
124500,0.0
124600,0.0
124701,0.0
124801,0.0
124901,0.0
125000,0.0
125107,0.0
125200,0.0
125301,0.0
125404,0.0
125501,0.0
125603,0.0
125701,0.0
125800,0.0
125900,0.0
126000,0.0
126101,0.0
126200,0.0
126301,0.0
126401,0.0
126500,0.0
126600,0.0
126700,0.0
126801,0.0
126903,0.0
127000,0.0
127100,0.0
127201,0.0
127300,0.0
127406,0.0
127500,0.0
127600,0.0
127702,0.0
127800,0.0
127900,0.0
128000,0.0
128101,0.0
128200,0.0
128301,0.0
128404,0.0
128500,0.0
128600,0.0
128700,0.0
128802,0.0
128900,0.0
129000,0.0
129100,0.0
129200,0.0
129301,0.0
129400,0.0
129500,0.0
129601,0.0
129700,0.0
129800,0.0
129901,0.0
130000,0.0
130100,0.0
130200,0.0
130301,0.0
130400,0.0
130507,0.0
130601,0.0
130702,0.0
130801,0.0
130900,0.0
131007,0.0
131100,0.0
131201,0.0
131301,0.0
131402,0.0
131500,0.0
131601,0.0
131700,0.0
131801,0.0
131903,0.0
132001,0.0
132100,0.0
132200,0.0
132301,0.0
132400,0.0
132503,0.0
132601,0.0
132702,0.0
132804,0.0
132900,0.0
133001,0.0
133100,0.0
133201,0.0
133301,0.0
133401,0.0
133500,0.0
133600,0.0
133702,0.0
133801,0.0
133901,0.0
134001,0.0
134100,0.0
134203,0.0
134301,0.0
134400,0.0
134500,0.0
134600,0.0
134701,0.0
134803,0.0
134901,0.0
135000,0.0
135100,0.0
135201,0.0
135302,0.0
135400,0.0
135503,0.0
135602,0.0
135700,0.0
135800,0.0
135900,0.0
136005,0.0
136101,0.0
136200,0.0
136300,0.0
136402,0.0
136502,0.0
136602,0.0
136702,0.0
136805,0.0
136908,0.0
137002,0.0
137106,0.0
137201,0.0
137304,0.0
137401,0.0
137502,0.0
137600,0.0
137701,0.0
137800,0.0
137902,0.0
138000,0.0
138100,0.0
138201,0.0
138304,0.0
138402,0.0
138502,0.0
138601,0.0
138700,0.0
138801,0.0
138900,0.0
139000,0.0
139100,0.0
139209,0.0
139300,0.0
139401,0.0
139500,0.0
139600,0.0
139702,0.0
139800,0.0
139901,0.0
140004,0.0
140100,0.0
140200,0.0
140300,0.0
140401,0.0
140502,0.0
140602,0.0
140700,0.0
140800,0.0
140904,0.0
141002,0.0
141102,0.0
141200,0.0
141301,0.0
141400,0.0
141500,0.0
141601,0.0
141700,0.0
141803,0.0
141901,0.0
142000,0.0
142100,0.0
142200,0.0
142301,0.0
142400,0.0
142500,0.0
142601,0.0
142700,0.0
142804,0.0
142902,0.0
143000,0.0
143100,0.0
143201,0.0
143303,0.0
143401,0.0
143500,0.0
143600,0.0
143701,0.0
143811,0.0
143901,0.0
144001,0.0
144100,0.0
144200,0.0
144301,0.0
144400,0.0
144506,0.0
144601,0.0
144700,0.0
144802,0.0
144900,0.0
145004,0.0
145101,0.0
145205,0.0
145300,0.0
145408,0.0
145500,0.0
145600,0.0
145700,0.0
145801,0.0
145901,0.0
146000,0.0
146100,0.0
146201,0.0
146300,0.0
146401,0.0
146500,0.0
146600,0.0
146701,0.0
146800,0.0
146900,0.0
147000,0.0
147101,0.0
147200,0.0
147300,0.0
147400,0.0
147500,0.0
147600,0.0
147701,0.0
147800,0.0
147903,0.0
148000,0.0
148100,0.0
148203,0.0
148300,0.0
148402,0.0
148504,0.0
148602,0.0
148700,0.0
148800,0.0
148904,0.0
149003,0.0
149103,0.0
149201,0.0
149300,0.0
149405,0.0
149502,0.0
149604,0.0
149700,0.0
149800,0.0
149900,0.0
150000,0.0
150101,0.0
150200,0.0
150300,0.0
150404,0.0
150504,0.0
150600,0.0
150702,0.0
150804,0.0
150900,0.0
151003,0.0
151100,0.0
151208,0.0
151300,0.0
151403,0.0
151501,0.0
151600,0.0
151702,0.0
151801,0.0
151911,0.0
152000,0.0
152101,0.0
152201,0.0
152300,0.0
152401,0.0
152500,0.0
152602,0.0
152701,0.0
152800,0.0
152914,0.0
153000,0.0
153105,0.0
153200,0.0
153302,0.0
153400,0.0
153509,0.0
153601,0.0
153700,0.0
153801,0.0
153900,0.0
154000,0.0
154100,0.0
154200,0.0
154301,0.0
154405,0.0
154500,0.0
154601,0.0
154700,0.0
154813,0.0
154900,0.0
155000,0.0
155101,0.0
155200,0.0
155310,0.0
155402,0.0
155503,0.0
155600,0.0
155700,0.0
155801,0.0
155900,0.0
156000,0.0
156100,0.0
156201,0.0
156300,0.0
156403,0.0
156500,0.0
156601,0.0
156700,0.0
156800,0.0
156900,0.0
157002,0.0
157101,0.0
157200,0.0
157305,0.0
157401,0.0
157501,0.0
157600,0.0
157700,0.0
157800,0.0
157901,0.0
158000,0.0
158103,0.0
158201,0.0
158300,0.0
158400,0.0
158502,0.0
158602,0.0
158700,0.0
158803,0.0
158900,0.0
159001,0.0
159100,0.0
159200,0.0
159301,0.0
159400,0.0
159500,0.0
159600,0.0
159701,0.0
159800,0.0
159900,0.0
160001,0.0
160100,0.0
160201,0.0
160301,0.0
160400,0.0
160500,0.0
160601,0.0
160702,0.0
160801,0.0
160900,0.0
161000,0.0
161100,0.0
161201,0.0
161307,0.0
161400,0.0
161501,0.0
161600,0.0
161701,0.0
161801,0.0
161900,0.0
162001,0.0
162100,0.0
162201,0.0
162300,0.0
162400,0.0
162503,0.0
162600,0.0
162703,0.0
162800,0.0
162916,0.0
163001,0.0
163101,0.0
163201,0.0
163300,0.0
163401,0.0
163500,0.0
163600,0.0
163700,0.0
163801,0.0
163901,0.0
164002,0.0
164100,0.0
164200,0.0
164301,0.0
164400,0.0
164500,0.0
164600,0.0
164700,0.0
164801,0.0
164900,0.0
165000,0.0
165100,0.0
165200,0.0
165301,0.0
165400,0.0
165500,0.0
165600,0.0
165700,0.0
165806,0.0
165900,0.0
166000,0.0
166104,0.0
166200,0.0
166300,0.0
166401,0.0
166500,0.0
166600,0.0
166700,0.0
166801,0.0
166900,0.0
167001,0.0
167100,0.0
167200,0.0
167301,0.0
167400,0.0
167504,0.0
167600,0.0
167700,0.0
167800,0.0
167902,0.0
168000,0.0
168100,0.0
168200,0.0
168300,0.0
168400,0.0
168501,0.0
168600,0.0
168700,0.0
168800,0.0
168901,0.0
169000,0.0
169102,0.0
169200,0.0
169301,0.0
169401,0.0
169500,0.0
169600,0.0
169701,0.0
169801,0.0
169903,0.0
170000,0.0
170100,0.0
170201,0.0
170300,0.0
170400,0.0
170500,0.0
170601,0.0
170700,0.0
170801,0.0
170900,0.0
171000,0.0
171100,0.0
171203,0.0
171301,0.0
171400,0.0
171501,0.0
171600,0.0
171700,0.0
171803,0.0
171910,0.0
172002,0.0
172100,0.0
172202,0.0
172301,0.0
172404,0.0
172503,0.0
172600,0.0
172701,0.0
172808,0.0
172902,0.0
173001,0.0
173101,0.0
173200,0.0
173304,0.0
173400,0.0
173500,0.0
173600,0.0
173701,0.0
173800,0.0
173901,0.0
174000,0.0
174101,0.0
174200,0.0
174302,0.0
174400,0.0
174502,0.0
174601,0.0
174700,0.0
174800,0.0
174902,0.0
175001,0.0
175100,0.0
175201,0.0
175300,0.0
175400,0.0
175501,0.0
175600,0.0
175700,0.0
175801,0.0
175900,0.0
176000,0.0
176101,0.0
176200,0.0
176300,0.0
176400,0.0
176500,0.0
176601,0.0
176700,0.0
176801,0.0
176900,0.0
177000,0.0
177101,0.0
177200,0.0
177301,0.0
177400,0.0
177501,0.0
177600,0.0
177700,0.0
177801,0.0
177900,0.0
178001,0.0
178100,0.0
178201,0.0
178306,0.0
178400,0.0
178500,0.0
178601,0.0
178704,0.0
178803,0.0
178901,0.0
179000,0.0
179100,0.0
179200,0.0
179301,0.0
179404,0.0
179500,0.0
179600,0.0
179701,0.0
179807,0.0
179900,0.0
180000,0.0
180102,0.0
180200,0.0
180300,0.0
180401,0.0
180502,0.0
180600,0.0
180701,0.0
180800,0.0
180900,0.0
181001,0.0
181100,0.0
181200,0.0
181302,0.0
181401,0.0
181501,0.0
181600,0.0
181700,0.0
181800,0.0
181900,0.0
182001,0.0
182101,0.0
182200,0.0
182301,0.0
182400,0.0
182500,0.0
182600,0.0
182700,0.0
182801,0.0
182901,0.0
183000,0.0
183100,0.0
183201,0.0
183300,0.0
183401,0.0
183500,0.0
183600,0.0
183701,0.0
183801,0.0
183904,0.0
184001,0.0
184100,0.0
184203,0.0
184302,0.0
184400,0.0
184500,0.0
184603,0.0
184700,0.0
184801,0.0
184903,0.0
185002,0.0
185100,0.0
185200,0.0
185304,0.0
185400,0.0
185501,0.0
185600,0.0
185700,0.0
185801,0.0
185905,0.0
186000,0.0
186103,0.0
186200,0.0
186301,0.0
186400,0.0
186500,0.0
186600,0.0
186701,0.0
186804,0.0
186901,0.0
187000,0.0
187100,0.0
187201,0.0
187300,0.0
187401,0.0
187501,0.0
187600,0.0
187700,0.0
187801,0.0
187900,0.0
188000,0.0
188100,0.0
188200,0.0
188302,0.0
188400,0.0
188500,0.0
188601,0.0
188701,0.0
188801,0.0
188900,0.0
189000,0.0
189100,0.0
189201,0.0
189301,0.0
189400,0.0
189501,0.0
189600,0.0
189700,0.0
189801,0.0
189902,0.0
190001,0.0
190100,0.0
190201,0.0
190304,0.0
190403,0.0
190502,0.0
190601,0.0
190701,0.0
190801,0.0
190906,0.0
191002,0.0
191100,0.0
191200,0.0
191301,0.0
191400,0.0
191500,0.0
191602,0.0
191701,0.0
191804,0.0
191901,0.0
192005,0.0
192100,0.0
192201,0.0
192300,0.0
192401,0.0
192502,0.0
192600,0.0
192700,0.0
192801,0.0
192900,0.0
193002,0.0
193100,0.0
193200,0.0
193301,0.0
193400,0.0
193500,0.0
193600,0.0
193700,0.0
193801,0.0
193901,0.0
194000,0.0
194100,0.0
194201,0.0
194300,0.0
194400,0.0
194500,0.0
194600,0.0
194700,0.0
194800,0.0
194900,0.0
195000,0.0
195101,0.0
195200,0.0
195300,0.0
195401,0.0
195500,0.0
195600,0.0
195700,0.0
195801,0.0
195903,0.0
196000,0.0
196100,0.0
196201,0.0
196300,0.0
196401,0.0
196500,0.0
196600,0.0
196701,0.0
196801,0.0
196901,0.0
197000,0.0
197100,0.0
197200,0.0
197302,0.0
197400,0.0
197500,0.0
197603,0.0
197700,0.0
197801,0.0
197909,0.0
198001,0.0
198101,0.0
198201,0.0
198301,0.0
198401,0.0
198500,0.0
198603,0.0
198702,0.0
198805,0.0
198900,0.0
199000,0.0
199100,0.0
199200,0.0
199301,0.0
199400,0.0
199501,0.0
199601,0.0
199700,0.0
