Milliseconds,X,Y,Z,cos,headingAccuracy
133605,-0.178476,-0.50109,-0.380575,0.75645,246.0
133702,-0.17835,-0.500838,-0.380716,0.756575,246.0
133813,-0.178418,-0.500611,-0.380875,0.75663,246.0
133901,-0.178696,-0.500712,-0.38094,0.756464,246.0
134004,-0.178815,-0.500574,-0.380868,0.756564,246.0
134101,-0.178793,-0.500483,-0.381074,0.756525,246.0
134201,-0.178664,-0.500574,-0.381106,0.75648,246.0
134302,-0.178643,-0.500676,-0.381104,0.756418,246.0
134401,-0.178706,-0.500687,-0.381034,0.756431,246.0
134506,-0.178843,-0.500738,-0.380933,0.756416,246.0
134601,-0.178886,-0.50072,-0.380872,0.756448,246.0
134703,-0.178983,-0.500663,-0.380852,0.756473,246.0
134801,-0.178865,-0.50074,-0.380952,0.7564,246.0
134913,-0.178955,-0.500731,-0.380959,0.756381,246.0
135007,-0.178941,-0.500671,-0.380832,0.756488,246.0
135102,-0.178754,-0.500652,-0.380945,0.756488,246.0
135201,-0.178692,-0.50057,-0.380891,0.756584,246.0
135303,-0.17881,-0.500557,-0.380912,0.756554,246.0
135405,-0.178702,-0.500714,-0.380984,0.75644,246.0
135502,-0.178261,-0.500887,-0.380732,0.756556,246.0
135601,-0.178142,-0.500912,-0.380805,0.75653,246.0
135702,-0.178018,-0.500866,-0.380822,0.756582,246.0
135801,-0.17806,-0.500674,-0.381008,0.756605,246.0
135902,-0.178056,-0.500735,-0.381007,0.756566,246.0
136001,-0.178303,-0.500659,-0.380854,0.756635,246.0
136101,-0.178325,-0.500865,-0.380952,0.756445,246.0
136202,-0.178292,-0.500878,-0.381026,0.756406,246.0
136302,-0.17841,-0.501043,-0.380964,0.7563,246.0
136401,-0.178567,-0.501206,-0.380704,0.756287,246.0
136501,-0.178612,-0.501486,-0.380548,0.756169,246.0
136602,-0.178463,-0.501636,-0.38036,0.756199,246.0
136701,-0.178585,-0.501672,-0.380102,0.756276,246.0
136802,-0.17854,-0.501735,-0.380307,0.756142,246.0
136901,-0.178614,-0.501685,-0.380413,0.756104,246.0
137002,-0.178487,-0.501838,-0.380167,0.756156,246.0
137101,-0.178606,-0.501677,-0.380127,0.756255,246.0
137203,-0.179074,-0.501451,-0.380088,0.756314,246.0
137301,-0.179042,-0.501353,-0.380183,0.756339,246.0
137403,-0.179121,-0.501302,-0.380434,0.756228,246.0
137501,-0.179125,-0.501418,-0.380339,0.756197,246.0
137602,-0.17907,-0.501271,-0.380258,0.756348,246.0
137701,-0.179291,-0.501182,-0.380376,0.756296,246.0
137801,-0.179253,-0.501268,-0.380168,0.756352,246.0
137901,-0.179319,-0.501281,-0.380206,0.756309,246.0
138002,-0.179477,-0.501267,-0.380225,0.756271,246.0
138101,-0.179343,-0.501437,-0.380207,0.7562,246.0
138201,-0.179182,-0.501435,-0.380171,0.756258,246.0
138302,-0.179165,-0.50131,-0.380292,0.756283,246.0
138401,-0.179118,-0.50128,-0.380312,0.756304,246.0
138501,-0.179047,-0.501425,-0.38019,0.756287,246.0
138601,-0.178908,-0.501488,-0.380012,0.756367,246.0
138701,-0.178807,-0.501357,-0.380286,0.75634,246.0
138802,-0.178514,-0.501395,-0.380376,0.756339,246.0
138901,-0.178479,-0.501313,-0.380511,0.756334,246.0
139008,-0.17852,-0.501113,-0.380556,0.756434,246.0
139101,-0.178664,-0.501061,-0.380717,0.756353,246.0
139201,-0.178701,-0.501234,-0.380464,0.756357,246.0
139302,-0.178593,-0.501293,-0.380584,0.756283,246.0
139401,-0.178695,-0.501296,-0.380579,0.75626,246.0
139510,-0.178617,-0.501375,-0.380361,0.756336,246.0
139602,-0.178862,-0.501187,-0.380395,0.756385,246.0
139703,-0.178937,-0.501241,-0.380406,0.756326,246.0
139801,-0.178886,-0.501267,-0.380466,0.75629,246.0
139901,-0.178809,-0.501335,-0.38039,0.756301,246.0
140002,-0.178789,-0.501207,-0.380475,0.756348,246.0
140102,-0.178916,-0.501192,-0.380428,0.756352,246.0
140202,-0.17905,-0.501262,-0.380322,0.756328,246.0
140304,-0.179115,-0.501339,-0.380284,0.75628,246.0
140401,-0.178996,-0.501433,-0.380178,0.756299,246.0
140501,-0.17888,-0.501311,-0.380267,0.756362,246.0
140601,-0.178845,-0.50135,-0.380336,0.75631,246.0
140702,-0.17896,-0.50152,-0.380191,0.756243,246.0
140808,-0.178992,-0.501666,-0.380186,0.756141,246.0
140901,-0.178825,-0.501607,-0.38017,0.756228,246.0
141001,-0.178957,-0.501556,-0.38013,0.756251,246.0
141102,-0.179076,-0.501201,-0.380259,0.756393,246.0
141201,-0.179075,-0.501287,-0.380367,0.756282,246.0
141301,-0.179152,-0.501318,-0.380451,0.756201,246.0
141401,-0.178914,-0.501259,-0.380338,0.756353,246.0
141502,-0.178679,-0.501336,-0.380489,0.756282,246.0
141601,-0.178954,-0.501298,-0.380443,0.756265,246.0
141701,-0.178585,-0.50158,-0.380165,0.756306,246.0
141801,-0.178519,-0.501637,-0.380162,0.756285,246.0
141905,-0.178593,-0.501625,-0.380117,0.756298,246.0
142001,-0.178618,-0.501501,-0.380308,0.756278,246.0
142101,-0.17856,-0.501501,-0.380247,0.756323,246.0
142203,-0.178455,-0.501573,-0.380239,0.756303,246.0
142301,-0.178358,-0.501536,-0.380222,0.756359,246.0
142401,-0.178289,-0.501609,-0.380187,0.756345,246.0
142502,-0.178456,-0.501485,-0.380274,0.756344,246.0
142606,-0.178679,-0.501415,-0.380312,0.756319,246.0
142710,-0.178804,-0.501514,-0.380332,0.756214,246.0
142808,-0.178841,-0.501376,-0.380314,0.756305,246.0
142901,-0.178845,-0.501379,-0.380453,0.756233,246.0
143001,-0.178839,-0.501455,-0.380354,0.756233,246.0
143101,-0.17871,-0.501468,-0.380463,0.7562,246.0
143202,-0.178608,-0.501461,-0.380347,0.756288,246.0
143301,-0.178355,-0.501604,-0.380347,0.756252,246.0
143401,-0.178261,-0.501694,-0.380264,0.756256,246.0
143504,-0.17847,-0.501669,-0.380173,0.756269,246.0
143602,-0.178357,-0.501838,-0.380145,0.756198,246.0
143701,-0.178528,-0.501779,-0.380102,0.756219,246.0
143803,-0.178446,-0.501715,-0.380079,0.756292,246.0
143901,-0.178518,-0.501568,-0.380119,0.756352,246.0
144002,-0.178451,-0.501431,-0.380447,0.756294,246.0
144101,-0.178687,-0.501333,-0.38052,0.756267,246.0
144201,-0.178788,-0.501241,-0.380471,0.756328,246.0
144301,-0.178815,-0.501115,-0.380517,0.756382,246.0
144408,-0.178862,-0.501155,-0.380514,0.756346,246.0
144501,-0.178964,-0.501185,-0.380568,0.756275,246.0
144601,-0.179016,-0.500887,-0.380479,0.756505,246.0
144701,-0.179081,-0.500777,-0.38054,0.756532,246.0
144801,-0.179288,-0.500798,-0.380607,0.756435,246.0
144902,-0.179479,-0.500743,-0.380633,0.756413,246.0
145002,-0.179692,-0.500792,-0.38045,0.756422,246.0
145103,-0.179541,-0.50087,-0.380668,0.756297,246.0
145201,-0.179496,-0.501043,-0.380648,0.756203,246.0
145302,-0.179323,-0.501259,-0.380516,0.756167,246.0
145401,-0.179176,-0.501248,-0.380471,0.756232,246.0
145502,-0.179007,-0.501052,-0.38063,0.756322,246.0
145602,-0.179233,-0.501095,-0.380609,0.75625,246.0
145701,-0.179359,-0.501252,-0.380488,0.756177,246.0
145802,-0.179381,-0.501156,-0.380444,0.756257,246.0
145903,-0.1793,-0.501017,-0.380309,0.756437,246.0
146001,-0.179082,-0.501011,-0.380375,0.756459,246.0
146102,-0.179496,-0.501205,-0.380228,0.756306,246.0
146201,-0.179514,-0.50138,-0.38012,0.75624,246.0
146301,-0.179195,-0.501448,-0.380136,0.756263,246.0
146402,-0.179211,-0.501313,-0.380216,0.756308,246.0
146501,-0.17934,-0.501317,-0.380195,0.756286,246.0
146601,-0.179253,-0.501229,-0.380278,0.756323,246.0
146702,-0.179267,-0.501239,-0.380376,0.756264,246.0
146802,-0.17902,-0.501401,-0.380198,0.756304,246.0
146902,-0.17917,-0.501044,-0.380412,0.756398,246.0
147002,-0.179073,-0.501209,-0.380478,0.756278,246.0
147101,-0.179002,-0.501131,-0.380457,0.756358,246.0
147201,-0.179258,-0.501056,-0.380518,0.756316,246.0
147301,-0.179243,-0.501252,-0.380513,0.756192,246.0
147402,-0.179119,-0.501102,-0.380517,0.756319,246.0
147502,-0.178982,-0.500843,-0.380682,0.75644,246.0
147601,-0.178978,-0.500869,-0.380726,0.756401,246.0
147701,-0.178952,-0.500892,-0.380612,0.75645,246.0
147802,-0.178918,-0.501041,-0.380468,0.756431,246.0
147902,-0.178936,-0.501174,-0.38051,0.756317,246.0
148002,-0.178808,-0.501143,-0.380421,0.756413,246.0
148102,-0.178983,-0.500962,-0.380469,0.756468,246.0
148202,-0.179212,-0.500927,-0.380554,0.756394,246.0
148304,-0.179226,-0.500965,-0.380538,0.756373,246.0
148403,-0.179435,-0.501092,-0.380475,0.756272,246.0
148502,-0.179617,-0.501053,-0.380483,0.75625,246.0
148602,-0.179507,-0.500969,-0.380616,0.756265,246.0
148701,-0.17978,-0.501045,-0.380481,0.756218,246.0
148804,-0.179943,-0.501055,-0.38052,0.756152,246.0
148902,-0.179868,-0.501137,-0.380384,0.756185,246.0
149003,-0.179965,-0.501165,-0.380348,0.756161,246.0
149102,-0.179879,-0.50121,-0.380384,0.756134,246.0
149201,-0.179559,-0.50124,-0.380443,0.75616,246.0
149301,-0.179161,-0.501273,-0.3804,0.756255,246.0
149402,-0.179243,-0.50134,-0.380321,0.75623,246.0
149501,-0.179078,-0.501529,-0.380186,0.756212,246.0
149601,-0.178813,-0.501776,-0.380118,0.756145,246.0
149701,-0.178826,-0.501601,-0.380343,0.756145,246.0
149804,-0.178529,-0.501513,-0.380482,0.756204,246.0
149902,-0.178348,-0.501663,-0.380407,0.756185,246.0
150001,-0.178251,-0.50173,-0.380284,0.756225,246.0
150101,-0.178303,-0.501658,-0.380269,0.756268,246.0
150202,-0.178041,-0.501801,-0.380254,0.756242,246.0
150302,-0.178224,-0.501525,-0.380188,0.756415,246.0
150401,-0.178251,-0.501661,-0.38045,0.756187,246.0
150502,-0.178292,-0.501732,-0.380333,0.756189,246.0
150601,-0.178138,-0.501945,-0.380273,0.756114,246.0
150706,-0.178076,-0.502063,-0.380135,0.75612,246.0
150801,-0.178152,-0.501885,-0.380217,0.756179,246.0
150901,-0.178022,-0.501743,-0.380259,0.756282,246.0
151001,-0.178133,-0.501881,-0.380072,0.756259,246.0
151103,-0.178065,-0.501992,-0.38002,0.756228,246.0
151202,-0.178083,-0.501959,-0.380142,0.756183,246.0
151302,-0.178117,-0.50197,-0.380204,0.756137,246.0
151402,-0.178199,-0.502043,-0.380006,0.75617,246.0
151503,-0.17844,-0.501972,-0.37992,0.756202,246.0
151602,-0.178554,-0.501863,-0.380009,0.756203,246.0
151703,-0.178524,-0.501832,-0.379947,0.756262,246.0
151801,-0.178729,-0.501736,-0.37999,0.756256,246.0
151906,-0.178976,-0.501562,-0.379946,0.756334,246.0
152002,-0.179021,-0.501509,-0.380025,0.756319,246.0
152101,-0.179203,-0.501563,-0.379951,0.756278,246.0
152201,-0.17934,-0.501538,-0.379993,0.756241,246.0
152302,-0.179533,-0.501464,-0.379992,0.756244,246.0
152401,-0.179688,-0.501289,-0.380047,0.756297,246.0
152503,-0.179633,-0.501125,-0.38022,0.75633,246.0
152603,-0.179689,-0.501023,-0.380301,0.756345,246.0
152701,-0.179534,-0.501162,-0.38046,0.75621,246.0
152802,-0.179428,-0.501152,-0.380411,0.756266,246.0
152905,-0.179544,-0.501192,-0.38038,0.756228,246.0
153007,-0.179334,-0.501099,-0.380368,0.756345,246.0
153101,-0.17923,-0.500985,-0.380368,0.756445,246.0
153201,-0.179295,-0.501075,-0.38043,0.756338,246.0
153304,-0.179519,-0.500999,-0.380396,0.756353,246.0
153402,-0.179339,-0.501118,-0.380454,0.756288,246.0
153503,-0.179292,-0.500794,-0.380538,0.756472,246.0
153601,-0.179456,-0.500904,-0.380589,0.756334,246.0
153704,-0.179265,-0.50107,-0.380379,0.756375,246.0
153810,-0.179136,-0.501091,-0.380585,0.756288,246.0
153907,-0.179239,-0.500936,-0.380521,0.756398,246.0
154001,-0.179318,-0.500832,-0.380549,0.756435,246.0
154101,-0.179367,-0.500788,-0.380552,0.75645,246.0
154201,-0.179333,-0.500873,-0.380473,0.756442,246.0
154302,-0.179539,-0.500913,-0.380323,0.756442,246.0
154401,-0.179456,-0.50098,-0.380442,0.756357,246.0
154502,-0.179365,-0.500926,-0.380609,0.75633,246.0
154601,-0.179286,-0.501013,-0.380624,0.756284,246.0
154701,-0.179124,-0.500906,-0.380516,0.756448,246.0
154803,-0.179148,-0.500925,-0.380579,0.756398,246.0
154902,-0.179101,-0.5008,-0.380864,0.756348,246.0
155001,-0.179168,-0.500907,-0.380875,0.756256,246.0
155101,-0.17923,-0.500948,-0.380685,0.75631,246.0
155202,-0.179066,-0.500978,-0.380665,0.756339,246.0
155301,-0.179001,-0.500911,-0.380559,0.756452,246.0
155401,-0.179056,-0.50093,-0.380699,0.756356,246.0
155501,-0.179045,-0.50103,-0.380717,0.756283,246.0
155602,-0.178867,-0.50088,-0.380806,0.75638,246.0
155701,-0.178919,-0.500731,-0.381013,0.756362,246.0
155801,-0.178844,-0.500933,-0.380906,0.7563,246.0
155902,-0.178739,-0.501071,-0.380686,0.756344,246.0
156001,-0.178569,-0.501233,-0.380532,0.756355,246.0
156101,-0.178506,-0.501323,-0.380392,0.75638,246.0
156202,-0.178545,-0.501226,-0.38037,0.756446,246.0
156301,-0.178779,-0.50116,-0.380395,0.756422,246.0
156401,-0.178732,-0.501496,-0.380368,0.756224,246.0
156502,-0.178449,-0.501786,-0.380202,0.756182,246.0
156601,-0.178413,-0.501621,-0.380321,0.75624,246.0
156701,-0.178194,-0.501435,-0.380393,0.756379,246.0
156804,-0.178238,-0.501507,-0.380438,0.756298,246.0
156907,-0.178332,-0.501525,-0.38041,0.756278,246.0
157001,-0.178364,-0.501428,-0.380399,0.75634,246.0
157101,-0.178514,-0.501333,-0.380442,0.756346,246.0
157201,-0.178609,-0.501275,-0.380484,0.756341,246.0
157307,-0.178468,-0.501243,-0.380697,0.756289,246.0
157405,-0.178536,-0.501285,-0.380549,0.756319,246.0
157503,-0.178587,-0.501299,-0.380612,0.756266,246.0
157602,-0.178676,-0.50124,-0.380606,0.756287,246.0
157702,-0.178843,-0.501227,-0.380588,0.756266,246.0
157804,-0.178945,-0.501192,-0.380513,0.756302,246.0
157906,-0.179288,-0.501041,-0.380532,0.756312,246.0
158002,-0.179319,-0.50104,-0.380448,0.756347,246.0
158101,-0.179331,-0.500988,-0.380551,0.756327,246.0
158202,-0.179273,-0.501123,-0.380501,0.756276,246.0
158305,-0.179279,-0.500991,-0.380506,0.75636,246.0
158401,-0.179282,-0.500875,-0.380604,0.756387,246.0
158502,-0.179499,-0.500885,-0.380687,0.756287,246.0
158601,-0.179572,-0.501139,-0.380505,0.756193,246.0
158701,-0.179489,-0.50117,-0.380306,0.756293,246.0
158806,-0.179493,-0.501146,-0.380363,0.756278,246.0
158901,-0.179557,-0.500809,-0.380516,0.756409,246.0
159003,-0.179487,-0.50091,-0.380551,0.756342,246.0
159102,-0.179311,-0.50109,-0.380427,0.756327,246.0
159209,-0.179265,-0.501227,-0.380309,0.756306,246.0
159304,-0.179064,-0.501351,-0.38026,0.756296,246.0
159403,-0.178969,-0.501258,-0.380279,0.756371,246.0
159501,-0.1788,-0.50118,-0.380461,0.756371,246.0
159601,-0.178839,-0.501205,-0.380397,0.756377,246.0
159702,-0.178774,-0.501502,-0.380359,0.756215,246.0
159801,-0.1786,-0.501438,-0.380424,0.756266,246.0
159901,-0.178227,-0.501452,-0.380355,0.756379,246.0
160002,-0.178276,-0.501279,-0.380484,0.756417,246.0
160101,-0.17818,-0.501202,-0.380568,0.756449,246.0
160201,-0.178394,-0.501449,-0.380562,0.756237,246.0
160304,-0.178197,-0.501634,-0.380379,0.756253,246.0
160401,-0.178216,-0.501401,-0.380276,0.756455,246.0
160502,-0.178446,-0.501381,-0.380361,0.756372,246.0
160606,-0.178612,-0.501446,-0.380146,0.756398,246.0
160703,-0.178632,-0.501525,-0.380154,0.756336,246.0
160810,-0.178633,-0.501493,-0.380073,0.756398,246.0
160919,-0.178766,-0.501497,-0.380184,0.756308,246.0
161004,-0.178749,-0.50141,-0.380148,0.756388,246.0
161101,-0.178616,-0.501377,-0.380347,0.756341,246.0
161202,-0.178628,-0.501369,-0.380323,0.756355,246.0
161305,-0.17882,-0.501542,-0.380368,0.756173,246.0
161402,-0.178961,-0.501516,-0.380246,0.756218,246.0
161509,-0.17912,-0.501163,-0.380386,0.756344,246.0
161601,-0.179351,-0.500946,-0.380446,0.756403,246.0
161701,-0.179375,-0.501137,-0.380608,0.756189,246.0
161801,-0.179267,-0.501297,-0.38042,0.756203,246.0
161901,-0.179178,-0.501308,-0.380468,0.756193,246.0
162001,-0.179204,-0.501372,-0.380384,0.756187,246.0
162101,-0.179203,-0.501115,-0.380505,0.756297,246.0
162201,-0.179226,-0.501106,-0.380672,0.756213,246.0
162301,-0.179108,-0.501329,-0.380442,0.756209,246.0
162401,-0.178857,-0.501522,-0.380401,0.756161,246.0
162502,-0.178941,-0.50152,-0.380261,0.756213,246.0
162601,-0.178827,-0.501546,-0.380319,0.756193,246.0
162701,-0.178678,-0.501652,-0.380121,0.756258,246.0
162806,-0.178643,-0.501753,-0.380207,0.756155,246.0
162902,-0.17862,-0.501786,-0.380176,0.756155,246.0
163001,-0.178723,-0.50172,-0.380206,0.756159,246.0
163103,-0.178792,-0.501697,-0.380167,0.756178,246.0
163201,-0.178549,-0.501706,-0.380203,0.756211,246.0
163303,-0.178552,-0.501547,-0.380359,0.756237,246.0
163401,-0.178601,-0.501609,-0.380345,0.756192,246.0
163501,-0.178731,-0.50171,-0.380209,0.756163,246.0
163602,-0.178455,-0.501923,-0.380078,0.756152,246.0
163709,-0.178338,-0.501746,-0.380117,0.756278,246.0
163815,-0.178446,-0.501485,-0.380091,0.756438,246.0
163908,-0.178647,-0.501602,-0.380268,0.756224,246.0
164006,-0.178365,-0.501755,-0.380108,0.75627,246.0
164104,-0.178292,-0.501763,-0.380038,0.756317,246.0
164201,-0.178335,-0.501698,-0.380014,0.756362,246.0
164301,-0.178575,-0.50164,-0.380142,0.75628,246.0
164401,-0.178573,-0.50178,-0.380149,0.756183,246.0
164502,-0.178543,-0.501957,-0.37996,0.756168,246.0
164601,-0.178415,-0.501791,-0.380155,0.75621,246.0
164701,-0.178467,-0.501713,-0.380047,0.756304,246.0
164802,-0.178367,-0.50178,-0.38004,0.756287,246.0
164903,-0.178571,-0.501664,-0.38006,0.756305,246.0
165002,-0.17864,-0.501692,-0.38011,0.756245,246.0
165102,-0.178814,-0.501684,-0.380054,0.756238,246.0
165202,-0.179049,-0.501739,-0.380055,0.756146,246.0
165302,-0.179074,-0.501447,-0.3801,0.75631,246.0
165402,-0.17903,-0.501472,-0.380162,0.756273,246.0
165501,-0.17909,-0.501575,-0.380239,0.756152,246.0
165601,-0.179201,-0.501767,-0.380127,0.756054,246.0
165701,-0.179028,-0.501814,-0.380122,0.756067,246.0
165806,-0.179024,-0.501646,-0.380324,0.756078,246.0
165901,-0.178813,-0.501509,-0.380269,0.756246,246.0
166003,-0.17869,-0.501597,-0.380303,0.7562,246.0
166101,-0.17877,-0.501564,-0.380319,0.756195,246.0
166202,-0.178824,-0.501588,-0.380281,0.756185,246.0
166303,-0.178642,-0.501505,-0.3804,0.756223,246.0
166401,-0.178764,-0.501397,-0.380319,0.756307,246.0
166501,-0.178824,-0.501297,-0.380445,0.756296,246.0
166602,-0.178757,-0.501345,-0.380474,0.756265,246.0
166701,-0.17867,-0.501327,-0.380425,0.756323,246.0
166808,-0.178704,-0.501162,-0.380396,0.756439,246.0
166902,-0.178606,-0.501094,-0.38055,0.756429,246.0
167003,-0.178666,-0.501061,-0.38074,0.756341,246.0
167101,-0.178539,-0.501209,-0.380711,0.756288,246.0
167202,-0.178517,-0.501422,-0.380549,0.756233,246.0
167302,-0.178406,-0.501527,-0.380498,0.756215,246.0
167401,-0.178309,-0.501623,-0.380402,0.756223,246.0
167502,-0.178083,-0.501444,-0.380429,0.756381,246.0
167602,-0.178029,-0.501372,-0.380364,0.756474,246.0
167702,-0.178147,-0.501388,-0.380478,0.756378,246.0
167807,-0.178308,-0.50147,-0.38036,0.756346,246.0
167901,-0.178222,-0.501656,-0.380316,0.756264,246.0
168002,-0.178343,-0.501386,-0.380448,0.756348,246.0
168101,-0.178132,-0.501587,-0.380297,0.756342,246.0
168201,-0.178248,-0.501539,-0.380267,0.75636,246.0
168302,-0.17834,-0.501598,-0.380294,0.756287,246.0
168401,-0.178255,-0.501629,-0.380245,0.756311,246.0
168501,-0.178414,-0.501516,-0.380159,0.756391,246.0
168601,-0.17859,-0.501459,-0.380387,0.756273,246.0
168702,-0.178746,-0.501511,-0.380156,0.756317,246.0
168815,-0.178654,-0.501463,-0.3802,0.756349,246.0
168902,-0.1788,-0.501531,-0.380166,0.756286,246.0
169003,-0.178993,-0.501461,-0.380137,0.756302,246.0
169103,-0.178765,-0.501197,-0.380374,0.756412,246.0
169202,-0.178684,-0.50105,-0.380546,0.756442,246.0
169303,-0.178778,-0.501227,-0.380597,0.756276,246.0
169401,-0.178793,-0.501272,-0.380401,0.756342,246.0
169501,-0.1787,-0.501167,-0.380512,0.756378,246.0
169603,-0.178671,-0.501045,-0.380609,0.756417,246.0
169701,-0.178828,-0.501125,-0.380481,0.756391,246.0
169802,-0.178736,-0.501097,-0.38055,0.756396,246.0
169902,-0.178669,-0.501088,-0.380637,0.756374,246.0
170001,-0.178437,-0.50119,-0.380697,0.756331,246.0
170101,-0.178357,-0.501169,-0.380715,0.756355,246.0
170201,-0.178305,-0.501153,-0.38076,0.756355,246.0
170301,-0.178482,-0.501181,-0.380716,0.756317,246.0
170402,-0.178707,-0.501354,-0.38045,0.756283,246.0
170502,-0.178838,-0.501703,-0.380279,0.756107,246.0
170601,-0.178793,-0.501595,-0.380301,0.756178,246.0
170701,-0.178652,-0.501347,-0.380357,0.756347,246.0
170810,-0.178838,-0.501157,-0.380538,0.756338,246.0
170901,-0.178936,-0.50115,-0.380397,0.75639,246.0
171001,-0.179039,-0.500991,-0.380489,0.756425,246.0
171102,-0.179039,-0.500829,-0.380658,0.756448,246.0
171201,-0.179024,-0.500827,-0.380675,0.756444,246.0
171317,-0.179007,-0.501159,-0.38062,0.756256,246.0
171402,-0.179013,-0.501398,-0.380404,0.756205,246.0
171502,-0.17884,-0.501384,-0.380289,0.756313,246.0
171601,-0.178922,-0.501436,-0.380236,0.756285,246.0
171701,-0.178741,-0.50159,-0.380154,0.756267,246.0
171803,-0.178831,-0.501561,-0.380041,0.756322,246.0
171901,-0.178755,-0.501578,-0.379984,0.756358,246.0
172001,-0.178743,-0.501693,-0.38012,0.756215,246.0
172101,-0.178759,-0.501779,-0.379995,0.756218,246.0
172202,-0.178687,-0.501643,-0.380026,0.75631,246.0
172301,-0.178704,-0.501417,-0.380183,0.756377,246.0
172401,-0.178658,-0.501291,-0.38039,0.756367,246.0
172501,-0.17879,-0.501469,-0.380366,0.756229,246.0
172601,-0.178598,-0.501529,-0.380296,0.75627,246.0
172702,-0.178689,-0.501419,-0.380272,0.756334,246.0
172802,-0.178726,-0.501329,-0.380327,0.756357,246.0
172902,-0.178779,-0.501305,-0.380515,0.756266,246.0
173001,-0.178771,-0.501269,-0.380547,0.756275,246.0
173101,-0.178659,-0.501458,-0.380365,0.756268,246.0
173203,-0.178639,-0.501483,-0.380353,0.756263,246.0
173301,-0.178648,-0.501295,-0.380444,0.756339,246.0
173402,-0.178659,-0.501306,-0.380374,0.756365,246.0
173501,-0.178641,-0.501313,-0.38048,0.756311,246.0
173601,-0.178498,-0.501264,-0.38051,0.756362,246.0
173701,-0.178449,-0.501133,-0.38058,0.756425,246.0
173802,-0.1784,-0.501322,-0.380618,0.756292,246.0
173902,-0.178276,-0.50157,-0.380512,0.75621,246.0
174002,-0.178241,-0.501392,-0.380507,0.756339,246.0
174101,-0.178413,-0.501271,-0.380437,0.756414,246.0
174201,-0.178532,-0.501275,-0.380544,0.756329,246.0
174301,-0.1784,-0.501332,-0.38049,0.756349,246.0
174401,-0.178261,-0.501283,-0.38043,0.756446,246.0
174502,-0.178348,-0.501084,-0.380654,0.756444,246.0
174601,-0.178448,-0.501273,-0.38071,0.756267,246.0
174701,-0.178539,-0.501533,-0.380579,0.756139,246.0
174802,-0.178641,-0.501439,-0.380256,0.75634,246.0
174906,-0.178488,-0.501577,-0.380315,0.756254,246.0
175001,-0.178353,-0.501502,-0.380292,0.756347,246.0
175101,-0.177997,-0.501576,-0.380461,0.756298,246.0
175203,-0.178128,-0.501446,-0.380365,0.756402,246.0
175301,-0.178267,-0.501498,-0.380273,0.75638,246.0
175401,-0.178426,-0.501524,-0.380262,0.756332,246.0
175507,-0.178291,-0.501719,-0.380238,0.756246,246.0
175601,-0.178423,-0.501695,-0.380243,0.756228,246.0
175702,-0.178496,-0.501554,-0.380192,0.756331,246.0
175802,-0.178671,-0.501481,-0.380058,0.756404,246.0
175901,-0.178923,-0.501314,-0.380233,0.756368,246.0
176001,-0.179248,-0.501317,-0.38035,0.75623,246.0
176101,-0.179245,-0.501381,-0.38033,0.756198,246.0
176203,-0.179407,-0.501022,-0.380259,0.756433,246.0
176302,-0.17938,-0.500898,-0.380454,0.756424,246.0
176401,-0.179641,-0.500903,-0.380482,0.756345,246.0
176501,-0.17978,-0.501102,-0.380289,0.756277,246.0
176604,-0.179692,-0.500993,-0.380211,0.756409,246.0
176701,-0.179601,-0.500912,-0.380365,0.756406,246.0
176802,-0.179577,-0.500806,-0.380435,0.756447,246.0
176910,-0.179522,-0.500817,-0.380496,0.756423,246.0
177001,-0.179333,-0.500791,-0.380861,0.756301,246.0
177104,-0.178976,-0.500745,-0.380937,0.756378,246.0
177201,-0.178982,-0.500573,-0.380833,0.756543,246.0
177301,-0.179041,-0.500584,-0.380859,0.756508,246.0
177401,-0.179039,-0.500647,-0.380871,0.75646,246.0
177504,-0.179029,-0.500637,-0.380818,0.756497,246.0
177602,-0.178788,-0.500613,-0.380812,0.756573,246.0
177701,-0.178728,-0.500507,-0.380908,0.756608,246.0
177803,-0.178821,-0.500607,-0.380964,0.756492,246.0
177901,-0.178816,-0.50086,-0.380743,0.756437,246.0
178001,-0.178918,-0.500844,-0.380692,0.756449,246.0
178113,-0.179006,-0.500826,-0.380647,0.756463,246.0
178201,-0.17916,-0.50092,-0.380586,0.756395,246.0
178301,-0.179164,-0.501104,-0.380503,0.756314,246.0
178401,-0.179376,-0.501275,-0.380275,0.756265,246.0
178501,-0.179492,-0.501346,-0.380223,0.756217,246.0
178602,-0.179611,-0.501362,-0.379954,0.756313,246.0
178708,-0.179488,-0.501353,-0.380178,0.756236,246.0
178801,-0.179538,-0.501223,-0.380297,0.75625,246.0
178901,-0.179532,-0.501227,-0.380347,0.756224,246.0
179001,-0.179435,-0.50127,-0.380339,0.756222,246.0
179101,-0.179334,-0.501182,-0.380512,0.756217,246.0
179201,-0.17916,-0.501042,-0.380568,0.756323,246.0
179301,-0.179176,-0.500943,-0.380656,0.756341,246.0
179402,-0.179199,-0.50098,-0.380494,0.756393,246.0
179501,-0.179115,-0.50086,-0.380674,0.756401,246.0
179601,-0.179146,-0.500832,-0.380666,0.756417,246.0
179703,-0.179346,-0.500883,-0.380437,0.75645,246.0
179802,-0.179317,-0.500844,-0.380534,0.756434,246.0
179904,-0.179361,-0.50091,-0.380659,0.756318,246.0
180001,-0.17931,-0.500944,-0.380668,0.756302,246.0
