Milliseconds,Latitude,Longitude,Altitude
6801,54.9298573,23.9612742,96.08857330443149
6902,54.9298575,23.961275,96.08660391730879
7001,54.9298575,23.961275,96.08660391730879
7101,54.9298575,23.961275,96.08660391730879
7202,54.9298575,23.961275,96.08660391730879
7301,54.9298575,23.961275,96.08660391730879
7401,54.9298575,23.961275,96.08660391730879
7501,54.9298575,23.961275,96.08660391730879
7601,54.9298575,23.961275,96.08660391730879
7702,54.9298575,23.961275,96.08660391730879
7908,54.9298575,23.961275,96.08660391730879
7908,54.9298575,23.961275,96.08660391730879
8001,54.9298572,23.9612757,96.06661302755107
8101,54.9298572,23.9612757,96.06661302755107
8204,54.9298572,23.9612757,96.06661302755107
8301,54.9298572,23.9612757,96.06661302755107
8401,54.9298572,23.9612757,96.06661302755107
8501,54.9298572,23.9612757,96.06661302755107
8602,54.9298572,23.9612757,96.06661302755107
8701,54.9298572,23.9612757,96.06661302755107
8802,54.9298572,23.9612757,96.06661302755107
8901,54.9298574,23.961276,96.04659892839892
9001,54.9298574,23.961276,96.04659892839892
9101,54.9298574,23.961276,96.04659892839892
9202,54.9298574,23.961276,96.04659892839892
9301,54.9298574,23.961276,96.04659892839892
9401,54.9298574,23.961276,96.04659892839892
9502,54.9298574,23.961276,96.04659892839892
9601,54.9298574,23.961276,96.04659892839892
9702,54.9298574,23.961276,96.04659892839892
9801,54.9298574,23.961276,96.04659892839892
9901,54.9298593,23.9612793,96.02670570365207
10002,54.9298593,23.9612793,96.02670570365207
10101,54.9298593,23.9612793,96.02670570365207
10203,54.9298593,23.9612793,96.02670570365207
10301,54.9298593,23.9612793,96.02670570365207
10401,54.9298593,23.9612793,96.02670570365207
10501,54.9298593,23.9612793,96.02670570365207
10602,54.9298593,23.9612793,96.02670570365207
10701,54.9298593,23.9612793,96.02670570365207
10801,54.9298593,23.9612793,96.02670570365207
10901,54.9298606,23.9612827,96.00693517541858
11001,54.9298606,23.9612827,96.00693517541858
11102,54.9298606,23.9612827,96.00693517541858
11201,54.9298606,23.9612827,96.00693517541858
11301,54.9298606,23.9612827,96.00693517541858
11401,54.9298606,23.9612827,96.00693517541858
11502,54.9298606,23.9612827,96.00693517541858
11601,54.9298606,23.9612827,96.00693517541858
11702,54.9298606,23.9612827,96.00693517541858
11801,54.9298606,23.9612827,96.00693517541858
11902,54.9298607,23.9612855,95.98731581426448
12001,54.9298607,23.9612855,95.98731581426448
12101,54.9298607,23.9612855,95.98731581426448
12202,54.9298607,23.9612855,95.98731581426448
12302,54.9298607,23.9612855,95.98731581426448
12401,54.9298607,23.9612855,95.98731581426448
12501,54.9298607,23.9612855,95.98731581426448
12601,54.9298607,23.9612855,95.98731581426448
12703,54.9298607,23.9612855,95.98731581426448
12801,54.9298607,23.9612855,95.98731581426448
12901,54.9298611,23.9612881,95.98537069774072
13001,54.9298611,23.9612881,95.98537069774072
13102,54.9298611,23.9612881,95.98537069774072
13201,54.9298611,23.9612881,95.98537069774072
13301,54.9298611,23.9612881,95.98537069774072
13401,54.9298611,23.9612881,95.98537069774072
13502,54.9298611,23.9612881,95.98537069774072
13601,54.9298611,23.9612881,95.98537069774072
13704,54.9298611,23.9612881,95.98537069774072
13801,54.9298611,23.9612881,95.98537069774072
13901,54.9298611,23.9612881,95.98537069774072
14001,54.9298615,23.9612903,95.98341224376279
14101,54.9298615,23.9612903,95.98341224376279
14201,54.9298615,23.9612903,95.98341224376279
14301,54.9298615,23.9612903,95.98341224376279
14401,54.9298615,23.9612903,95.98341224376279
14501,54.9298615,23.9612903,95.98341224376279
14601,54.9298615,23.9612903,95.98341224376279
14702,54.9298615,23.9612903,95.98341224376279
14801,54.9298615,23.9612903,95.98341224376279
14901,54.9298624,23.9612924,95.98144166611196
15001,54.9298624,23.9612924,95.98144166611196
15102,54.9298624,23.9612924,95.98144166611196
15201,54.9298624,23.9612924,95.98144166611196
15301,54.9298624,23.9612924,95.98144166611196
15404,54.9298624,23.9612924,95.98144166611196
15502,54.9298624,23.9612924,95.98144166611196
15601,54.9298624,23.9612924,95.98144166611196
15701,54.9298624,23.9612924,95.98144166611196
15802,54.9298624,23.9612924,95.98144166611196
15902,54.9298629,23.9612938,95.9794665671254
16001,54.9298629,23.9612938,95.9794665671254
16102,54.9298629,23.9612938,95.9794665671254
16201,54.9298629,23.9612938,95.9794665671254
16305,54.9298629,23.9612938,95.9794665671254
16401,54.9298629,23.9612938,95.9794665671254
16501,54.9298629,23.9612938,95.9794665671254
16604,54.9298629,23.9612938,95.9794665671254
16702,54.9298632,23.9612944,95.9794665671254
16801,54.9298632,23.9612944,95.9794665671254
16901,54.9298637,23.9612954,95.97748654562712
17001,54.9298637,23.9612954,95.97748654562712
17102,54.9298637,23.9612954,95.97748654562712
17201,54.9298637,23.9612954,95.97748654562712
17303,54.9298637,23.9612954,95.97748654562712
17402,54.9298637,23.9612954,95.97748654562712
17501,54.9298637,23.9612954,95.97748654562712
17603,54.9298637,23.9612954,95.97748654562712
17705,54.9298637,23.9612954,95.97748654562712
17801,54.9298637,23.9612954,95.97748654562712
17902,54.9298641,23.9612962,95.97551404346142
18002,54.9298641,23.9612962,95.97551404346142
18101,54.9298641,23.9612962,95.97551404346142
18205,54.9298641,23.9612962,95.97551404346142
18302,54.9298641,23.9612962,95.97551404346142
18401,54.9298641,23.9612962,95.97551404346142
18501,54.9298641,23.9612962,95.97551404346142
18601,54.9298641,23.9612962,95.97551404346142
18702,54.9298641,23.9612962,95.97551404346142
18801,54.9298641,23.9612962,95.97551404346142
18901,54.9298646,23.961297,95.97354319841207
19002,54.9298646,23.961297,95.97354319841207
19101,54.9298646,23.961297,95.97354319841207
19202,54.9298646,23.961297,95.97354319841207
19301,54.9298646,23.961297,95.97354319841207
19401,54.9298646,23.961297,95.97354319841207
19501,54.9298646,23.961297,95.97354319841207
19601,54.9298646,23.961297,95.97354319841207
19706,54.9298646,23.961297,95.97354319841207
19801,54.9298646,23.961297,95.97354319841207
19905,54.929865,23.9612976,95.97157586358041
20003,54.929865,23.9612976,95.97157586358041
20101,54.929865,23.9612976,95.97157586358041
20202,54.929865,23.9612976,95.97157586358041
20301,54.929865,23.9612976,95.97157586358041
20403,54.929865,23.9612976,95.97157586358041
20502,54.929865,23.9612976,95.97157586358041
20601,54.929865,23.9612976,95.97157586358041
20702,54.929865,23.9612976,95.97157586358041
20803,54.929865,23.9612976,95.97157586358041
20901,54.9298657,23.9612984,95.96961570210493
21002,54.9298657,23.9612984,95.96961570210493
21101,54.9298657,23.9612984,95.96961570210493
21203,54.9298657,23.9612984,95.96961570210493
21302,54.9298657,23.9612984,95.96961570210493
21401,54.9298657,23.9612984,95.96961570210493
21501,54.9298657,23.9612984,95.96961570210493
21601,54.9298657,23.9612984,95.96961570210493
21702,54.9298657,23.9612984,95.96961570210493
21801,54.9298657,23.9612984,95.96961570210493
21901,54.9298664,23.9612994,95.96764881790506
22002,54.9298664,23.9612994,95.96764881790506
22101,54.9298664,23.9612994,95.96764881790506
22201,54.9298664,23.9612994,95.96764881790506
22301,54.9298664,23.9612994,95.96764881790506
22402,54.9298664,23.9612994,95.96764881790506
22501,54.9298664,23.9612994,95.96764881790506
22601,54.9298664,23.9612994,95.96764881790506
22702,54.9298664,23.9612994,95.96764881790506
22803,54.9298664,23.9612994,95.96764881790506
22901,54.929867,23.9613005,95.96568417566483
23001,54.929867,23.9613005,95.96568417566483
23101,54.929867,23.9613005,95.96568417566483
23202,54.929867,23.9613005,95.96568417566483
23302,54.929867,23.9613005,95.96568417566483
23401,54.929867,23.9613005,95.96568417566483
23501,54.929867,23.9613005,95.96568417566483
23601,54.929867,23.9613005,95.96568417566483
23702,54.929867,23.9613005,95.96568417566483
23801,54.929867,23.9613005,95.96568417566483
23902,54.9298674,23.9613018,95.96369224928534
24001,54.9298674,23.9613018,95.96369224928534
24101,54.9298674,23.9613018,95.96369224928534
24202,54.9298674,23.9613018,95.96369224928534
24301,54.9298674,23.9613018,95.96369224928534
24401,54.9298674,23.9613018,95.96369224928534
24502,54.9298674,23.9613018,95.96369224928534
24601,54.9298674,23.9613018,95.96369224928534
24701,54.9298674,23.9613018,95.96369224928534
24806,54.9298674,23.9613018,95.96369224928534
24901,54.9298676,23.9613028,95.9616853890815
25002,54.9298676,23.9613028,95.9616853890815
25101,54.9298676,23.9613028,95.9616853890815
25201,54.9298676,23.9613028,95.9616853890815
25301,54.9298676,23.9613028,95.9616853890815
25402,54.9298676,23.9613028,95.9616853890815
25501,54.9298676,23.9613028,95.9616853890815
25601,54.9298676,23.9613028,95.9616853890815
25703,54.9298676,23.9613028,95.9616853890815
25801,54.9298676,23.9613028,95.9616853890815
25902,54.9298677,23.9613038,95.95968428892007
26001,54.9298677,23.9613038,95.95968428892007
26101,54.9298677,23.9613038,95.95968428892007
26201,54.9298677,23.9613038,95.95968428892007
26301,54.9298677,23.9613038,95.95968428892007
26401,54.9298677,23.9613038,95.95968428892007
26501,54.9298677,23.9613038,95.95968428892007
26601,54.9298677,23.9613038,95.95968428892007
26703,54.9298677,23.9613038,95.95968428892007
26801,54.9298677,23.9613038,95.95968428892007
26901,54.9298676,23.9613045,95.95768225851641
27001,54.9298676,23.9613045,95.95768225851641
27102,54.9298676,23.9613045,95.95768225851641
27201,54.9298676,23.9613045,95.95768225851641
27302,54.9298676,23.9613045,95.95768225851641
27401,54.9298676,23.9613045,95.95768225851641
27502,54.9298676,23.9613045,95.95768225851641
27601,54.9298676,23.9613045,95.95768225851641
27702,54.9298676,23.9613045,95.95768225851641
27801,54.9298676,23.9613045,95.95768225851641
27903,54.9298672,23.9613049,95.9556677224884
28002,54.9298672,23.9613049,95.9556677224884
28102,54.9298672,23.9613049,95.9556677224884
28201,54.9298672,23.9613049,95.9556677224884
28301,54.9298672,23.9613049,95.9556677224884
28402,54.9298672,23.9613049,95.9556677224884
28501,54.9298672,23.9613049,95.9556677224884
28601,54.9298672,23.9613049,95.9556677224884
28701,54.9298672,23.9613049,95.9556677224884
28801,54.9298672,23.9613049,95.9556677224884
28902,54.9298666,23.9613051,95.95363878125394
29001,54.9298666,23.9613051,95.95363878125394
29101,54.9298666,23.9613051,95.95363878125394
29201,54.9298666,23.9613051,95.95363878125394
29302,54.9298666,23.9613051,95.95363878125394
29402,54.9298666,23.9613051,95.95363878125394
29501,54.9298666,23.9613051,95.95363878125394
29602,54.9298666,23.9613051,95.95363878125394
29702,54.9298666,23.9613051,95.95363878125394
29801,54.9298666,23.9613051,95.95363878125394
29901,54.929866,23.9613053,95.95159484973834
30001,54.929866,23.9613053,95.95159484973834
30102,54.929866,23.9613053,95.95159484973834
30203,54.929866,23.9613053,95.95159484973834
30301,54.929866,23.9613053,95.95159484973834
30401,54.929866,23.9613053,95.95159484973834
30501,54.929866,23.9613053,95.95159484973834
30601,54.929866,23.9613053,95.95159484973834
30702,54.929866,23.9613053,95.95159484973834
30802,54.929866,23.9613053,95.95159484973834
30901,54.9298654,23.9613055,95.94955786138766
31001,54.9298654,23.9613055,95.94955786138766
31101,54.9298654,23.9613055,95.94955786138766
31202,54.9298654,23.9613055,95.94955786138766
31301,54.9298654,23.9613055,95.94955786138766
31401,54.9298654,23.9613055,95.94955786138766
31501,54.9298654,23.9613055,95.94955786138766
31602,54.9298654,23.9613055,95.94955786138766
31701,54.9298654,23.9613055,95.94955786138766
31802,54.9298654,23.9613055,95.94955786138766
31901,54.9298647,23.9613055,95.94752685626743
32001,54.9298647,23.9613055,95.94752685626743
32101,54.9298647,23.9613055,95.94752685626743
32202,54.9298647,23.9613055,95.94752685626743
32301,54.9298647,23.9613055,95.94752685626743
32401,54.9298647,23.9613055,95.94752685626743
32501,54.9298647,23.9613055,95.94752685626743
32601,54.9298647,23.9613055,95.94752685626743
32702,54.9298647,23.9613055,95.94752685626743
32801,54.9298647,23.9613055,95.94752685626743
32901,54.9298639,23.9613051,95.94552725770022
33001,54.9298639,23.9613051,95.94552725770022
33101,54.9298639,23.9613051,95.94552725770022
33202,54.9298639,23.9613051,95.94552725770022
33301,54.9298639,23.9613051,95.94552725770022
33404,54.9298639,23.9613051,95.94552725770022
33501,54.9298639,23.9613051,95.94552725770022
33601,54.9298639,23.9613051,95.94552725770022
33702,54.9298639,23.9613051,95.94552725770022
33801,54.9298639,23.9613051,95.94552725770022
33902,54.9298631,23.9613045,95.94355825879363
34002,54.9298631,23.9613045,95.94355825879363
34101,54.9298631,23.9613045,95.94355825879363
34201,54.9298631,23.9613045,95.94355825879363
34301,54.9298631,23.9613045,95.94355825879363
34401,54.9298631,23.9613045,95.94355825879363
34501,54.9298631,23.9613045,95.94355825879363
34601,54.9298631,23.9613045,95.94355825879363
34701,54.9298631,23.9613045,95.94355825879363
34802,54.9298631,23.9613045,95.94355825879363
34901,54.9298613,23.9613026,95.94159011375065
35001,54.9298613,23.9613026,95.94159011375065
35101,54.9298613,23.9613026,95.94159011375065
35202,54.9298613,23.9613026,95.94159011375065
35301,54.9298613,23.9613026,95.94159011375065
35401,54.9298613,23.9613026,95.94159011375065
35502,54.9298613,23.9613026,95.94159011375065
35602,54.9298613,23.9613026,95.94159011375065
35701,54.9298613,23.9613026,95.94159011375065
35801,54.9298613,23.9613026,95.94159011375065
35902,54.9298613,23.9613026,95.94159011375065
36001,54.9298587,23.9613001,95.93960313110627
36102,54.9298587,23.9613001,95.93960313110627
36201,54.9298587,23.9613001,95.93960313110627
36301,54.9298587,23.9613001,95.93960313110627
36401,54.9298587,23.9613001,95.93960313110627
36502,54.9298587,23.9613001,95.93960313110627
36601,54.9298587,23.9613001,95.93960313110627
36702,54.9298577,23.961299,95.93960313110627
36801,54.9298577,23.961299,95.93960313110627
36901,54.9298553,23.9612968,95.9376022318321
37001,54.9298553,23.9612968,95.9376022318321
37101,54.9298553,23.9612968,95.9376022318321
37201,54.9298553,23.9612968,95.9376022318321
37301,54.9298553,23.9612968,95.9376022318321
37402,54.9298553,23.9612968,95.9376022318321
37501,54.9298553,23.9612968,95.9376022318321
37601,54.9298553,23.9612968,95.9376022318321
37701,54.9298553,23.9612968,95.9376022318321
37802,54.9298553,23.9612968,95.9376022318321
37901,54.9298535,23.9612951,95.93560246684261
38001,54.9298535,23.9612951,95.93560246684261
38101,54.9298535,23.9612951,95.93560246684261
38202,54.9298535,23.9612951,95.93560246684261
38301,54.9298535,23.9612951,95.93560246684261
38401,54.9298535,23.9612951,95.93560246684261
38501,54.9298535,23.9612951,95.93560246684261
38601,54.9298535,23.9612951,95.93560246684261
38701,54.9298535,23.9612951,95.93560246684261
38802,54.9298535,23.9612951,95.93560246684261
38901,54.9298513,23.9612934,95.93357235438795
39002,54.9298513,23.9612934,95.93357235438795
39101,54.9298513,23.9612934,95.93357235438795
39201,54.9298513,23.9612934,95.93357235438795
39301,54.9298513,23.9612934,95.93357235438795
39403,54.9298513,23.9612934,95.93357235438795
39501,54.9298513,23.9612934,95.93357235438795
39601,54.9298513,23.9612934,95.93357235438795
39702,54.9298513,23.9612934,95.93357235438795
39802,54.9298513,23.9612934,95.93357235438795
39901,54.9298493,23.9612918,95.93148532791547
40001,54.9298493,23.9612918,95.93148532791547
40102,54.9298493,23.9612918,95.93148532791547
40202,54.9298493,23.9612918,95.93148532791547
40301,54.9298493,23.9612918,95.93148532791547
40401,54.9298493,23.9612918,95.93148532791547
40501,54.9298493,23.9612918,95.93148532791547
40602,54.9298493,23.9612918,95.93148532791547
40701,54.9298493,23.9612918,95.93148532791547
40801,54.9298493,23.9612918,95.93148532791547
40902,54.9298475,23.9612909,95.92933502460882
41002,54.9298475,23.9612909,95.92933502460882
41101,54.9298475,23.9612909,95.92933502460882
41202,54.9298475,23.9612909,95.92933502460882
41301,54.9298475,23.9612909,95.92933502460882
41402,54.9298475,23.9612909,95.92933502460882
41501,54.9298475,23.9612909,95.92933502460882
41601,54.9298475,23.9612909,95.92933502460882
41701,54.9298475,23.9612909,95.92933502460882
41802,54.9298475,23.9612909,95.92933502460882
41901,54.929846,23.9612905,95.92717345696539
42001,54.929846,23.9612905,95.92717345696539
42102,54.929846,23.9612905,95.92717345696539
42201,54.929846,23.9612905,95.92717345696539
42301,54.929846,23.9612905,95.92717345696539
42402,54.929846,23.9612905,95.92717345696539
42501,54.929846,23.9612905,95.92717345696539
42601,54.929846,23.9612905,95.92717345696539
42702,54.929846,23.9612905,95.92717345696539
42801,54.929846,23.9612905,95.92717345696539
42901,54.9298447,23.9612921,95.90575452442579
43001,54.9298447,23.9612921,95.90575452442579
43102,54.9298447,23.9612921,95.90575452442579
43201,54.9298447,23.9612921,95.90575452442579
43301,54.9298447,23.9612921,95.90575452442579
43401,54.9298447,23.9612921,95.90575452442579
43501,54.9298447,23.9612921,95.90575452442579
43601,54.9298447,23.9612921,95.90575452442579
43701,54.9298447,23.9612921,95.90575452442579
43801,54.9298447,23.9612921,95.90575452442579
43901,54.9298439,23.9612952,95.90366372920269
44001,54.9298439,23.9612952,95.90366372920269
44102,54.9298439,23.9612952,95.90366372920269
44201,54.9298439,23.9612952,95.90366372920269
44301,54.9298439,23.9612952,95.90366372920269
44401,54.9298439,23.9612952,95.90366372920269
44501,54.9298439,23.9612952,95.90366372920269
44601,54.9298439,23.9612952,95.90366372920269
44702,54.9298439,23.9612952,95.90366372920269
44801,54.9298439,23.9612952,95.90366372920269
44901,54.9298429,23.9612977,95.90158873105854
45001,54.9298429,23.9612977,95.90158873105854
45101,54.9298429,23.9612977,95.90158873105854
45202,54.9298429,23.9612977,95.90158873105854
45301,54.9298429,23.9612977,95.90158873105854
45401,54.9298429,23.9612977,95.90158873105854
45502,54.9298429,23.9612977,95.90158873105854
45601,54.9298429,23.9612977,95.90158873105854
45702,54.9298429,23.9612977,95.90158873105854
45802,54.9298429,23.9612977,95.90158873105854
45901,54.9298421,23.9612997,95.89946715634186
46002,54.9298421,23.9612997,95.89946715634186
46101,54.9298421,23.9612997,95.89946715634186
46204,54.9298421,23.9612997,95.89946715634186
46301,54.9298421,23.9612997,95.89946715634186
46403,54.9298421,23.9612997,95.89946715634186
46502,54.9298421,23.9612997,95.89946715634186
46601,54.9298421,23.9612997,95.89946715634186
46701,54.9298421,23.9612997,95.89946715634186
46801,54.9298421,23.9612997,95.89946715634186
46902,54.9298415,23.9613012,95.89736911973326
47001,54.9298415,23.9613012,95.89736911973326
47101,54.9298415,23.9613012,95.89736911973326
47202,54.9298415,23.9613012,95.89736911973326
47302,54.9298415,23.9613012,95.89736911973326
47401,54.9298415,23.9613012,95.89736911973326
47501,54.9298415,23.9613012,95.89736911973326
47601,54.9298415,23.9613012,95.89736911973326
47705,54.9298415,23.9613012,95.89736911973326
47803,54.9298415,23.9613012,95.89736911973326
47901,54.9298411,23.9613026,95.8952805911649
48002,54.9298411,23.9613026,95.8952805911649
48102,54.9298411,23.9613026,95.8952805911649
48202,54.9298411,23.9613026,95.8952805911649
48301,54.9298411,23.9613026,95.8952805911649
48401,54.9298411,23.9613026,95.8952805911649
48501,54.9298411,23.9613026,95.8952805911649
48602,54.9298411,23.9613026,95.8952805911649
48702,54.9298411,23.9613026,95.8952805911649
48801,54.9298411,23.9613026,95.8952805911649
48901,54.9298407,23.9613036,95.89317845249182
49001,54.9298407,23.9613036,95.89317845249182
49102,54.9298407,23.9613036,95.89317845249182
49206,54.9298407,23.9613036,95.89317845249182
49302,54.9298407,23.9613036,95.89317845249182
49401,54.9298407,23.9613036,95.89317845249182
49501,54.9298407,23.9613036,95.89317845249182
49601,54.9298407,23.9613036,95.89317845249182
49705,54.9298407,23.9613036,95.89317845249182
49801,54.9298407,23.9613036,95.89317845249182
49902,54.9298405,23.9613046,95.89106386044388
50001,54.9298405,23.9613046,95.89106386044388
50101,54.9298405,23.9613046,95.89106386044388
50202,54.9298405,23.9613046,95.89106386044388
50301,54.9298405,23.9613046,95.89106386044388
50401,54.9298405,23.9613046,95.89106386044388
50501,54.9298405,23.9613046,95.89106386044388
50601,54.9298405,23.9613046,95.89106386044388
50703,54.9298405,23.9613046,95.89106386044388
50801,54.9298405,23.9613046,95.89106386044388
50902,54.9298404,23.9613053,95.888964075884
51001,54.9298404,23.9613053,95.888964075884
51101,54.9298404,23.9613053,95.888964075884
51202,54.9298404,23.9613053,95.888964075884
51301,54.9298404,23.9613053,95.888964075884
51401,54.9298404,23.9613053,95.888964075884
51501,54.9298404,23.9613053,95.888964075884
51603,54.9298404,23.9613053,95.888964075884
51701,54.9298404,23.9613053,95.888964075884
51805,54.9298404,23.9613053,95.888964075884
51907,54.9298402,23.9613058,95.88692865363572
52002,54.9298402,23.9613058,95.88692865363572
52102,54.9298402,23.9613058,95.88692865363572
52212,54.9298402,23.9613058,95.88692865363572
52302,54.9298402,23.9613058,95.88692865363572
52401,54.9298402,23.9613058,95.88692865363572
52501,54.9298402,23.9613058,95.88692865363572
52601,54.9298402,23.9613058,95.88692865363572
52702,54.9298402,23.9613058,95.88692865363572
52801,54.9298402,23.9613058,95.88692865363572
52902,54.9298398,23.9613061,95.88494461270598
53001,54.9298398,23.9613061,95.88494461270598
53101,54.9298398,23.9613061,95.88494461270598
53201,54.9298398,23.9613061,95.88494461270598
53302,54.9298398,23.9613061,95.88494461270598
53401,54.9298398,23.9613061,95.88494461270598
53501,54.9298398,23.9613061,95.88494461270598
53603,54.9298398,23.9613061,95.88494461270598
53701,54.9298398,23.9613061,95.88494461270598
53804,54.9298398,23.9613061,95.88494461270598
53902,54.9298398,23.9613061,95.88494461270598
54001,54.9298394,23.9613063,95.88303435274211
54101,54.9298394,23.9613063,95.88303435274211
54213,54.9298394,23.9613063,95.88303435274211
54302,54.9298394,23.9613063,95.88303435274211
54401,54.9298394,23.9613063,95.88303435274211
54501,54.9298394,23.9613063,95.88303435274211
54601,54.9298394,23.9613063,95.88303435274211
54702,54.9298394,23.9613063,95.88303435274211
54801,54.9298394,23.9613063,95.88303435274211
54901,54.9298391,23.9613066,95.88120530135816
55001,54.9298391,23.9613066,95.88120530135816
55101,54.9298391,23.9613066,95.88120530135816
55202,54.9298391,23.9613066,95.88120530135816
55301,54.9298391,23.9613066,95.88120530135816
55406,54.9298391,23.9613066,95.88120530135816
55501,54.9298391,23.9613066,95.88120530135816
55602,54.9298391,23.9613066,95.88120530135816
55702,54.9298391,23.9613066,95.88120530135816
55801,54.9298391,23.9613066,95.88120530135816
55902,54.9298388,23.9613069,95.8793684227452
56001,54.9298388,23.9613069,95.8793684227452
56101,54.9298388,23.9613069,95.8793684227452
56203,54.9298388,23.9613069,95.8793684227452
56301,54.9298388,23.9613069,95.8793684227452
56402,54.9298388,23.9613069,95.8793684227452
56501,54.9298388,23.9613069,95.8793684227452
56601,54.9298388,23.9613069,95.8793684227452
56702,54.9298388,23.9613069,95.8793684227452
56802,54.9298387,23.961307,95.8793684227452
56902,54.9298384,23.961307,95.87751564009699
57001,54.9298384,23.961307,95.87751564009699
57101,54.9298384,23.961307,95.87751564009699
57204,54.9298384,23.961307,95.87751564009699
57301,54.9298384,23.961307,95.87751564009699
57402,54.9298384,23.961307,95.87751564009699
57501,54.9298384,23.961307,95.87751564009699
57601,54.9298384,23.961307,95.87751564009699
57701,54.9298384,23.961307,95.87751564009699
57802,54.9298384,23.961307,95.87751564009699
57902,54.9298384,23.961307,95.87563624915504
58001,54.9298384,23.961307,95.87563624915504
58101,54.9298384,23.961307,95.87563624915504
58202,54.9298384,23.961307,95.87563624915504
58304,54.9298384,23.961307,95.87563624915504
58402,54.9298384,23.961307,95.87563624915504
58501,54.9298384,23.961307,95.87563624915504
58601,54.9298384,23.961307,95.87563624915504
58703,54.9298384,23.961307,95.87563624915504
58802,54.9298384,23.961307,95.87563624915504
58902,54.9298384,23.961307,95.87563624915504
59002,54.9298385,23.9613071,95.87373820824756
59102,54.9298385,23.9613071,95.87373820824756
59202,54.9298385,23.9613071,95.87373820824756
59301,54.9298385,23.9613071,95.87373820824756
59402,54.9298385,23.9613071,95.87373820824756
59501,54.9298385,23.9613071,95.87373820824756
59601,54.9298385,23.9613071,95.87373820824756
59701,54.9298385,23.9613071,95.87373820824756
59803,54.9298385,23.9613071,95.87373820824756
59902,54.9298389,23.9613069,95.87182770004338
60001,54.9298389,23.9613069,95.87182770004338
60101,54.9298389,23.9613069,95.87182770004338
60204,54.9298389,23.9613069,95.87182770004338
60301,54.9298389,23.9613069,95.87182770004338
60402,54.9298389,23.9613069,95.87182770004338
60504,54.9298389,23.9613069,95.87182770004338
60603,54.9298389,23.9613069,95.87182770004338
60730,54.9298389,23.9613069,95.87182770004338
60801,54.9298389,23.9613069,95.87182770004338
60902,54.9298397,23.9613066,95.8699046024207
61002,54.9298397,23.9613066,95.8699046024207
61101,54.9298397,23.9613066,95.8699046024207
61202,54.9298397,23.9613066,95.8699046024207
