Milliseconds,Illuminance
198801,566.0
198901,566.0
199002,566.0
199101,566.0
199201,566.0
199302,566.0
199401,566.0
199501,566.0
199603,566.0
199701,566.0
199803,569.0
199903,569.0
200002,566.0
200101,565.0
200201,565.0
200301,566.0
200402,566.0
200501,567.0
200602,567.0
200701,569.0
200801,569.0
200901,566.0
201002,566.0
201101,566.0
201201,566.0
201304,566.0
201401,566.0
201501,566.0
201603,566.0
201701,566.0
201802,567.0
201901,567.0
202001,567.0
202105,564.0
202201,564.0
202301,564.0
202401,564.0
202501,564.0
202602,564.0
202701,564.0
202805,564.0
202901,564.0
203001,564.0
203102,564.0
203201,563.0
203303,563.0
203401,566.0
203502,566.0
203601,567.0
203702,566.0
203801,566.0
203906,564.0
204001,564.0
204101,566.0
204201,566.0
204302,566.0
204401,566.0
204501,564.0
204601,564.0
204701,564.0
204807,564.0
204903,564.0
205003,564.0
205107,564.0
205201,564.0
205306,564.0
205401,565.0
205502,565.0
205602,565.0
205701,564.0
205802,564.0
205902,565.0
206001,565.0
206101,565.0
206202,565.0
206301,561.0
206401,565.0
206501,565.0
206601,563.0
206702,563.0
206803,561.0
206906,561.0
207002,563.0
207103,563.0
207201,564.0
207301,564.0
207401,564.0
207501,564.0
207601,564.0
207702,564.0
207802,564.0
207902,562.0
208002,562.0
208101,565.0
208201,565.0
208301,562.0
208402,562.0
208501,562.0
208601,565.0
208702,565.0
208807,562.0
208901,562.0
209001,562.0
209101,562.0
209202,562.0
209302,562.0
209401,562.0
209502,562.0
209601,562.0
209701,562.0
209802,562.0
209901,563.0
210001,563.0
210101,563.0
210202,563.0
210301,563.0
210401,563.0
210501,563.0
210601,562.0
210701,562.0
210802,560.0
210901,560.0
211001,562.0
211103,562.0
211202,562.0
211304,562.0
211405,562.0
211508,562.0
211601,562.0
211701,560.0
211802,560.0
211904,560.0
212005,560.0
212101,560.0
212201,560.0
212305,560.0
212403,560.0
212502,560.0
212601,560.0
212701,560.0
212801,560.0
212903,560.0
213001,560.0
213102,562.0
213201,562.0
213307,562.0
213403,562.0
213502,562.0
213601,562.0
213701,560.0
213816,560.0
213903,560.0
214003,560.0
214102,560.0
214201,560.0
214301,560.0
214403,560.0
214502,560.0
214601,561.0
214701,563.0
214802,563.0
214902,558.0
215001,558.0
215101,558.0
215201,558.0
215306,560.0
215401,560.0
215501,561.0
215601,558.0
215701,558.0
215806,561.0
215901,561.0
216002,559.0
216101,559.0
216201,560.0
216302,560.0
216401,560.0
216501,558.0
216602,558.0
216701,560.0
216801,560.0
216904,558.0
217002,558.0
217102,560.0
217201,560.0
217301,558.0
217402,558.0
217502,558.0
217601,558.0
217701,558.0
217808,558.0
217903,558.0
218001,559.0
218101,559.0
218203,559.0
218302,558.0
218401,558.0
218501,559.0
218601,559.0
218702,559.0
218801,559.0
218902,558.0
219005,558.0
219101,558.0
219201,558.0
219307,558.0
219401,558.0
219501,558.0
219601,558.0
219702,558.0
219803,558.0
219901,558.0
220003,558.0
220103,558.0
220201,558.0
220302,556.0
220401,556.0
220502,558.0
220601,558.0
220701,558.0
220812,558.0
220901,556.0
221001,556.0
221102,556.0
221201,556.0
221301,556.0
221402,556.0
221501,556.0
221601,559.0
221702,559.0
221802,556.0
221905,556.0
222006,556.0
222101,559.0
222201,559.0
222301,556.0
222403,556.0
222502,559.0
222601,559.0
222701,556.0
222803,556.0
222904,556.0
223001,556.0
223101,556.0
223203,556.0
223301,556.0
223403,556.0
223502,556.0
223602,556.0
223702,559.0
223801,559.0
223902,556.0
224001,556.0
224101,556.0
224202,556.0
224301,554.0
224402,554.0
224502,554.0
224603,556.0
224702,556.0
224801,556.0
224901,556.0
225004,556.0
225101,556.0
225201,554.0
225302,554.0
225401,554.0
225502,554.0
225601,556.0
225702,556.0
225802,556.0
225902,556.0
226001,556.0
226102,554.0
226201,554.0
226301,554.0
226402,554.0
226503,554.0
226601,556.0
226701,556.0
226802,554.0
226902,554.0
227002,554.0
227101,554.0
227201,554.0
227311,554.0
227401,554.0
227501,554.0
227601,554.0
227701,554.0
227802,554.0
227902,554.0
228001,554.0
228101,554.0
228201,554.0
228305,554.0
228401,554.0
228501,554.0
228602,554.0
228702,554.0
228801,554.0
228904,554.0
229002,552.0
229102,552.0
229201,552.0
229303,552.0
229401,552.0
229502,552.0
229602,552.0
229701,552.0
229801,552.0
229902,552.0
230001,552.0
230102,552.0
230201,554.0
230302,554.0
230401,551.0
230503,551.0
230601,554.0
230701,554.0
230806,554.0
230902,554.0
231001,554.0
231102,554.0
231201,554.0
231312,554.0
231403,554.0
231501,552.0
231602,552.0
231701,554.0
231804,554.0
231903,554.0
232001,554.0
232102,554.0
232201,554.0
232301,554.0
232402,552.0
232501,552.0
232602,552.0
232701,552.0
232806,552.0
232906,552.0
233001,552.0
233101,552.0
233201,552.0
233301,552.0
233402,552.0
233501,552.0
233602,552.0
233701,552.0
233801,552.0
233901,552.0
234002,552.0
234101,552.0
234201,552.0
234302,552.0
234401,552.0
234501,552.0
234601,550.0
234701,553.0
234802,553.0
234901,553.0
235003,550.0
235101,552.0
235201,552.0
235313,552.0
235402,552.0
235501,552.0
235602,552.0
235701,552.0
235801,550.0
235902,550.0
236001,552.0
236102,552.0
236201,552.0
236302,552.0
236401,550.0
236501,550.0
236603,550.0
236701,552.0
236803,552.0
236901,550.0
237003,550.0
237101,550.0
237202,550.0
237301,550.0
237401,550.0
237501,550.0
237602,551.0
237702,551.0
237807,550.0
237902,550.0
238001,550.0
238102,550.0
238201,551.0
238301,552.0
238402,552.0
238501,550.0
238601,550.0
238702,551.0
238802,551.0
238901,548.0
239001,548.0
239101,551.0
239202,550.0
239301,550.0
239401,550.0
239503,550.0
239601,550.0
239701,550.0
239802,550.0
239901,550.0
240001,550.0
240101,548.0
240202,548.0
240304,548.0
240401,548.0
240502,548.0
240601,548.0
240701,548.0
240801,548.0
240902,548.0
241002,548.0
241102,548.0
241201,550.0
241302,550.0
241402,548.0
241506,548.0
241603,548.0
241702,548.0
241806,551.0
241902,548.0
242009,548.0
242101,549.0
242201,549.0
242301,549.0
242402,549.0
242501,550.0
242601,550.0
242706,550.0
242801,548.0
242904,548.0
243002,548.0
243101,548.0
243203,548.0
243301,548.0
243401,548.0
243502,548.0
243601,551.0
243701,551.0
243801,551.0
243904,548.0
244003,548.0
244102,548.0
244201,548.0
244301,548.0
244402,548.0
244501,546.0
244601,549.0
244701,549.0
244802,546.0
244901,546.0
245001,548.0
245102,548.0
245201,548.0
245301,548.0
245401,548.0
245504,549.0
245601,549.0
245702,546.0
245804,546.0
245909,546.0
246001,546.0
246102,546.0
246201,546.0
246302,546.0
246401,546.0
246501,546.0
246601,546.0
246702,546.0
246801,548.0
246905,548.0
247002,548.0
247103,548.0
247203,549.0
247303,548.0
247401,548.0
247501,546.0
247602,546.0
247702,546.0
247801,546.0
247902,548.0
248002,548.0
248101,548.0
248202,548.0
248301,548.0
248402,548.0
248501,548.0
248601,546.0
248702,546.0
248801,544.0
248904,544.0
249003,546.0
249101,546.0
249201,546.0
249302,546.0
249401,546.0
249501,546.0
249602,546.0
249701,544.0
249801,544.0
249901,546.0
250001,547.0
250102,547.0
250201,544.0
250302,544.0
250401,544.0
250501,544.0
250601,544.0
250701,544.0
250801,545.0
250901,546.0
251002,546.0
251101,546.0
251201,546.0
251302,546.0
251401,546.0
251501,546.0
251602,546.0
251701,546.0
251820,546.0
251902,546.0
252001,546.0
252101,546.0
252201,544.0
252301,544.0
252402,544.0
252502,544.0
252601,547.0
252702,547.0
252801,547.0
252907,544.0
253001,544.0
253102,544.0
253201,544.0
253308,544.0
253403,544.0
253502,547.0
253601,545.0
253703,545.0
253818,542.0
253901,542.0
254001,544.0
254102,544.0
254206,544.0
254309,544.0
254403,544.0
254502,544.0
254601,544.0
254702,544.0
254802,544.0
254901,544.0
255002,544.0
255103,544.0
255201,544.0
255303,544.0
255401,544.0
255501,545.0
255602,544.0
255701,544.0
255801,544.0
255902,544.0
256005,545.0
256101,545.0
256201,545.0
256301,545.0
256401,542.0
256501,542.0
256602,542.0
256701,545.0
256802,545.0
256901,545.0
257001,545.0
257101,545.0
257201,542.0
257302,542.0
257401,542.0
257501,542.0
257601,545.0
257701,545.0
257804,542.0
257902,542.0
258002,542.0
258103,542.0
258201,542.0
258302,542.0
258401,542.0
258502,542.0
258601,542.0
258701,542.0
258811,542.0
258902,542.0
259001,542.0
259102,542.0
259201,542.0
259313,542.0
259401,542.0
259501,542.0
259604,542.0
259702,542.0
259801,542.0
259904,542.0
260001,542.0
260110,542.0
260202,542.0
260302,542.0
260402,542.0
260501,542.0
260601,542.0
260701,542.0
260804,542.0
260902,542.0
261001,542.0
261102,542.0
261201,540.0
261301,540.0
261407,540.0
261501,540.0
261602,543.0
261701,543.0
261801,540.0
261902,543.0
262001,543.0
262104,540.0
262201,540.0
262301,541.0
262402,541.0
262501,540.0
262601,540.0
262702,540.0
262801,540.0
262902,540.0
263001,540.0
263101,540.0
263202,540.0
263301,540.0
263401,538.0
263501,538.0
263602,541.0
263701,540.0
263802,540.0
263901,540.0
264001,540.0
264101,538.0
264202,538.0
264301,540.0
264401,540.0
264501,541.0
264601,541.0
264702,541.0
264802,538.0
264905,538.0
265002,538.0
265101,538.0
265201,541.0
265302,541.0
265401,541.0
265502,541.0
265601,541.0
265701,541.0
265804,541.0
265901,540.0
266001,540.0
266102,540.0
266201,540.0
266303,541.0
266401,538.0
266502,538.0
266603,538.0
266701,538.0
266802,538.0
266902,538.0
267003,538.0
267101,538.0
267202,538.0
267303,538.0
267402,538.0
267502,538.0
267602,538.0
267701,538.0
267801,538.0
267904,538.0
268001,538.0
268102,538.0
268201,538.0
268301,538.0
268401,538.0
268501,538.0
268602,538.0
268701,538.0
268802,538.0
268901,538.0
269001,538.0
269102,538.0
269201,538.0
269301,538.0
269402,538.0
269501,538.0
269601,538.0
269701,538.0
269801,538.0
269901,538.0
270002,538.0
270101,538.0
270201,538.0
270302,538.0
270401,536.0
270501,536.0
270601,538.0
270702,538.0
270814,536.0
270906,536.0
271001,538.0
271102,538.0
271204,538.0
271308,538.0
271403,538.0
271503,536.0
271601,536.0
271702,536.0
271801,538.0
271901,538.0
272003,538.0
272101,538.0
272201,538.0
272311,538.0
272402,536.0
272501,536.0
272601,536.0
272702,536.0
272802,536.0
272906,536.0
273001,536.0
273101,539.0
273201,539.0
273302,537.0
273401,537.0
273501,537.0
273602,537.0
273701,537.0
273801,537.0
273901,537.0
274002,538.0
274102,538.0
274202,536.0
274301,536.0
274401,538.0
274502,538.0
274601,538.0
274702,536.0
274803,536.0
274910,536.0
275001,536.0
275104,536.0
275201,536.0
275301,538.0
275405,536.0
275501,536.0
275601,536.0
275701,536.0
275802,536.0
275902,536.0
276001,536.0
276101,536.0
276201,536.0
276302,536.0
276401,536.0
276501,536.0
276601,536.0
276701,537.0
276801,537.0
276904,536.0
277001,536.0
277102,537.0
277202,537.0
277301,537.0
277408,537.0
277502,537.0
277601,535.0
277702,535.0
277802,535.0
277901,535.0
278005,535.0
278102,536.0
278201,536.0
278303,536.0
278401,536.0
278503,536.0
278602,536.0
278702,537.0
278804,537.0
278901,534.0
279002,537.0
279101,537.0
279202,534.0
279301,534.0
279401,537.0
279502,537.0
279601,535.0
279701,535.0
279801,535.0
279902,535.0
280002,535.0
280101,535.0
280201,535.0
280301,535.0
280401,535.0
280501,535.0
280601,535.0
280701,535.0
280802,535.0
280901,535.0
281002,535.0
281106,535.0
281202,534.0
281302,534.0
281401,534.0
281501,534.0
281601,534.0
281703,534.0
281801,534.0
281901,534.0
282001,534.0
282101,534.0
282202,534.0
282301,534.0
282401,534.0
282501,534.0
282601,534.0
282702,534.0
282801,534.0
282904,534.0
283005,534.0
283105,534.0
283201,534.0
283301,534.0
283404,534.0
283504,532.0
283601,532.0
283701,532.0
283801,532.0
283909,532.0
284002,532.0
284102,532.0
284201,532.0
284301,533.0
284407,533.0
284502,533.0
284602,533.0
284703,533.0
284802,533.0
284914,533.0
285001,533.0
285103,533.0
285201,533.0
285302,533.0
285404,533.0
285501,533.0
285602,533.0
285701,532.0
285802,532.0
285904,532.0
286001,532.0
286101,532.0
286202,532.0
286301,532.0
286402,532.0
286503,532.0
286601,533.0
286702,533.0
286801,533.0
286901,533.0
287004,532.0
287101,532.0
287201,532.0
287301,533.0
287401,533.0
287502,533.0
287601,533.0
287701,533.0
287802,533.0
287901,533.0
288002,533.0
288101,531.0
288201,531.0
288301,531.0
288402,530.0
288501,530.0
288601,531.0
288701,531.0
288801,531.0
288901,531.0
289005,531.0
289101,531.0
289202,531.0
289302,531.0
289402,531.0
289501,531.0
289602,531.0
289701,530.0
289808,530.0
289905,530.0
290001,530.0
290102,530.0
290201,530.0
290301,530.0
290402,530.0
290501,530.0
290601,531.0
290709,531.0
290802,531.0
290904,531.0
291005,531.0
291101,528.0
291201,528.0
291305,531.0
291401,531.0
291502,531.0
291604,531.0
291701,531.0
291801,531.0
291902,531.0
292005,531.0
292102,531.0
292201,528.0
292303,528.0
292402,531.0
292502,531.0
292602,531.0
292701,529.0
292801,529.0
292905,529.0
293003,529.0
293101,529.0
293201,529.0
293301,531.0
293402,531.0
293504,528.0
293603,528.0
293701,528.0
293803,528.0
293902,528.0
294002,528.0
294102,528.0
294201,528.0
294301,528.0
294401,528.0
294502,528.0
294601,528.0
294701,528.0
294801,528.0
294901,528.0
295001,528.0
295102,528.0
295201,528.0
295301,528.0
295404,528.0
295502,528.0
295603,529.0
295702,529.0
295806,529.0
295912,529.0
296001,527.0
296101,527.0
296202,527.0
296301,527.0
296402,527.0
296501,528.0
296602,528.0
296701,527.0
296802,527.0
296904,528.0
297002,528.0
297102,528.0
297202,526.0
297301,526.0
297402,526.0
297501,526.0
297603,526.0
297702,526.0
297801,529.0
297920,529.0
298003,526.0
298102,526.0
298201,526.0
298301,529.0
298401,529.0
298501,527.0
298602,527.0
298701,527.0
298801,527.0
298905,527.0
299002,527.0
299101,527.0
299201,527.0
299303,527.0
299406,527.0
299502,527.0
299601,527.0
299701,527.0
299801,527.0
299903,527.0
300003,527.0
300101,527.0
300202,527.0
300301,526.0
300401,526.0
300502,527.0
300601,527.0
300701,525.0
300801,526.0
300902,526.0
301001,524.0
301102,524.0
301201,527.0
301301,527.0
301402,527.0
301501,527.0
301604,527.0
301701,524.0
301802,524.0
301903,527.0
302003,527.0
302105,524.0
302202,524.0
302301,524.0
302402,524.0
302501,524.0
302601,524.0
302702,524.0
302801,524.0
302901,524.0
303001,524.0
303101,524.0
303202,524.0
303301,524.0
303401,525.0
303501,524.0
303602,524.0
303701,525.0
303801,525.0
303903,525.0
304002,525.0
304101,527.0
304201,527.0
304302,524.0
304404,524.0
304501,524.0
304602,524.0
304701,524.0
304801,525.0
304905,525.0
305013,524.0
305117,524.0
305202,524.0
305301,524.0
305409,524.0
305502,524.0
305602,524.0
305702,522.0
305801,522.0
305904,524.0
306001,524.0
306101,524.0
306202,524.0
306301,524.0
306401,522.0
306501,522.0
306601,522.0
306701,522.0
306802,525.0
306921,525.0
307001,522.0
307101,525.0
307201,525.0
307301,525.0
307406,525.0
307501,525.0
307603,525.0
307701,522.0
307802,522.0
307902,523.0
308001,523.0
308101,523.0
308202,524.0
308302,524.0
308402,524.0
308501,524.0
308601,523.0
308704,523.0
308801,524.0
308905,524.0
309002,524.0
309102,522.0
309201,522.0
309303,522.0
309402,522.0
309501,522.0
309601,522.0
309702,522.0
309801,522.0
309901,522.0
310001,523.0
310102,523.0
310202,523.0
310301,523.0
310404,523.0
310502,523.0
310601,523.0
310701,523.0
310804,520.0
310901,523.0
311001,523.0
311101,523.0
311202,523.0
311301,523.0
311403,523.0
311501,523.0
311602,523.0
311701,521.0
311802,521.0
311901,521.0
312001,521.0
312101,521.0
312201,521.0
312301,521.0
312402,522.0
312501,522.0
312601,520.0
312701,520.0
312803,520.0
312901,521.0
313002,521.0
313101,521.0
313202,521.0
313301,521.0
313401,521.0
313502,521.0
313601,521.0
313701,521.0
313802,521.0
313909,521.0
314001,521.0
314101,521.0
314202,521.0
314301,521.0
314402,521.0
314502,521.0
314601,521.0
314702,521.0
314801,521.0
314902,521.0
315001,521.0
315101,521.0
315204,521.0
315301,521.0
315401,518.0
315502,518.0
315602,518.0
315701,518.0
315802,521.0
315903,521.0
316002,520.0
316101,520.0
316201,521.0
316301,520.0
316401,520.0
316502,520.0
316602,520.0
316701,520.0
316802,520.0
316901,520.0
317001,520.0
317101,518.0
317201,518.0
317301,518.0
317404,519.0
317501,519.0
317602,519.0
317701,519.0
317802,518.0
317904,518.0
318001,518.0
318101,519.0
318201,519.0
318302,518.0
318401,518.0
318501,519.0
318601,519.0
318701,518.0
318802,518.0
318901,519.0
319001,519.0
319101,519.0
319201,519.0
319302,519.0
319401,519.0
319501,519.0
319606,518.0
319701,518.0
319803,518.0
319901,518.0
320001,518.0
320101,518.0
320201,518.0
320301,518.0
320405,518.0
320502,518.0
320604,518.0
320702,518.0
320802,518.0
320901,518.0
321001,519.0
321103,519.0
321201,519.0
321301,519.0
321402,517.0
321501,517.0
321606,516.0
321701,517.0
321802,517.0
321902,516.0
322001,516.0
322101,517.0
322202,517.0
322303,517.0
322401,517.0
322501,517.0
322601,517.0
322701,517.0
322803,517.0
322902,517.0
323001,517.0
323101,517.0
323202,517.0
323301,517.0
323402,519.0
323501,516.0
323604,516.0
323701,519.0
323801,519.0
323902,517.0
324001,517.0
324102,517.0
324202,517.0
324301,517.0
324415,517.0
324501,517.0
324601,517.0
324702,517.0
324801,517.0
324902,517.0
325001,514.0
325101,514.0
325201,517.0
325301,514.0
325401,514.0
325502,514.0
325601,514.0
325701,514.0
325805,514.0
325907,514.0
326003,514.0
326102,517.0
326202,514.0
326302,514.0
326402,515.0
326502,515.0
326601,514.0
326701,514.0
326802,515.0
326901,515.0
327001,515.0
327101,515.0
327202,515.0
327301,514.0
327402,514.0
327501,514.0
327601,514.0
327701,514.0
327805,514.0
327906,514.0
328001,514.0
328103,514.0
328201,514.0
328301,514.0
328401,514.0
328502,514.0
328601,514.0
328701,514.0
328802,514.0
328901,514.0
329001,514.0
329103,515.0
329201,515.0
329301,514.0
329401,514.0
329502,515.0
329601,515.0
329701,512.0
329801,513.0
329903,513.0
330001,513.0
330101,513.0
330201,513.0
330302,513.0
330409,513.0
330501,513.0
330601,513.0
330701,513.0
330804,513.0
330901,515.0
331001,515.0
331101,513.0
331202,513.0
331301,513.0
331401,513.0
331501,512.0
331602,515.0
331703,515.0
331804,512.0
331901,512.0
332002,515.0
332102,515.0
332201,515.0
332302,515.0
332401,515.0
332501,515.0
332603,513.0
332701,513.0
332803,513.0
332904,515.0
333001,515.0
333102,513.0
333201,513.0
333305,513.0
333401,513.0
333501,513.0
333602,511.0
333701,511.0
333802,513.0
333903,513.0
334001,511.0
334102,511.0
334202,511.0
334301,511.0
334401,511.0
334501,511.0
334602,511.0
334701,513.0
334801,513.0
334902,511.0
335002,511.0
335101,513.0
335201,513.0
335304,513.0
335402,513.0
335501,513.0
335602,513.0
335707,513.0
335802,513.0
335921,513.0
336001,513.0
336101,513.0
336202,510.0
336301,510.0
336403,510.0
336501,510.0
336601,510.0
336701,510.0
336802,510.0
336916,510.0
337002,510.0
337105,510.0
337201,510.0
337302,510.0
337407,513.0
337502,513.0
337601,510.0
337703,510.0
337805,511.0
337902,511.0
338003,511.0
338102,511.0
338201,511.0
338302,511.0
338405,511.0
338502,511.0
338602,511.0
338702,510.0
338802,510.0
338906,510.0
339002,510.0
339101,510.0
339201,510.0
339302,510.0
339406,510.0
339502,510.0
339601,510.0
339701,510.0
339801,511.0
339902,511.0
340002,508.0
340101,508.0
340203,508.0
340301,508.0
340407,508.0
340503,508.0
340601,508.0
340702,508.0
340803,511.0
340902,511.0
341002,511.0
341103,511.0
341204,508.0
341301,508.0
341402,511.0
341501,511.0
341603,509.0
341702,509.0
341803,509.0
341903,509.0
342001,509.0
342102,509.0
342202,509.0
342301,509.0
342402,509.0
342501,509.0
342601,507.0
342701,507.0
342802,508.0
342920,508.0
343001,508.0
343101,508.0
343202,508.0
343301,508.0
343403,508.0
343501,508.0
343613,508.0
343701,509.0
343808,509.0
343902,509.0
344002,509.0
344102,509.0
344202,509.0
344301,509.0
344406,509.0
344501,509.0
344601,509.0
344711,509.0
344802,507.0
344903,507.0
345001,509.0
345101,509.0
345207,509.0
345301,509.0
345401,509.0
345502,507.0
345603,507.0
345701,507.0
345801,507.0
345903,507.0
346001,507.0
346101,509.0
346202,509.0
346301,509.0
346401,507.0
346502,507.0
346601,507.0
346702,507.0
346802,507.0
346902,507.0
347001,509.0
347101,507.0
347201,507.0
347302,507.0
347418,507.0
347503,507.0
347601,507.0
347701,507.0
347802,507.0
347901,507.0
348001,507.0
348101,507.0
348202,507.0
348301,507.0
348402,507.0
348501,507.0
348601,507.0
348701,507.0
348808,504.0
348902,504.0
349003,507.0
349101,507.0
349208,507.0
349301,507.0
349401,507.0
349501,507.0
349602,507.0
349701,507.0
349802,506.0
349903,506.0
350002,507.0
350108,507.0
350201,507.0
350301,507.0
350402,505.0
350502,505.0
350604,506.0
350701,506.0
350801,506.0
350902,504.0
351002,504.0
351102,504.0
351204,504.0
351301,504.0
351401,504.0
351502,504.0
351611,504.0
351701,504.0
351801,505.0
351902,505.0
352001,504.0
352101,504.0
352202,504.0
352301,504.0
352401,504.0
352503,504.0
352601,504.0
352701,505.0
352803,505.0
352902,502.0
353002,502.0
353101,505.0
353201,505.0
353302,505.0
353401,505.0
353501,505.0
353601,505.0
353703,505.0
353801,505.0
353901,505.0
354001,505.0
354101,505.0
354202,504.0
354301,504.0
354401,504.0
354501,504.0
354602,504.0
354702,505.0
354804,505.0
354901,504.0
355001,504.0
355102,504.0
355202,505.0
355301,505.0
355402,505.0
355502,505.0
355603,504.0
355701,504.0
355803,503.0
355901,503.0
356001,503.0
356102,503.0
356201,503.0
356301,503.0
356402,503.0
356502,503.0
356602,503.0
356701,503.0
356802,503.0
356902,503.0
357001,503.0
357102,503.0
357201,503.0
357302,503.0
357401,503.0
357504,503.0
357601,503.0
357701,503.0
357801,503.0
357903,503.0
358001,505.0
358101,502.0
358201,502.0
358305,502.0
358401,502.0
358502,503.0
358601,503.0
358701,502.0
358804,502.0
358901,503.0
359001,503.0
359106,503.0
359202,502.0
359307,502.0
359402,503.0
359501,503.0
359602,503.0
359701,503.0
359801,503.0
359915,503.0
360002,503.0
360103,500.0
360202,500.0
360301,500.0
360402,500.0
360501,500.0
360601,500.0
360702,501.0
360801,501.0
360901,501.0
361001,501.0
361102,501.0
361201,501.0
361301,501.0
361405,501.0
361502,501.0
361602,500.0
361705,503.0
361801,503.0
361913,500.0
362002,500.0
362101,500.0
362204,500.0
362301,501.0
362406,500.0
362501,500.0
362601,500.0
362705,500.0
362802,500.0
362902,500.0
363003,500.0
363102,500.0
363202,500.0
363301,500.0
363402,500.0
363501,500.0
363602,500.0
363702,500.0
363801,500.0
363901,498.0
364001,498.0
364102,498.0
364202,498.0
364301,501.0
364402,499.0
364501,499.0
364601,501.0
364701,501.0
364803,498.0
364901,498.0
365003,499.0
365101,499.0
365201,499.0
365301,499.0
365401,499.0
365502,500.0
365601,500.0
365701,500.0
365801,500.0
365901,498.0
366001,498.0
366102,498.0
366201,501.0
366302,501.0
366401,498.0
366502,498.0
366601,501.0
366701,501.0
366804,498.0
366901,498.0
367001,498.0
367101,501.0
367202,501.0
367303,499.0
367408,499.0
367505,499.0
367602,499.0
367702,499.0
367802,499.0
367901,498.0
368001,499.0
368106,499.0
368202,497.0
368301,497.0
368402,497.0
368501,497.0
368602,499.0
368701,499.0
368802,497.0
368902,497.0
369001,497.0
369101,497.0
369201,497.0
369302,499.0
369402,499.0
369501,499.0
369602,499.0
369701,499.0
369801,496.0
369901,496.0
370002,499.0
370101,499.0
370201,499.0
370301,499.0
370402,499.0
370501,499.0
370601,496.0
370701,496.0
370802,496.0
370901,496.0
371002,496.0
371101,496.0
371201,496.0
371303,496.0
371402,496.0
371501,499.0
371601,497.0
371701,497.0
371801,496.0
371902,496.0
372001,497.0
372101,497.0
372202,499.0
372301,499.0
372402,497.0
372501,494.0
372601,494.0
372701,497.0
372802,497.0
372901,497.0
373005,497.0
373102,497.0
373203,497.0
373301,497.0
373405,496.0
373503,496.0
373602,496.0
373701,496.0
373801,496.0
373902,496.0
374001,496.0
374101,496.0
374202,496.0
374302,496.0
374401,496.0
374501,496.0
374602,496.0
374701,497.0
374803,497.0
374902,496.0
375001,496.0
375101,496.0
375202,494.0
375304,494.0
375405,497.0
375501,497.0
375602,494.0
375702,494.0
375801,497.0
375902,497.0
376001,494.0
376101,497.0
376202,497.0
376301,497.0
376401,497.0
376501,497.0
376602,497.0
376701,497.0
376807,497.0
376901,497.0
377001,497.0
377102,495.0
377201,495.0
377301,495.0
377403,495.0
377501,495.0
377602,495.0
377701,495.0
377801,495.0
377901,495.0
378006,495.0
378101,493.0
378201,493.0
378301,495.0
378406,495.0
378501,495.0
378601,495.0
378701,495.0
378802,495.0
378902,495.0
379002,495.0
379101,495.0
379202,495.0
379302,495.0
379402,495.0
379501,495.0
379601,495.0
379701,495.0
379806,495.0
379901,495.0
380001,495.0
380103,495.0
380201,495.0
380302,495.0
380401,495.0
380501,495.0
380602,493.0
380705,493.0
380802,493.0
380902,493.0
381005,493.0
381102,493.0
381201,493.0
381302,493.0
381402,493.0
381502,493.0
381601,493.0
381701,493.0
381801,493.0
381906,493.0
382002,493.0
382101,493.0
382202,493.0
382301,493.0
382401,493.0
382502,493.0
382601,493.0
382701,493.0
382801,493.0
382902,493.0
383001,493.0
383101,493.0
383202,493.0
383301,493.0
383401,493.0
383501,493.0
383602,493.0
383701,493.0
383801,493.0
383903,490.0
384001,490.0
384101,490.0
384202,493.0
384301,493.0
384406,493.0
384502,493.0
384601,493.0
384701,493.0
384801,493.0
384901,493.0
385001,491.0
385102,491.0
385201,493.0
385303,490.0
385402,490.0
385501,493.0
385609,493.0
385701,493.0
385801,493.0
385902,490.0
386001,490.0
386101,490.0
386201,490.0
386302,490.0
386402,491.0
386501,491.0
386602,491.0
386701,491.0
386802,490.0
386902,490.0
387002,491.0
387101,490.0
387201,490.0
387302,490.0
387402,490.0
387501,491.0
387602,491.0
387701,491.0
387801,491.0
387902,491.0
388002,491.0
388101,491.0
388201,489.0
388306,489.0
388401,491.0
388501,491.0
388602,491.0
388701,491.0
388801,488.0
388901,489.0
389002,489.0
389101,489.0
389201,489.0
389301,489.0
389402,489.0
389501,489.0
389601,489.0
389704,489.0
389801,489.0
389904,489.0
390001,489.0
390101,489.0
390201,489.0
390302,489.0
390402,489.0
390501,489.0
390601,489.0
390701,489.0
390801,489.0
390902,489.0
391001,489.0
391102,489.0
391202,489.0
391301,489.0
391403,489.0
391504,489.0
391603,488.0
391701,488.0
391802,489.0
391903,489.0
392007,489.0
392102,489.0
392201,489.0
392302,489.0
392403,489.0
392503,489.0
392601,489.0
392701,489.0
392808,489.0
392904,489.0
393002,489.0
393101,487.0
393202,487.0
393302,487.0
393401,487.0
393501,487.0
393602,487.0
393701,487.0
393801,487.0
393902,487.0
394001,487.0
394101,487.0
394202,487.0
394301,487.0
394404,487.0
394502,487.0
394603,487.0
394703,487.0
394801,487.0
394901,487.0
395002,487.0
395101,487.0
395202,487.0
395301,487.0
395401,487.0
395501,487.0
395601,487.0
395702,487.0
395801,487.0
395901,487.0
396001,487.0
396101,487.0
396201,487.0
396301,487.0
396401,487.0
396501,486.0
396601,486.0
396702,486.0
396801,486.0
396902,486.0
397001,486.0
397101,486.0
397201,486.0
397302,486.0
397401,487.0
397501,487.0
397602,487.0
397701,487.0
397802,486.0
397902,486.0
398004,487.0
398101,487.0
398202,487.0
398303,487.0
398401,487.0
398502,485.0
