Milliseconds,X,Y,Z
4,8.7165165,1.0915871,4.3590136
104,8.7237425,1.0835534,4.3465333
204,8.729257,1.083392,4.3355
304,8.732655,1.0906062,4.326849
404,8.736077,1.0917946,4.3196363
504,8.737811,1.0910604,4.3163066
604,8.741609,1.0878981,4.3094063
704,8.743702,1.0889012,4.3049045
805,8.748412,1.0910324,4.2947946
904,8.748484,1.096839,4.293148
1004,8.749405,1.0954332,4.2916384
1104,8.750367,1.0912983,4.290739
1204,8.751334,1.0943375,4.2879844
1305,8.75314,1.0907979,4.285195
1404,8.754719,1.088295,4.2825966
1504,8.756584,1.0837331,4.2799606
1604,8.756414,1.0842746,4.2801576
1705,8.758085,1.0851007,4.2765374
1804,8.758475,1.08357,4.2761154
1904,8.759552,1.083056,4.2740564
2004,8.760086,1.0844246,4.272589
2104,8.7592945,1.0823323,4.274761
2204,8.758894,1.0823145,4.2755685
2305,8.758936,1.0798776,4.276098
2404,8.759845,1.0773598,4.2748795
2504,8.759041,1.0810286,4.275603
2604,8.762444,1.0749696,4.270169
2704,8.762273,1.0780697,4.269721
2805,8.761129,1.078971,4.271832
2904,8.760376,1.0856372,4.2717104
3004,8.7607565,1.0831395,4.2715654
3104,8.760692,1.0792475,4.272658
3205,8.760503,1.0752819,4.2740483
3304,8.761744,1.0751497,4.2715397
3404,8.762115,1.0761347,4.270553
3504,8.761021,1.0804449,4.271687
3605,8.760967,1.0797681,4.271961
3706,8.760945,1.0758255,4.2730055
3804,8.761977,1.0723063,4.271781
3904,8.761127,1.0750419,4.27283
4004,8.760795,1.0733103,4.2739415
4105,8.761899,1.0692384,4.272709
4204,8.761731,1.0743735,4.2717695
4304,8.762409,1.0758812,4.2699943
4404,8.762445,1.0810838,4.26859
4505,8.762898,1.0812863,4.267619
4604,8.764456,1.0775167,4.2653894
4704,8.763841,1.0817119,4.2655883
4804,8.764772,1.0822341,4.2635274
4905,8.765,1.0793483,4.263786
5004,8.765132,1.0845675,4.2621994
5104,8.765326,1.0771637,4.2636733
5204,8.767094,1.073412,4.2609963
5304,8.767286,1.0710236,4.261208
5405,8.767097,1.0717945,4.261398
5504,8.768315,1.0751166,4.258048
5604,8.768914,1.0744214,4.25699
5704,8.768836,1.075567,4.2568607
5804,8.767667,1.0816803,4.2577147
5904,8.76908,1.080627,4.255064
6005,8.769711,1.0802237,4.2538705
6104,8.768945,1.0800304,4.2555113
6205,8.7685795,1.0745362,4.257648
6305,8.768409,1.0752301,4.2578197
6404,8.767545,1.0770789,4.2591405
6504,8.768084,1.0822102,4.2567315
6604,8.768065,1.0811498,4.257046
6705,8.768764,1.0824544,4.2552547
6804,8.767453,1.0838643,4.2576156
6904,8.767229,1.0834391,4.2581654
7004,8.765251,1.0860648,4.2615685
7105,8.765027,1.0822897,4.2630076
7205,8.76668,1.0807111,4.25999
7304,8.765637,1.0829346,4.2615848
7405,8.767385,1.0811448,4.2584343
7504,8.766774,1.0830075,4.2592134
7604,8.767325,1.079842,4.258879
7704,8.768473,1.078381,4.2569046
7907,8.768369,1.082538,4.2560563
7907,8.768369,1.082538,4.2560563
8004,8.765829,1.0837208,4.2609854
8105,8.764899,1.0831419,4.263041
8204,8.767008,1.0852301,4.258188
8304,8.766579,1.0871269,4.2585707
8404,8.768542,1.081293,4.2560062
8505,8.76836,1.0812176,4.25641
8604,8.769112,1.0829799,4.2544217
8705,8.766209,1.0831311,4.260363
8804,8.76927,1.0809145,4.254601
8904,8.768508,1.0839432,4.255391
9004,8.768194,1.0864222,4.2554216
9105,8.765988,1.0870605,4.259797
9204,8.767163,1.0826257,4.258499
9304,8.766546,1.0870512,4.2586575
9405,8.765534,1.0866779,4.260832
9506,8.766439,1.0885084,4.2585073
9604,8.7685795,1.0793995,4.2564225
9704,8.767716,1.0817872,4.2576075
9804,8.766283,1.0827401,4.2602773
9905,8.76933,1.0804818,4.254587
10004,8.769494,1.0795351,4.25448
10104,8.767656,1.0820409,4.2576413
10204,8.767745,1.0821873,4.257433
10304,8.767385,1.084879,4.2574735
10405,8.766702,1.0843045,4.2590466
10504,8.768804,1.0785192,4.2561893
10604,8.769088,1.0798253,4.255277
10704,8.768431,1.0786092,4.2569222
10806,8.7676115,1.0824413,4.2576313
10904,8.766577,1.0826789,4.2597103
11004,8.765662,1.080275,4.2622037
11104,8.767648,1.0778242,4.2587333
