2018-05-13 21:14:12.222 	20
2018-05-13 21:14:12.967 	80
2018-05-13 21:15:11.964 	20
2018-05-13 21:15:12.710 	24
2018-05-13 21:15:12.912 	40
2018-05-13 21:15:13.127 	47
2018-05-13 21:15:13.523 	51
2018-05-13 21:15:13.733 	57
2018-05-13 21:15:13.976 	62
2018-05-13 21:15:14.213 	65
2018-05-13 21:15:14.426 	69
2018-05-13 21:15:14.668 	72
2018-05-13 21:15:14.914 	74
2018-05-13 21:15:15.122 	77
2018-05-13 21:15:15.474 	80
2018-05-13 21:15:15.756 	83
2018-05-13 21:15:15.988 	85
2018-05-13 21:15:16.321 	87
2018-05-13 21:15:16.566 	90
2018-05-13 21:15:16.652 	91
2018-05-13 21:15:17.854 	80
2018-05-13 21:15:56.614 	20
2018-05-13 21:15:58.616 	25
2018-05-13 21:15:58.817 	32
2018-05-13 21:15:59.050 	37
2018-05-13 21:15:59.334 	43
2018-05-13 21:15:59.680 	44
2018-05-13 21:16:00.578 	46
2018-05-13 21:16:00.841 	49
2018-05-13 21:16:01.051 	56
2018-05-13 21:16:01.342 	65
2018-05-13 21:16:01.589 	69
2018-05-13 21:16:02.072 	70
2018-05-13 21:16:02.305 	74
2018-05-13 21:16:02.581 	79
2018-05-13 21:16:02.793 	81
2018-05-13 21:16:03.025 	84
2018-05-13 21:16:03.452 	86
2018-05-13 21:16:03.655 	88
2018-05-13 21:16:03.902 	90
2018-05-13 21:16:04.025 	90
2018-05-13 21:16:13.909 	79
2018-05-13 21:16:14.144 	40
2018-05-13 21:16:14.539 	29
2018-05-13 21:16:14.778 	28
2018-05-13 21:16:15.857 	80
2018-05-13 21:16:32.560 	20
2018-05-13 21:16:33.349 	23
2018-05-13 21:16:33.661 	33
2018-05-13 21:16:33.857 	35
2018-05-13 21:16:34.085 	39
2018-05-13 21:16:34.349 	41
2018-05-13 21:16:34.714 	43
2018-05-13 21:16:34.967 	45
2018-05-13 21:16:35.166 	48
2018-05-13 21:16:35.395 	50
2018-05-13 21:16:35.825 	54
