2018-05-13 20:51:29.157 	2019
2018-05-13 20:51:29.243 	2019
2018-05-13 20:51:29.333 	2019
2018-05-13 20:51:29.424 	2019
2018-05-13 20:51:29.559 	2019
2018-05-13 20:51:29.649 	2019
2018-05-13 20:51:29.739 	2019
2018-05-13 20:51:29.828 	2019
2018-05-13 20:51:30.055 	2019
2018-05-13 20:51:30.143 	2019
2018-05-13 20:51:30.235 	2019
2018-05-13 20:51:30.324 	2019
2018-05-13 20:51:30.460 	2019
2018-05-13 20:51:30.550 	2019
2018-05-13 20:51:30.639 	2019
2018-05-13 20:51:30.731 	2019
2018-05-13 20:51:30.958 	2019
2018-05-13 20:51:31.043 	2019
2018-05-13 20:51:31.134 	2019
2018-05-13 20:51:31.358 	2019
2018-05-13 20:51:31.450 	2019
2018-05-13 20:51:31.539 	2019
2018-05-13 20:51:31.630 	2019
2018-05-13 20:51:31.853 	2019
2018-05-13 20:51:31.943 	2019
2018-05-13 20:51:32.033 	2019
2018-05-13 20:51:32.124 	2019
2018-05-13 20:51:32.259 	2019
2018-05-13 20:51:32.348 	2019
2018-05-13 20:51:32.438 	2019
2018-05-13 20:51:32.531 	2019
2018-05-13 20:51:32.664 	2019
2018-05-13 20:51:32.753 	2019
2018-05-13 20:51:32.844 	2019
2018-05-13 20:51:32.934 	2019
2018-05-13 20:51:33.069 	2019
2018-05-13 20:51:33.171 	2019
2018-05-13 20:51:33.256 	2019
2018-05-13 20:51:33.346 	2019
2018-05-13 20:51:33.434 	2019
2018-05-13 20:51:33.575 	2019
2018-05-13 20:51:33.672 	2019
2018-05-13 20:51:33.749 	2019
2018-05-13 20:51:33.838 	2019
2018-05-13 20:51:34.049 	2019
2018-05-13 20:51:34.141 	2019
2018-05-13 20:51:34.166 	2019
2018-05-13 20:51:34.247 	2019
2018-05-13 20:51:34.350 	2019
2018-05-13 20:51:34.472 	2019
2018-05-13 20:51:34.565 	2019
2018-05-13 20:51:34.649 	2019
2018-05-13 20:51:34.737 	2019
2018-05-13 20:51:34.872 	2019
2018-05-13 20:51:34.964 	2019
2018-05-13 20:51:35.057 	2019
2018-05-13 20:51:35.144 	2019
2018-05-13 20:51:35.277 	2019
2018-05-13 20:51:35.375 	2019
2018-05-13 20:51:35.458 	2019
2018-05-13 20:51:35.549 	2019
2018-05-13 20:51:35.649 	2019
