2018-05-07 21:32:19.705 	fff0	fff4	2522
2018-05-07 21:32:19.880 	fff0	fff5	0
2018-05-07 21:32:19.927 	fff0	fff6	0
2018-05-07 21:32:20.196 	fff0	fff5	0
2018-05-07 21:32:20.239 	fff0	fff5	0
2018-05-07 21:32:20.283 	fff0	fff5	0
2018-05-07 21:32:20.375 	fff0	fff5	0
2018-05-07 21:32:20.383 	fff0	fff4	2501
2018-05-07 21:32:20.422 	fff0	fff5	0
2018-05-07 21:32:20.511 	fff0	fff5	0
2018-05-07 21:32:20.557 	fff0	fff5	0
2018-05-07 21:32:20.599 	fff0	fff6	0
2018-05-07 21:32:20.646 	fff0	fff5	0
2018-05-07 21:32:20.695 	fff0	fff5	0
2018-05-07 21:32:20.787 	fff0	fff5	0
2018-05-07 21:32:20.923 	fff0	fff5	0
2018-05-07 21:32:20.966 	fff0	fff5	0
2018-05-07 21:32:20.975 	fff0	fff4	2487
2018-05-07 21:32:21.048 	fff0	fff5	0
2018-05-07 21:32:21.148 	fff0	fff5	0
2018-05-07 21:32:21.233 	fff0	fff6	0
2018-05-07 21:32:21.249 	fff0	fff5	0
2018-05-07 21:32:21.281 	fff0	fff5	0
2018-05-07 21:32:21.372 	fff0	fff5	0
2018-05-07 21:32:21.456 	fff0	fff5	0
2018-05-07 21:32:21.544 	fff0	fff5	0
2018-05-07 21:32:21.595 	fff0	fff4	2497
2018-05-07 21:32:21.635 	fff0	fff5	0
2018-05-07 21:32:21.732 	fff0	fff5	0
2018-05-07 21:32:21.777 	fff0	fff6	0
2018-05-07 21:32:21.794 	fff0	fff5	0
2018-05-07 21:32:21.867 	fff0	fff5	0
2018-05-07 21:32:21.909 	fff0	fff5	0
2018-05-07 21:32:21.992 	fff0	fff5	0
2018-05-07 21:32:21.999 	fff0	fff5	0
2018-05-07 21:32:22.092 	fff0	fff5	0
2018-05-07 21:32:22.175 	fff0	fff4	2485
2018-05-07 21:32:22.273 	fff0	fff5	0
2018-05-07 21:32:22.362 	fff0	fff6	0
2018-05-07 21:32:22.406 	fff0	fff5	0
2018-05-07 21:32:22.493 	fff0	fff5	0
2018-05-07 21:32:22.580 	fff0	fff5	0
2018-05-07 21:32:22.632 	fff0	fff5	0
2018-05-07 21:32:22.723 	fff0	fff5	0
2018-05-07 21:32:22.812 	fff0	fff4	2497
2018-05-07 21:32:22.827 	fff0	fff5	0
2018-05-07 21:32:22.857 	fff0	fff5	0
2018-05-07 21:32:22.941 	fff0	fff5	0
2018-05-07 21:32:22.983 	fff0	fff6	0
2018-05-07 21:32:22.989 	fff0	fff5	0
2018-05-07 21:32:23.081 	fff0	fff5	0
2018-05-07 21:32:23.120 	fff0	fff5	0
2018-05-07 21:32:23.172 	fff0	fff5	0
2018-05-07 21:32:23.263 	fff0	fff5	0
2018-05-07 21:32:23.304 	fff0	fff5	0
2018-05-07 21:32:23.346 	fff0	fff5	0
2018-05-07 21:32:23.388 	fff0	fff4	2518
2018-05-07 21:32:23.433 	fff0	fff5	0
2018-05-07 21:32:23.532 	fff0	fff5	0
2018-05-07 21:32:23.546 	fff0	fff5	0
2018-05-07 21:32:23.578 	fff0	fff6	0
2018-05-07 21:32:23.617 	fff0	fff5	0
2018-05-07 21:32:23.663 	fff0	fff5	0
2018-05-07 21:32:23.749 	fff0	fff5	0
2018-05-07 21:32:23.793 	fff0	fff5	0
2018-05-07 21:32:23.846 	fff0	fff5	0
2018-05-07 21:32:23.936 	fff0	fff5	0
2018-05-07 21:32:23.982 	fff0	fff5	0
2018-05-07 21:32:23.996 	fff0	fff4	2499
2018-05-07 21:32:24.026 	fff0	fff5	0
2018-05-07 21:32:24.109 	fff0	fff5	0
2018-05-07 21:32:24.155 	fff0	fff5	0
2018-05-07 21:32:24.163 	fff0	fff6	0
2018-05-07 21:32:24.207 	fff0	fff5	0
2018-05-07 21:32:24.297 	fff0	fff5	0
2018-05-07 21:32:24.342 	fff0	fff5	0
2018-05-07 21:32:24.426 	fff0	fff5	0
2018-05-07 21:32:24.468 	fff0	fff5	0
2018-05-07 21:32:24.521 	fff0	fff5	0
2018-05-07 21:32:24.566 	fff0	fff4	2511
2018-05-07 21:32:24.656 	fff0	fff5	0
2018-05-07 21:32:24.671 	fff0	fff5	0
2018-05-07 21:32:24.700 	fff0	fff5	0
2018-05-07 21:32:24.792 	fff0	fff5	0
