2018-05-07 21:32:35.862 	ffe0	ffef	832
2018-05-07 21:32:36.723 	ffe0	ffef	837
2018-05-07 21:32:39.781 	ffe0	ffef	832
2018-05-07 21:32:45.590 	ffe0	ffef	837
2018-05-07 21:32:47.021 	ffe0	ffef	832
2018-05-07 21:32:58.863 	ffe0	ffef	827
2018-05-07 21:33:03.544 	ffe0	ffef	821
2018-05-07 21:33:06.378 	ffe0	ffef	815
2018-05-07 21:33:13.939 	ffe0	ffef	810
2018-05-07 21:33:14.028 	ffe0	ffef	815
2018-05-07 21:33:16.766 	ffe0	ffef	810
2018-05-07 21:33:29.598 	ffe0	ffef	804
2018-05-07 21:33:30.095 	ffe0	ffef	810
2018-05-07 21:33:32.568 	ffe0	ffef	804
2018-05-07 21:33:38.103 	ffe0	ffef	810
2018-05-07 21:33:38.459 	ffe0	ffef	804
2018-05-07 21:33:43.641 	ffe0	ffef	799
2018-05-07 21:33:44.674 	ffe0	ffef	805
2018-05-07 21:33:44.719 	ffe0	ffef	800
2018-05-07 21:33:48.402 	ffe0	ffef	794
2018-05-07 21:33:48.536 	ffe0	ffef	800
2018-05-07 21:33:50.928 	ffe0	ffef	794
2018-05-07 21:33:51.243 	ffe0	ffef	800
2018-05-07 21:33:52.281 	ffe0	ffef	794
2018-05-07 21:33:57.949 	ffe0	ffef	789
2018-05-07 21:34:09.380 	ffe0	ffef	784
2018-05-07 21:34:09.469 	ffe0	ffef	789
2018-05-07 21:34:09.965 	ffe0	ffef	784
2018-05-07 21:34:10.730 	ffe0	ffef	789
2018-05-07 21:34:11.084 	ffe0	ffef	784
2018-05-07 21:34:11.765 	ffe0	ffef	789
2018-05-07 21:34:12.710 	ffe0	ffef	784
2018-05-07 21:34:20.771 	ffe0	ffef	789
2018-05-07 21:34:21.259 	ffe0	ffef	783
2018-05-07 21:34:21.754 	ffe0	ffef	789
2018-05-07 21:34:22.743 	ffe0	ffef	783
2018-05-07 21:34:31.288 	ffe0	ffef	778
2018-05-07 21:34:32.014 	ffe0	ffef	784
2018-05-07 21:34:32.241 	ffe0	ffef	778
2018-05-07 21:34:38.540 	ffe0	ffef	773
2018-05-07 21:34:43.615 	ffe0	ffef	767
2018-05-07 21:34:43.662 	ffe0	ffef	757
2018-05-07 21:34:43.684 	ffe0	ffef	752
2018-05-07 21:34:43.699 	ffe0	ffef	746
2018-05-07 21:34:43.715 	ffe0	ffef	740
2018-05-07 21:34:43.730 	ffe0	ffef	746
2018-05-07 21:34:45.154 	ffe0	ffef	751
2018-05-07 21:34:55.361 	ffe0	ffef	746
2018-05-07 21:35:09.051 	ffe0	ffef	740
2018-05-07 21:35:09.770 	ffe0	ffef	746
2018-05-07 21:35:11.166 	ffe0	ffef	740
2018-05-07 21:35:11.661 	ffe0	ffef	746
2018-05-07 21:35:13.011 	ffe0	ffef	741
2018-05-07 21:35:31.826 	ffe0	ffef	735
2018-05-07 21:35:34.431 	ffe0	ffef	730
2018-05-07 21:35:39.561 	ffe0	ffef	725
2018-05-07 21:35:46.042 	ffe0	ffef	719
2018-05-07 21:35:57.832 	ffe0	ffef	714
2018-05-07 21:35:58.147 	ffe0	ffef	719
2018-05-07 21:36:01.061 	ffe0	ffef	714
2018-05-07 21:36:03.546 	ffe0	ffef	719
2018-05-07 21:36:03.952 	ffe0	ffef	714
2018-05-07 21:36:04.357 	ffe0	ffef	719
2018-05-07 21:36:07.552 	ffe0	ffef	714
2018-05-07 21:36:08.131 	ffe0	ffef	719
2018-05-07 21:36:08.722 	ffe0	ffef	714
2018-05-07 21:36:19.522 	ffe0	ffef	709
2018-05-07 21:36:28.163 	ffe0	ffef	703
2018-05-07 21:36:34.958 	ffe0	ffef	697
2018-05-07 21:36:35.940 	ffe0	ffef	703
2018-05-07 21:36:36.533 	ffe0	ffef	697
2018-05-07 21:36:45.578 	ffe0	ffef	692
2018-05-07 21:36:46.293 	ffe0	ffef	697
2018-05-07 21:36:46.973 	ffe0	ffef	692
2018-05-07 21:36:51.203 	ffe0	ffef	686
2018-05-07 21:36:55.972 	ffe0	ffef	681
2018-05-07 21:36:59.929 	ffe0	ffef	675
2018-05-07 21:37:04.967 	ffe0	ffef	670
2018-05-07 21:37:21.443 	ffe0	ffef	665
2018-05-07 21:37:30.354 	ffe0	ffef	660
2018-05-07 21:37:30.668 	ffe0	ffef	665
2018-05-07 21:37:30.804 	ffe0	ffef	660
2018-05-07 21:37:31.027 	ffe0	ffef	665
2018-05-07 21:37:34.173 	ffe0	ffef	660
2018-05-07 21:37:36.159 	ffe0	ffef	665
2018-05-07 21:37:38.814 	ffe0	ffef	659
2018-05-07 21:37:44.575 	ffe0	ffef	654
2018-05-07 21:37:52.398 	ffe0	ffef	649
2018-05-07 21:38:00.414 	ffe0	ffef	643
2018-05-07 21:38:02.754 	ffe0	ffef	637
2018-05-07 21:38:08.964 	ffe0	ffef	632
2018-05-07 21:38:14.498 	ffe0	ffef	626
2018-05-07 21:38:19.225 	ffe0	ffef	621
2018-05-07 21:38:19.630 	ffe0	ffef	626
2018-05-07 21:38:23.455 	ffe0	ffef	621
2018-05-07 21:38:31.464 	ffe0	ffef	616
2018-05-07 21:38:33.706 	ffe0	ffef	610
2018-05-07 21:38:34.023 	ffe0	ffef	615
2018-05-07 21:38:35.374 	ffe0	ffef	610
2018-05-07 21:38:42.535 	ffe0	ffef	604
2018-05-07 21:38:45.550 	ffe0	ffef	609
2018-05-07 21:38:47.442 	ffe0	ffef	602
2018-05-07 21:38:47.878 	ffe0	ffef	608
2018-05-07 21:38:50.094 	ffe0	ffef	602
2018-05-07 21:38:50.231 	ffe0	ffef	608
2018-05-07 21:38:57.565 	ffe0	ffef	602
2018-05-07 21:39:04.852 	ffe0	ffef	597
2018-05-07 21:39:07.330 	ffe0	ffef	591
2018-05-07 21:39:13.676 	ffe0	ffef	586
2018-05-07 21:39:17.312 	ffe0	ffef	581
2018-05-07 21:39:18.894 	ffe0	ffef	575
2018-05-07 21:39:18.980 	ffe0	ffef	581
2018-05-07 21:39:28.661 	ffe0	ffef	575
2018-05-07 21:39:32.125 	ffe0	ffef	581
2018-05-07 21:39:32.389 	ffe0	ffef	575
2018-05-07 21:39:34.913 	ffe0	ffef	570
2018-05-07 21:39:34.927 	ffe0	ffef	560
2018-05-07 21:39:34.958 	ffe0	ffef	550
2018-05-07 21:39:35.135 	ffe0	ffef	557
2018-05-07 21:39:35.143 	ffe0	ffef	565
2018-05-07 21:39:35.160 	ffe0	ffef	573
2018-05-07 21:39:35.179 	ffe0	ffef	582
2018-05-07 21:39:35.190 	ffe0	ffef	577
2018-05-07 21:39:35.364 	ffe0	ffef	582
2018-05-07 21:39:35.379 	ffe0	ffef	588
2018-05-07 21:39:35.407 	ffe0	ffef	594
2018-05-07 21:39:35.450 	ffe0	ffef	602
2018-05-07 21:39:35.464 	ffe0	ffef	607
2018-05-07 21:39:35.495 	ffe0	ffef	613
2018-05-07 21:39:35.537 	ffe0	ffef	620
2018-05-07 21:39:35.543 	ffe0	ffef	627
2018-05-07 21:39:35.638 	ffe0	ffef	632
2018-05-07 21:39:35.679 	ffe0	ffef	638
2018-05-07 21:39:35.688 	ffe0	ffef	645
2018-05-07 21:39:35.761 	ffe0	ffef	654
2018-05-07 21:39:35.767 	ffe0	ffef	659
2018-05-07 21:39:35.807 	ffe0	ffef	664
2018-05-07 21:39:35.852 	ffe0	ffef	671
2018-05-07 21:39:35.954 	ffe0	ffef	676
2018-05-07 21:39:35.966 	ffe0	ffef	683
2018-05-07 21:39:35.990 	ffe0	ffef	689
2018-05-07 21:39:36.033 	ffe0	ffef	696
2018-05-07 21:39:36.221 	ffe0	ffef	702
2018-05-07 21:39:36.349 	ffe0	ffef	697
2018-05-07 21:39:36.394 	ffe0	ffef	691
2018-05-07 21:39:36.439 	ffe0	ffef	685
2018-05-07 21:39:36.530 	ffe0	ffef	678
2018-05-07 21:39:36.576 	ffe0	ffef	671
2018-05-07 21:39:36.622 	ffe0	ffef	665
2018-05-07 21:39:36.665 	ffe0	ffef	659
2018-05-07 21:39:36.710 	ffe0	ffef	653
2018-05-07 21:39:36.760 	ffe0	ffef	646
2018-05-07 21:39:36.798 	ffe0	ffef	638
2018-05-07 21:39:36.808 	ffe0	ffef	633
2018-05-07 21:39:36.850 	ffe0	ffef	628
