Milliseconds,Illuminance
52902,3616.0
53002,3613.0
53103,3613.0
53202,3613.0
53302,3613.0
53403,3613.0
53502,3613.0
53603,3616.0
53702,3616.0
53802,3614.0
53904,3605.0
54002,3605.0
54103,3614.0
54202,3614.0
54302,3614.0
54402,3614.0
54503,3622.0
54602,3622.0
54702,3622.0
54802,3622.0
54902,3622.0
55002,3622.0
55102,3622.0
55202,3614.0
55302,3614.0
55402,3607.0
55502,3607.0
55602,3605.0
55703,3596.0
55802,3596.0
55903,3596.0
56002,3596.0
56103,3603.0
56202,3603.0
56302,3605.0
56402,3605.0
56503,3603.0
56602,3603.0
56702,3603.0
56802,3605.0
56903,3605.0
57002,3605.0
57103,3605.0
57202,3605.0
57302,3605.0
57403,3596.0
57502,3605.0
57602,3605.0
57702,3605.0
57803,3605.0
57902,3605.0
58002,3605.0
58103,3594.0
58202,3594.0
58302,3581.0
58403,3532.0
58502,3532.0
58602,3388.0
58702,3388.0
58803,4299.0
58902,4299.0
59002,4194.0
59102,4194.0
59202,3973.0
59303,3228.0
59402,3228.0
59502,3437.0
59603,3437.0
59702,3606.0
59802,3606.0
59903,3725.0
60003,3725.0
60102,3765.0
60202,4084.0
60302,4084.0
60402,4270.0
60503,4270.0
60602,4262.0
60702,4262.0
60803,4240.0
60902,4240.0
61002,4115.0
61102,4089.0
61203,4089.0
61302,4211.0
61402,4211.0
61502,4216.0
61603,4216.0
61702,4407.0
61802,4407.0
61903,4611.0
62002,4824.0
62102,4824.0
62203,5212.0
62302,5212.0
62402,5206.0
62502,5206.0
62603,5161.0
62702,5161.0
62802,5018.0
62902,5018.0
63002,4965.0
63103,4623.0
63202,4623.0
63302,4253.0
63403,4253.0
63502,4122.0
63602,4122.0
63702,4124.0
63802,4124.0
63903,4264.0
64002,4321.0
64103,4321.0
64202,4372.0
64302,4372.0
64405,4264.0
64502,4264.0
64602,4139.0
64703,4139.0
64802,4100.0
64902,4170.0
65003,4170.0
65102,4353.0
65202,4353.0
65302,4289.0
65402,4289.0
65503,4124.0
65603,4124.0
65702,4080.0
65802,4102.0
65903,4102.0
66002,4225.0
66102,4225.0
66202,4216.0
66303,4216.0
66403,4124.0
66502,4124.0
66603,4361.0
66704,4742.0
66802,4742.0
66904,5025.0
67002,5025.0
67103,5386.0
67205,5386.0
67302,5435.0
67402,5435.0
67502,5146.0
67603,5023.0
67702,5023.0
67803,5085.0
67903,5085.0
68004,5418.0
68102,5418.0
68203,5776.0
68302,5776.0
68402,5493.0
68503,4878.0
68602,4878.0
68702,4567.0
68803,4567.0
68902,5251.0
69002,5251.0
69103,5877.0
69202,5877.0
69302,6094.0
69402,5689.0
69502,5689.0
69603,5457.0
69702,5457.0
69802,5300.0
69903,5300.0
70002,5001.0
70103,5001.0
70202,4928.0
70302,4923.0
70402,4923.0
70503,4854.0
70602,4854.0
70702,4935.0
70804,4935.0
70904,4854.0
71004,4854.0
71103,4913.0
71202,4304.0
71302,4304.0
71403,4144.0
71502,4144.0
71602,3849.0
71702,3849.0
71803,3663.0
71902,3663.0
72002,3980.0
72102,5012.0
72202,5012.0
72303,4784.0
72402,4784.0
72502,4918.0
72603,4918.0
72702,5175.0
72802,5175.0
72903,4920.0
73002,4647.0
73102,4647.0
73203,4629.0
73302,4629.0
73403,4655.0
73502,4655.0
73602,4684.0
73703,4684.0
73802,4526.0
73902,4405.0
74003,4405.0
74102,4235.0
74202,4235.0
74303,4038.0
74402,4038.0
74502,4194.0
74602,4194.0
74703,4368.0
74802,4505.0
74902,4505.0
75002,4376.0
75103,4376.0
75202,4541.0
75302,4541.0
75403,4527.0
75502,4527.0
75602,4399.0
75702,4335.0
75802,4335.0
75903,4384.0
76002,4384.0
76102,4224.0
76202,4224.0
76303,4239.0
76403,4239.0
76502,4318.0
76602,4318.0
76703,4205.0
76802,4264.0
76902,4264.0
77002,4338.0
77102,4338.0
77203,4387.0
77302,4387.0
77402,4454.0
77503,4485.0
77602,4485.0
77702,4583.0
77802,4583.0
77902,4432.0
78003,4432.0
78102,4207.0
78202,4207.0
78303,4150.0
78403,4150.0
78502,4099.0
78606,4160.0
78702,4160.0
78802,4365.0
78902,4365.0
79003,4571.0
79103,4571.0
79202,4595.0
79302,4553.0
79402,4553.0
79503,4458.0
79602,4458.0
79702,3990.0
79802,3990.0
79902,4324.0
80002,4324.0
80103,4342.0
80202,4199.0
80302,4199.0
80402,4143.0
80502,4143.0
80602,4136.0
80702,4136.0
80802,4100.0
80902,4100.0
81003,4096.0
81102,4096.0
81203,4021.0
81302,3921.0
81403,3921.0
81502,3820.0
81602,3820.0
81702,3775.0
81802,3775.0
81902,3761.0
82002,3658.0
82102,3658.0
82202,3658.0
82303,3658.0
82402,3634.0
82502,3634.0
82602,3669.0
82703,3669.0
82805,3795.0
82902,3796.0
83002,3796.0
83104,3793.0
83202,3793.0
83302,3765.0
83402,3765.0
83502,3649.0
83602,3649.0
83703,3721.0
83802,3610.0
83902,3610.0
84002,3587.0
84103,3587.0
84203,3588.0
84302,3588.0
84403,3857.0
84502,3857.0
84603,4153.0
84702,4061.0
84802,4061.0
84903,3708.0
85003,3708.0
85102,3769.0
85202,3769.0
85302,3960.0
85404,3960.0
85502,3990.0
85602,4044.0
85702,4044.0
85803,3797.0
85903,3797.0
86002,3652.0
86102,3652.0
86202,3656.0
86302,3656.0
86402,3658.0
86503,3828.0
86602,3828.0
86702,4207.0
86802,4207.0
86904,4373.0
87002,4373.0
87102,3985.0
87203,3985.0
87303,4061.0
87403,3968.0
87502,3968.0
87602,3824.0
87702,3824.0
87802,3743.0
87903,3743.0
88002,3763.0
88102,3763.0
88202,3887.0
88303,3887.0
88402,4315.0
88502,4574.0
88602,4574.0
88703,4470.0
88802,4470.0
88902,4156.0
89004,4156.0
89103,4111.0
89202,4111.0
89302,4228.0
89402,4269.0
89503,4269.0
89602,4182.0
89702,4182.0
89802,4269.0
89902,4269.0
90003,4281.0
90102,4281.0
90202,4249.0
90303,4347.0
90402,4347.0
90502,4318.0
90603,4318.0
90702,4408.0
90803,4408.0
90903,4501.0
91003,4501.0
91102,4354.0
91203,4201.0
91302,4201.0
91404,4073.0
91502,4073.0
91605,4039.0
91703,4039.0
91802,3998.0
91904,3998.0
92002,4043.0
92103,4071.0
92202,4071.0
92303,4138.0
92406,4138.0
92502,4258.0
92602,4258.0
92702,4461.0
92804,4461.0
92903,4410.0
93003,4264.0
93102,4264.0
93202,4130.0
93303,4130.0
93404,4053.0
93502,4053.0
93603,3897.0
93702,3897.0
93802,3813.0
93903,3793.0
94002,3793.0
94102,3965.0
94202,3965.0
94302,4130.0
94403,4130.0
94502,4291.0
94602,4291.0
94702,4133.0
94803,3902.0
94902,3902.0
95002,3874.0
95103,3874.0
95202,3826.0
95302,3826.0
95403,4011.0
95502,4011.0
95603,4273.0
95702,4411.0
95802,4411.0
95904,4302.0
96003,4302.0
96104,4017.0
96202,4017.0
96304,3952.0
96404,3952.0
96503,3927.0
96602,3929.0
96702,3929.0
96802,3901.0
96906,3901.0
97002,3884.0
97103,3884.0
97202,3877.0
97307,3877.0
97403,3880.0
97503,3898.0
97602,3898.0
97703,3942.0
97803,3942.0
97902,3773.0
98003,3773.0
98102,3967.0
98202,3967.0
98303,3987.0
98403,4142.0
98502,4142.0
98606,4342.0
98702,4342.0
98802,4395.0
98902,4395.0
99004,4496.0
99102,4496.0
99202,4597.0
99304,4569.0
99402,4569.0
99502,4465.0
99602,4465.0
99703,4310.0
99802,4310.0
99902,4278.0
100003,4278.0
100102,4324.0
100202,4399.0
100302,4399.0
100403,4464.0
100502,4464.0
100602,4587.0
100703,4587.0
100802,4576.0
100903,4576.0
101002,4390.0
101103,4427.0
101202,4427.0
101302,4399.0
101402,4399.0
101503,4429.0
101602,4429.0
101702,4420.0
101803,4420.0
101902,4385.0
102002,4359.0
102102,4359.0
102202,4332.0
102303,4332.0
102402,4359.0
102502,4359.0
102603,4409.0
102702,4409.0
102802,4363.0
102902,4400.0
103003,4400.0
103102,4546.0
103202,4546.0
103302,4446.0
103403,4446.0
103502,4448.0
103603,4448.0
103702,4599.0
103802,4783.0
103903,4783.0
104002,4744.0
104102,4744.0
104203,4615.0
104304,4615.0
104404,4613.0
104503,4613.0
104602,4727.0
104703,4840.0
104802,4840.0
104902,4696.0
105003,4696.0
105102,4551.0
105202,4551.0
105302,4432.0
105403,4432.0
105502,4395.0
105602,4544.0
105702,4544.0
105803,4594.0
105902,4594.0
106002,4839.0
106102,4839.0
106203,4685.0
106302,4685.0
106402,4609.0
106503,4604.0
106602,4604.0
106703,4581.0
106802,4581.0
106902,4621.0
107002,4621.0
107102,4533.0
107203,4533.0
107302,4296.0
107402,4090.0
107502,4090.0
107602,3978.0
107703,3978.0
107802,3995.0
107903,3995.0
108002,4277.0
108103,4277.0
108202,4427.0
108302,4340.0
108402,4340.0
108503,4143.0
108602,4143.0
108702,3747.0
108802,3747.0
108903,3481.0
109002,3481.0
109103,3602.0
109202,3654.0
109302,3654.0
109403,3745.0
109502,3745.0
109603,3784.0
109702,3784.0
109802,4107.0
109902,4107.0
110003,4006.0
110102,3858.0
110202,3858.0
110302,3528.0
110403,3528.0
110503,3489.0
110602,3489.0
110702,3851.0
110802,3851.0
110903,4088.0
111002,3931.0
111102,3931.0
111203,3818.0
111302,3818.0
111402,3676.0
111504,3676.0
111603,3614.0
111702,3614.0
111802,3574.0
111903,3574.0
112002,3486.0
112102,3561.0
112207,3561.0
112302,3561.0
112402,3561.0
112503,3570.0
112602,3570.0
112702,3562.0
112802,3562.0
112903,3604.0
113002,3600.0
113102,3600.0
113205,3642.0
113303,3642.0
113402,3666.0
113502,3666.0
113603,3658.0
113702,3673.0
113802,3673.0
113903,3645.0
114002,3645.0
114102,3627.0
114203,3627.0
114302,3625.0
114404,3625.0
114502,3680.0
114602,3680.0
114702,3731.0
114802,3827.0
114903,3827.0
115002,3909.0
115102,3909.0
115202,3925.0
115303,3925.0
115402,3891.0
115502,3891.0
115602,3680.0
115702,3606.0
115802,3606.0
115903,3271.0
116002,3271.0
116102,3697.0
116203,3697.0
116302,3692.0
116402,3692.0
116503,3597.0
116602,3484.0
116702,3484.0
116802,3513.0
116902,3513.0
117003,3617.0
117102,3617.0
117203,3624.0
117302,3624.0
117404,3496.0
117502,3419.0
117603,3419.0
117703,3344.0
117802,3344.0
117902,3326.0
118002,3326.0
118103,3271.0
118202,3271.0
118303,3207.0
118403,3198.0
118503,3198.0
118602,3216.0
118702,3216.0
118802,3177.0
118903,3177.0
119002,3103.0
119103,3103.0
119202,3112.0
119302,3197.0
119402,3197.0
119503,3214.0
119602,3214.0
119702,3329.0
119803,3329.0
119902,3370.0
120002,3370.0
120103,3289.0
120202,3134.0
120302,3134.0
120403,3093.0
120502,3093.0
120602,3139.0
120702,3139.0
120803,3239.0
120902,3239.0
121002,3278.0
121102,3232.0
121202,3232.0
121303,3259.0
121402,3259.0
121502,3143.0
121602,3143.0
121702,3101.0
121805,3101.0
121902,3122.0
122002,3136.0
122103,3136.0
122202,3161.0
122302,3161.0
122403,3223.0
122504,3223.0
122602,3261.0
122702,3261.0
122802,3273.0
122903,3308.0
123002,3308.0
123102,3345.0
123202,3345.0
123302,3335.0
123403,3335.0
123502,3380.0
123602,3380.0
123702,3356.0
123803,3288.0
123902,3288.0
124003,3264.0
124102,3264.0
124203,3248.0
124302,3248.0
124403,3210.0
124503,3210.0
124602,3170.0
124705,3221.0
124802,3221.0
124903,3261.0
125002,3261.0
125103,3246.0
125202,3246.0
125302,3276.0
125403,3276.0
125502,3248.0
125602,3255.0
125703,3255.0
125802,3251.0
125902,3251.0
126002,3277.0
126103,3277.0
126202,3301.0
126303,3301.0
126402,3350.0
126502,3447.0
126603,3447.0
126702,3530.0
126802,3530.0
126907,3464.0
127003,3464.0
127102,3342.0
127202,3342.0
127302,3384.0
127403,3450.0
127502,3450.0
127603,3384.0
127703,3384.0
127802,3318.0
127902,3318.0
128002,3434.0
128103,3434.0
128202,3610.0
128303,3528.0
128402,3528.0
128502,3529.0
128602,3529.0
128702,3476.0
128802,3476.0
128902,3420.0
129002,3420.0
129103,3438.0
129203,3536.0
129302,3536.0
129402,3627.0
129502,3627.0
129602,3710.0
129702,3710.0
129803,3761.0
129902,3761.0
130002,3811.0
130103,3804.0
130202,3804.0
130302,3754.0
130402,3754.0
130502,3750.0
130603,3750.0
130704,3809.0
130803,3809.0
130902,3796.0
131003,3709.0
131103,3709.0
131202,3508.0
131302,3508.0
131403,3115.0
131502,3115.0
131602,2804.0
131703,2804.0
131803,2637.0
131904,2426.0
132002,2426.0
132102,2488.0
132206,2488.0
132302,2522.0
132402,2522.0
132503,2416.0
132602,2416.0
132702,2407.0
132802,2345.0
132902,2345.0
133003,2435.0
133102,2435.0
133202,2515.0
133303,2515.0
133403,2653.0
133502,2653.0
133602,2607.0
133702,2629.0
133802,2629.0
133902,2602.0
134002,2602.0
134102,2715.0
134202,2715.0
134302,2776.0
134403,2776.0
134502,2648.0
134602,2604.0
134702,2604.0
134802,2612.0
134902,2612.0
135003,2565.0
135102,2565.0
135203,2485.0
135302,2485.0
135403,2410.0
135502,2410.0
135602,2529.0
135702,2482.0
135803,2482.0
135902,2426.0
136002,2426.0
136102,2522.0
136202,2522.0
136302,2548.0
136402,2464.0
136502,2464.0
136602,2259.0
136703,2259.0
136802,2230.0
136904,2230.0
137002,1964.0
137103,1964.0
137202,1764.0
137302,1812.0
137402,1812.0
137503,1793.0
137602,1793.0
137702,1911.0
137803,1911.0
137902,2004.0
138002,2004.0
138102,2124.0
138203,2372.0
138302,2372.0
138403,2496.0
138502,2496.0
138603,2463.0
138702,2463.0
138802,2379.0
138902,2379.0
139004,2263.0
139103,2263.0
139202,2214.0
139302,2047.0
139403,2047.0
139503,1941.0
139602,1941.0
139702,1818.0
139803,1818.0
139903,1598.0
140002,1598.0
140102,1455.0
140202,1342.0
140303,1342.0
140402,1197.0
140502,1197.0
140603,1126.0
140702,1126.0
140802,1140.0
140905,1140.0
141002,1123.0
141102,972.0
141202,972.0
141303,990.0
141402,990.0
141502,1030.0
141603,1030.0
141702,932.0
141802,932.0
141903,926.0
142002,960.0
142102,960.0
142202,975.0
142302,975.0
142403,931.0
142502,931.0
142603,905.0
142703,905.0
142802,932.0
142902,883.0
143002,883.0
143104,917.0
143202,917.0
143302,956.0
143403,956.0
143502,828.0
143602,828.0
143703,803.0
143802,895.0
143902,895.0
144003,965.0
144102,965.0
144202,840.0
144302,840.0
144403,583.0
144502,583.0
144603,570.0
144702,594.0
144803,594.0
144902,801.0
145002,801.0
145103,1162.0
145202,1162.0
145302,1087.0
145402,1087.0
145503,1173.0
145602,1236.0
145702,1236.0
145803,1119.0
145902,1119.0
146002,1124.0
146102,1124.0
146203,1072.0
146302,1072.0
146402,1054.0
146502,1027.0
146603,1027.0
146702,1000.0
146802,1000.0
146902,991.0
147003,991.0
147102,991.0
147202,991.0
147303,1000.0
147402,1000.0
147503,1000.0
147602,1009.0
147702,1009.0
147802,1027.0
147902,1027.0
148002,1072.0
148102,1072.0
148202,1098.0
148303,1088.0
148402,1088.0
148502,1079.0
148602,1079.0
148702,1079.0
148802,1079.0
148902,1070.0
149002,1070.0
149102,1068.0
149202,1050.0
149302,1050.0
149403,1041.0
149502,1041.0
149602,1032.0
149702,1032.0
149803,1041.0
149902,1041.0
150002,1032.0
150102,1041.0
150203,1041.0
150302,1032.0
150402,1032.0
150502,1012.0
150604,1012.0
150702,1004.0
150803,1004.0
150902,1030.0
151002,1086.0
151103,1086.0
151202,1107.0
151302,1107.0
151403,1114.0
151502,1114.0
151603,1125.0
151702,1125.0
151802,1209.0
151904,1645.0
152002,1645.0
152104,1803.0
152202,1803.0
152302,1856.0
152403,1856.0
152502,1779.0
152603,1779.0
152702,1583.0
152802,1236.0
152903,1236.0
153002,1026.0
153102,1026.0
153202,862.0
153303,862.0
153402,774.0
153502,774.0
153603,1147.0
153703,1275.0
153802,1275.0
153902,1088.0
154003,1088.0
154102,787.0
154203,787.0
154302,837.0
154403,837.0
154502,914.0
154602,1015.0
154702,1015.0
154802,1009.0
154903,1009.0
155002,1179.0
155102,1179.0
155202,1474.0
155303,1474.0
155402,1444.0
155502,1364.0
155602,1364.0
155702,1281.0
155803,1281.0
155902,1191.0
156002,1191.0
156102,1198.0
156203,1198.0
156302,1211.0
156402,1104.0
156502,1104.0
156602,1192.0
156702,1192.0
156802,1195.0
156903,1195.0
157002,1004.0
157103,1004.0
157202,812.0
157302,646.0
157403,646.0
157502,796.0
157602,796.0
157703,1005.0
157802,1005.0
157903,1184.0
158004,1184.0
158102,1273.0
158202,1468.0
158303,1468.0
158402,1680.0
158502,1680.0
158602,1890.0
158702,1890.0
158803,1870.0
158902,1870.0
159002,1916.0
159102,1833.0
159203,1833.0
159302,1889.0
159402,1889.0
159502,2038.0
159603,2038.0
159702,2152.0
159802,2152.0
159902,2128.0
160003,2113.0
160102,2113.0
160202,2131.0
160302,2131.0
160403,2141.0
160502,2141.0
160605,2148.0
160702,2148.0
160802,2111.0
160903,2224.0
161002,2224.0
161102,2234.0
161203,2234.0
161302,2228.0
161402,2228.0
161502,2101.0
161603,2101.0
161702,2087.0
161802,1887.0
161903,1887.0
162004,1822.0
162102,1822.0
162202,2015.0
162303,2015.0
162402,2037.0
162502,2037.0
162603,1998.0
162702,2074.0
162802,2074.0
162902,2116.0
163002,2116.0
163103,2174.0
163203,2174.0
163302,2161.0
163402,2161.0
163502,2107.0
163603,2167.0
163702,2167.0
163802,2285.0
163902,2285.0
164003,2459.0
164103,2459.0
164202,2549.0
164302,2549.0
164403,2648.0
164502,2770.0
164602,2770.0
164703,2715.0
164802,2715.0
164902,2756.0
165002,2756.0
165103,2816.0
165202,2816.0
165302,2846.0
165403,2846.0
165502,2896.0
165602,3031.0
165702,3031.0
165802,3065.0
165903,3065.0
166002,3134.0
166102,3134.0
166203,3150.0
166303,3144.0
166403,3144.0
166503,3273.0
166602,3273.0
166702,3220.0
166803,3220.0
166905,3402.0
167002,3402.0
167103,3496.0
167202,3456.0
167302,3456.0
167402,3489.0
167504,3489.0
167602,3190.0
167702,3190.0
167803,2782.0
167902,2782.0
168002,2305.0
168103,1844.0
168203,1844.0
168302,1592.0
168402,1592.0
168502,1429.0
168603,1429.0
168702,1236.0
168802,1236.0
168902,1047.0
169003,978.0
169102,978.0
169202,1022.0
169302,1022.0
169403,914.0
169502,914.0
169602,928.0
169702,928.0
169803,1013.0
169902,1013.0
170002,1098.0
170103,1104.0
170202,1104.0
170303,1374.0
170402,1374.0
170502,1429.0
170603,1429.0
170702,1475.0
170802,1475.0
170903,1571.0
171002,1705.0
171103,1705.0
171202,1671.0
171303,1671.0
171402,1515.0
171502,1515.0
171603,1469.0
171702,1469.0
171803,1339.0
171902,1204.0
172002,1204.0
172102,1218.0
172203,1218.0
172302,1251.0
172402,1251.0
172502,1048.0
172603,1048.0
172702,1006.0
172802,1193.0
172903,1193.0
173002,1206.0
173102,1206.0
173202,1202.0
173303,1202.0
173402,9698.0
173502,9698.0
173602,3771.0
173702,932.0
173803,932.0
173902,1671.0
174002,1671.0
174103,662.0
174202,662.0
174303,575.0
174402,575.0
174502,597.0
174603,679.0
174702,679.0
174802,664.0
174902,664.0
175003,630.0
175102,630.0
175202,735.0
175302,735.0
175403,784.0
175502,847.0
175603,847.0
175702,816.0
